Time[s],0,2,4,6
0,0,0,0,0
1,-6.37235104,-1.52316656,1.146996041,-3.1473454
2,-6.39426052,-3.16509242,3.226537641,-2.57155864
3,-9.59078476,-6.40936488,7.898907121,-1.44085702
4,-10.78661436,-8.589618061,6.777949901,-3.98110384
5,-8.89108144,-11.98767552,6.339318461,-5.40921082
6,-5.84709256,-7.66485276,6.621140601,-0.6658548
7,0.38986578,-1.70679256,2.94239876,0.60687804
8,1.22027726,-4.11090662,5.494883121,-5.43981944
9,3.539681861,-11.16156992,7.280383001,-8.90069804
10,3.6519936,-17.72579644,8.102558801,-3.46164166
11,0.319789961,-17.78585494,7.989113081,2.481519439
12,-1.509574519,-12.810941,4.768917541,2.58882612
13,2.430949621,-11.09368064,4.37771696,0.78981144
14,1.52622188,-10.37793438,5.452372161,-0.17608134
15,4.917623201,-8.648458761,8.059396221,1.62078396
16,3.24789544,-14.5075993,6.680585701,4.43613786
17,-0.128078559,-24.68260044,3.330406841,3.34579768
18,-2.4725748,-20.46101914,4.229530801,0.49732336
19,2.38975232,-11.38513862,7.949952681,2.43572668
20,6.44110828,-5.20025152,10.02301022,5.57571034
21,6.71512676,-4.610366321,12.44967916,9.149860379
22,8.32430638,-7.536773161,11.7977867,9.91262766
23,4.31544018,-11.05772404,9.383785301,10.15402148
24,0.93301356,-16.32825392,7.17680048,11.21035682
25,2.65194812,-23.55657456,6.761870641,11.20440006
26,6.96495458,-24.8805413,11.99849724,10.4413222
27,11.3495619,-19.04418932,11.43040308,11.31299898
28,13.38926924,-13.27690164,9.994989301,14.23722398
29,7.59495576,-14.34034926,6.320140601,8.39053918
30,-47.23115186,-60.50185728,-46.38109338,-70.83075148
31,-260.1350462,-255.8385586,-233.9683291,-356.0197009
32,-334.3610232,-329.4823777,-299.584132,-442.3857793
33,-354.9101345,-353.1656833,-318.9214456,-463.9785232
34,-363.146109,-362.582954,-327.3641415,-472.4469993
35,-368.4514531,-368.3898671,-332.8508901,-477.8221096
36,-372.4130213,-372.7029926,-336.0726014,-482.1683303
37,-374.5907642,-376.4128267,-339.5156876,-484.9176881
38,-376.707537,-378.9873138,-342.035923,-488.051271
39,-378.02672,-381.1112033,-344.0763417,-490.5110919
40,-379.8592364,-383.5398721,-345.848218,-491.557602
41,-381.2656369,-385.4736036,-347.1041061,-493.5560452
42,-381.9839516,-386.8005681,-348.192348,-495.8030767
43,-382.124837,-387.7818848,-349.9077563,-495.5834036
44,-383.7853041,-388.6999822,-350.6805019,-497.7792163
45,-384.4292768,-390.0065647,-352.1683741,-499.048192
46,-384.3856633,-390.6692606,-353.0552825,-500.7396505
47,-384.7442996,-392.6332654,-353.836349,-500.5839269
48,-385.4701414,-392.9750651,-355.0349601,-500.5916444
49,-386.276152,-393.9563544,-354.8843631,-501.5745209
50,-386.4992279,-394.2854051,-355.4899148,-502.9295313
51,-387.1305813,-395.0711081,-356.3973391,-503.0562073
52,-387.3219463,-395.4963865,-357.6434147,-504.4821561
53,-386.8339115,-396.1269992,-357.3003099,-504.5246577
54,-387.5077481,-396.2345136,-358.4043261,-505.0947399
55,-387.5464731,-396.9817098,-358.6359394,-505.5766525
56,-387.8299574,-398.5986317,-359.0466271,-505.9994483
57,-387.5556775,-398.5250918,-359.4074699,-507.0684212
58,-388.1392152,-398.8293413,-360.3664903,-507.298433
59,-386.9611111,-398.8610372,-360.2881874,-505.3148546
60,-354.372284,-362.2335976,-330.3305549,-457.6714205
61,-128.1364245,-156.9031038,-126.9431596,-162.8283879
62,-35.37611268,-71.44033492,-43.84501872,-49.88778704
63,-17.0295015,-52.7036996,-28.3555933,-27.75529862
64,-10.37389644,-45.68108628,-23.3346251,-21.31506964
65,-7.637538899,-38.37588948,-20.49057454,-19.2611874
66,-5.31364072,-34.42974634,-22.21764862,-16.5935547
67,-1.58099544,-32.05603566,-19.51913026,-14.94440688
68,1.82416674,-33.42422332,-13.33082418,-13.49354908
69,4.76717228,-39.21768204,-9.277126859,-9.203471941
70,7.000703841,-37.57506064,-11.75160438,-5.16677804
71,5.90326584,-29.05902564,-11.39328396,-5.27152368
72,4.89124456,-20.68675784,-11.09634876,-5.028542201
73,4.84859944,-17.00580404,-9.1968753,-2.110442161
74,4.72712584,-17.60329146,-5.080185059,0.39499566
75,2.22427904,-19.63524852,-2.365078239,-1.9986544
76,4.978221741,-24.18464898,-2.98127246,2.47331286
77,8.777182519,-26.28136026,-2.99494404,6.591928799
78,10.21398264,-28.20927212,-4.646785219,9.409678899
79,11.55689742,-26.55364604,-9.158931359,8.734225759
80,13.24802018,-23.3625265,-10.41009568,6.221620139
81,13.7518931,-20.21879726,-7.842842858,-0.25053642
82,12.34840224,-18.59271414,-4.779550838,-2.19369738
83,8.587873801,-18.03561148,-3.994551779,2.10233714
84,9.44116118,-15.56959256,-7.477678499,4.31123818
85,12.52627162,-14.91934314,-8.800654179,5.451616721
86,14.17410326,-11.608305,-6.904635739,4.17424386
87,14.29883402,-8.860872661,-3.275952638,0.269100299
88,16.20479162,-10.91813958,-3.95130934,4.5273394
89,13.75789318,-11.55978556,-7.660167499,7.376307239
90,28.77105016,-4.33602332,18.90788278,-3.44125106
