Time[s],Y
0,31848740.027502164
1,31848741.006439183
2,31848740.154790655
3,31848740.9301584
4,31848740.88317447
5,31848740.07413899
6,31848740.142584354
7,31848740.737601683
8,31848740.31292514
9,31848741.72777346
10,31848741.08784385
11,31848741.017552607
12,31848741.017112885
13,31848741.082873974
14,31848741.901911788
15,31848741.17011627
16,31848741.94250707
17,31848741.062648218
18,31848741.017699245
19,31848741.017507583
20,31848741.01801119
21,31848741.010998927
22,31848741.90197097
23,31848741.199248925
24,31848741.85863568
25,31848742.047869947
26,31848742.10439109
27,31848741.177236687
28,31848741.899861544
29,31848742.26744026
30,31848732.311351508
31,31848703.403364267
32,31848693.768436883
33,31848691.199369512
34,31848691.01994042
35,31848689.448510777
36,31848689.85946044
37,31848689.130255457
38,31848688.308926806
39,31848688.063828632
40,31848688.853256423
41,31848688.331332136
42,31848688.004905708
43,31848688.00624886
44,31848688.006206077
45,31848688.006194
46,31848688.022279236
47,31848687.209585793
48,31848687.839962706
49,31848687.221784655
50,31848687.90101791
51,31848687.173339065
52,31848686.829525515
53,31848686.923330132
54,31848687.16292371
55,31848687.1314033
56,31848686.33124503
57,31848686.78742837
58,31848686.280208156
59,31848686.901076432
60,31848692.37183029
61,31848723.53597983
62,31848734.46955296
63,31848736.47193817
64,31848737.145514816
65,31848736.94627747
66,31848735.485760227
67,31848736.50889055
68,31848736.965015355
69,31848738.42697586
70,31848738.277078055
71,31848737.957036924
72,31848737.942252345
73,31848737.938740935
74,31848737.961936418
75,31848738.65765477
76,31848738.968848098
77,31848738.975103382
78,31848738.311980978
79,31848737.35078827
80,31848738.312466476
81,31848738.33662756
82,31848738.64717605
83,31848738.968592122
84,31848739.015666317
85,31848739.634385537
86,31848740.60578138
87,31848741.029414825
88,31848739.71089006
89,31848739.547596637
90,31848741.52933389
