Time[s],Y
0,31846504.587765083
1,31846507.015737105
2,31846503.171763368
3,31846508.08049507
4,31846509.048231255
5,31846503.064028684
6,31846499.723383434
7,31846505.06667354
8,31846506.1375917
9,31846507.05446656
10,31846506.046607625
11,31846507.16471566
12,31846505.220306154
13,31846503.1723489
14,31846507.15940445
15,31846505.478258867
16,31846508.379153863
17,31846503.72365381
18,31846499.772066075
19,31846502.172278058
20,31846506.907301523
21,31846507.19278079
22,31846505.573116574
23,31846508.680122763
24,31846509.032296956
25,31846505.177551635
26,31846507.224849675
27,31846507.182703163
28,31846505.32647471
29,31846506.32301498
30,31846464.210821923
31,31846277.01593313
32,31846201.700509906
33,31846181.803069934
34,31846174.830340058
35,31846172.511395983
36,31846168.286589164
37,31846167.36610557
38,31846165.326431137
39,31846163.472103864
40,31846162.484388266
41,31846161.670760825
42,31846160.638109487
43,31846160.699111193
44,31846160.260960698
45,31846157.89304509
46,31846157.698520664
47,31846157.909917075
48,31846157.91440936
49,31846156.001415342
50,31846155.86780158
51,31846156.05430353
52,31846154.20115743
53,31846154.231968112
54,31846154.231651343
55,31846154.218895543
56,31846153.78735957
57,31846153.981244765
58,31846152.46657701
59,31846153.979068622
60,31846178.26290133
61,31846376.760307323
62,31846470.52127422
63,31846482.18473483
64,31846483.4758903
65,31846482.84114793
66,31846474.31786231
67,31846476.790376626
68,31846486.22234313
69,31846493.54648891
70,31846493.47293663
71,31846489.180525646
72,31846486.96300569
73,31846486.937061924
74,31846490.00254771
75,31846491.812044464
76,31846492.64649714
77,31846496.334155697
78,31846493.90931733
79,31846486.876243006
80,31846487.688255843
81,31846493.669375405
82,31846494.405847367
83,31846496.143477317
84,31846495.890874013
85,31846497.539879777
86,31846503.70333903
87,31846508.82752406
88,31846502.927538984
89,31846496.134526588
90,31846490.086892247
