Time[s],Y
0,31830157.694760174
1,31830135.13702432
2,31830132.43117936
3,31830138.062790934
4,31830135.408827573
5,31830127.800814502
6,31830127.808146365
7,31830135.14534095
8,31830135.344701655
9,31830137.94098303
10,31830134.872180026
11,31830136.59088558
12,31830134.66213727
13,31830135.17706721
14,31830137.86730951
15,31830135.313754223
16,31830138.072323862
17,31830131.130673945
18,31830129.94749405
19,31830133.741673164
20,31830140.067351703
21,31830139.174628574
22,31830138.24360907
23,31830140.532445315
24,31830140.486031435
25,31830139.155283663
26,31830140.726254325
27,31830139.56056645
28,31830140.559704617
29,31830137.162213996
30,31830045.15619851
31,31829782.37861533
32,31829702.00155145
33,31829679.036526155
34,31829671.942862608
35,31829668.837675046
36,31829663.577513702
37,31829659.20978427
38,31829655.71187927
39,31829655.45960145
40,31829653.337060887
41,31829653.176188722
42,31829647.709920384
43,31829649.09015104
44,31829650.359648623
45,31829647.771849222
46,31829647.366048116
47,31829644.98961359
48,31829645.006317567
49,31829641.876729485
50,31829639.456210308
51,31829639.745013632
52,31829638.57650451
53,31829639.17956062
54,31829635.452610463
55,31829637.21257218
56,31829633.752419546
57,31829631.534210075
58,31829631.869874027
59,31829633.27842146
60,31829679.995790493
61,31830008.59980966
62,31830086.90391569
63,31830096.460366715
64,31830098.442773208
65,31830095.71389994
66,31830085.558063895
67,31830093.34984264
68,31830107.997221276
69,31830116.79624856
70,31830114.58404938
71,31830111.51571229
72,31830106.183645442
73,31830108.717929106
74,31830113.948469862
75,31830114.01194298
76,31830119.567373898
77,31830124.79764328
78,31830120.19724095
79,31830109.98643538
80,31830113.532654252
81,31830120.74440784
82,31830121.98739265
83,31830125.106611587
84,31830125.180031147
85,31830129.87277726
86,31830140.88838814
87,31830145.158100523
88,31830132.863952667
89,31830127.217489287
90,31830217.123058558
