Time[s],Y
0,31827907.988361087
1,31827930.137769245
2,31827921.564511433
3,31827933.94354262
4,31827930.742480606
5,31827918.885398794
6,31827910.382135093
7,31827925.591589395
8,31827930.182478465
9,31827930.17187008
10,31827925.37796393
11,31827930.4433853
12,31827924.8197475
13,31827924.27401041
14,31827930.468967084
15,31827926.135494728
16,31827930.938833896
17,31827921.87883479
18,31827913.070580702
19,31827919.27931376
20,31827928.582500197
21,31827930.44453052
22,31827926.573220246
23,31827933.061642803
24,31827934.88401527
25,31827925.667726383
26,31827930.351450868
27,31827926.969173584
28,31827926.09938009
29,31827931.26195491
30,31827831.879774008
31,31827398.227979988
32,31827216.656421926
33,31827169.051649712
34,31827153.22809495
35,31827143.12727261
36,31827139.06366362
37,31827133.658720702
38,31827128.651291262
39,31827122.89733606
40,31827119.845469948
41,31827117.34196352
42,31827115.35003259
43,31827112.542115007
44,31827109.62791798
45,31827108.637720693
46,31827104.51723989
47,31827106.516088054
48,31827108.760336466
49,31827103.529792227
50,31827101.75201293
51,31827099.775889557
52,31827099.978901476
53,31827095.94949444
54,31827097.841475017
55,31827097.84569586
56,31827095.094480038
57,31827092.127926584
58,31827093.418623555
59,31827095.880619537
60,31827150.155512556
61,31827622.528376453
62,31827826.60571842
63,31827856.398459382
64,31827858.759076867
65,31827856.72257609
66,31827840.74376371
67,31827846.5854034
68,31827872.298945863
69,31827889.348659992
70,31827893.911987215
71,31827883.478106327
72,31827875.14646004
73,31827877.05581734
74,31827885.617270406
75,31827889.76773873
76,31827891.732248027
77,31827902.475615244
78,31827894.68478007
79,31827875.224990964
80,31827881.888299655
81,31827894.665358618
82,31827895.800663665
83,31827901.15980735
84,31827899.86382532
85,31827907.849440392
86,31827922.25136586
87,31827935.32737276
88,31827916.058881335
89,31827904.345056817
90,31827803.94389242
