x,z_original,z_tilt_corrected,waviness_component,z_corrected
53.75,-0.390416361,-0.3423049384257895,0.20677634740278186,-0.5485267702935818
54.0,-0.44875899,-0.40207187052696225,0.20104695521589486,-0.6025643102078675
54.25,-0.368300522,-0.323037705628135,0.19616113494329357,-0.5186443250364389
54.5,-0.379656297,-0.33581778372930765,0.1858479453278351,-0.5211112135221531
54.75,-0.09438432,-0.05197010983048043,0.18704371494094812,-0.2384593092364389
55.0,-0.193458804,-0.15246889693165314,0.18844479261120395,-0.3403591740078674
55.25,-0.459519049,-0.4199534450328259,0.1932116479100312,-0.6126105774078675
55.5,-0.297187308,-0.25904600713399856,0.19684132998028706,-0.455332821579296
55.75,-0.223579537,-0.18686253923517132,0.19968169250768578,-0.3859897162078675
56.0,-0.858088168,-0.822795473336344,0.2026199222350845,-1.0248608800364387
56.25,-0.758492431,-0.7246240394375167,0.2109206312481975,-0.9349901551507246
56.5,-1.79722946,-1.7647853715386896,0.21514708986131045,-1.9793779458650103
56.75,4.341554099,4.372573884360137,0.21788533013156627,4.155243069763561
57.0,4.182536002,4.212131484258965,0.21831092837325072,3.9943750714207034
57.25,4.999854011,5.028025190157792,0.21841739435779225,4.81016231133499
57.5,4.112502511,4.139249387056619,0.2189015000280481,3.9209024025635606
57.75,0.775840441,0.801163013955447,0.2169623310411611,0.5847551984492755
58.0,-0.397751078,-0.37385280814572586,0.21306050073998836,-0.5863587933507246
58.25,-0.341940231,-0.31946626424689856,0.22149524509595853,-0.5404069938078674
58.5,-0.304373088,-0.28332342434807134,0.22723758025192867,-0.5100064890650103
58.75,-0.590240784,-0.5706154234492441,0.22866099735075596,-0.7987219052650104
59.0,-0.2332971,-0.21509604255041678,0.22830578599244034,-0.4428473130078675
59.25,-0.19062917,-0.17385241565158946,0.2187989364055533,-0.3920968365221531
59.5,-0.165720927,-0.15036847575276222,0.2086995649043806,-0.3585135251221532
59.75,-0.262933817,-0.24900566885393494,0.20911239751749358,-0.45756355083643885
60.0,-0.238658515,-0.22615466995510766,0.20600839704489227,-0.4316085514650103
60.25,-0.218367046,-0.20728750405628038,0.20519895468657673,-0.41193194320786747
60.5,-0.056184227,-0.046528988157453134,0.22101734675683257,-0.26699181937929606
60.75,-0.225515606,-0.21728467025862583,0.23446884405565985,-0.45119899877929603
61.0,-0.19327265,-0.18646601735979856,0.27433275949734426,-0.4602442613221532
61.25,-0.262933813,-0.2575514834609713,0.1383539466533144,-0.39535091457929605
61.5,-0.392985375,-0.38902734856214405,0.004807982637855986,-0.3932808156650104
61.75,-0.427350557,-0.42481683366331674,-0.14983685343474532,-0.27442546469358176
