"ITO_010PER_1.spc - RawData"
"”g’· (nm)","T%"
350.00,66.620
351.00,66.979
352.00,67.529
353.00,68.193
354.00,68.846
355.00,69.467
356.00,70.006
357.00,70.555
358.00,71.159
359.00,71.793
360.00,72.439
361.00,73.166
362.00,73.898
363.00,74.636
364.00,75.293
365.00,75.928
366.00,76.584
367.00,77.227
368.00,77.858
369.00,78.425
370.00,79.049
371.00,79.648
372.00,80.450
373.00,81.182
374.00,81.931
375.00,82.484
376.00,83.040
377.00,83.569
378.00,84.107
379.00,84.723
380.00,85.324
381.00,85.947
382.00,86.510
383.00,87.143
384.00,87.789
385.00,88.403
386.00,88.980
387.00,89.521
388.00,89.985
389.00,90.470
390.00,90.897
391.00,91.317
392.00,91.628
393.00,91.875
394.00,92.062
395.00,92.170
396.00,92.258
397.00,92.278
398.00,92.352
399.00,92.374
400.00,92.382
401.00,92.277
402.00,92.129
403.00,91.963
404.00,91.748
405.00,91.537
406.00,91.305
407.00,91.092
408.00,90.956
409.00,90.807
410.00,90.652
411.00,90.392
412.00,90.158
413.00,89.916
414.00,89.710
415.00,89.461
416.00,89.209
417.00,88.890
418.00,88.590
419.00,88.359
420.00,88.178
421.00,88.002
422.00,87.723
423.00,87.436
424.00,87.148
425.00,86.878
426.00,86.598
427.00,86.323
428.00,86.089
429.00,85.844
430.00,85.663
431.00,85.453
432.00,85.256
433.00,84.966
434.00,84.695
435.00,84.417
436.00,84.185
437.00,83.931
438.00,83.673
439.00,83.423
440.00,83.181
441.00,83.007
442.00,82.936
443.00,82.898
444.00,82.868
445.00,82.763
446.00,82.659
447.00,82.585
448.00,82.519
449.00,82.484
450.00,82.430
451.00,82.402
452.00,82.411
453.00,82.439
454.00,82.480
455.00,82.568
456.00,82.677
457.00,82.804
458.00,82.906
459.00,82.995
460.00,83.065
461.00,83.149
462.00,83.248
463.00,83.390
464.00,83.495
465.00,83.624
466.00,83.733
467.00,83.889
468.00,84.119
469.00,84.370
470.00,84.638
471.00,84.842
472.00,85.072
473.00,85.293
474.00,85.525
475.00,85.754
476.00,85.994
477.00,86.209
478.00,86.408
479.00,86.588
480.00,86.734
481.00,86.885
482.00,86.985
483.00,87.093
484.00,87.247
485.00,87.415
486.00,87.597
487.00,87.709
488.00,87.845
489.00,87.969
490.00,88.074
491.00,88.190
492.00,88.299
493.00,88.435
494.00,88.556
495.00,88.715
496.00,88.901
497.00,89.089
498.00,89.275
499.00,89.449
500.00,89.617
501.00,89.865
502.00,90.145
503.00,90.457
504.00,90.675
505.00,90.850
506.00,91.014
507.00,91.148
508.00,91.295
509.00,91.416
510.00,91.578
511.00,91.736
512.00,91.903
513.00,92.074
514.00,92.221
515.00,92.371
516.00,92.524
517.00,92.691
518.00,92.849
519.00,92.954
520.00,93.054
521.00,93.156
522.00,93.367
523.00,93.567
524.00,93.745
525.00,93.857
526.00,93.962
527.00,94.051
528.00,94.100
529.00,94.120
530.00,94.124
531.00,94.141
532.00,94.175
533.00,94.222
534.00,94.254
535.00,94.286
536.00,94.290
537.00,94.319
538.00,94.313
539.00,94.319
