"ITO_020PER_1.spc - RawData"
"”g’· (nm)","T%"
350.00,56.831
351.00,57.447
352.00,58.330
353.00,59.190
354.00,59.981
355.00,60.705
356.00,61.361
357.00,61.976
358.00,62.582
359.00,63.125
360.00,63.622
361.00,64.070
362.00,64.502
363.00,64.908
364.00,65.313
365.00,65.657
366.00,65.974
367.00,66.228
368.00,66.455
369.00,66.635
370.00,66.767
371.00,66.879
372.00,66.866
373.00,66.833
374.00,66.774
375.00,66.780
376.00,66.768
377.00,66.772
378.00,66.785
379.00,66.827
380.00,66.856
381.00,66.924
382.00,67.007
383.00,67.141
384.00,67.271
385.00,67.408
386.00,67.522
387.00,67.649
388.00,67.772
389.00,67.881
390.00,67.991
391.00,68.092
392.00,68.218
393.00,68.317
394.00,68.396
395.00,68.458
396.00,68.558
397.00,68.668
398.00,68.778
399.00,68.837
400.00,68.898
401.00,68.966
402.00,69.039
403.00,69.132
404.00,69.184
405.00,69.260
406.00,69.297
407.00,69.345
408.00,69.367
409.00,69.401
410.00,69.439
411.00,69.480
412.00,69.519
413.00,69.560
414.00,69.609
415.00,69.670
416.00,69.745
417.00,69.808
418.00,69.872
419.00,69.932
420.00,70.018
421.00,70.113
422.00,70.212
423.00,70.330
424.00,70.446
425.00,70.569
426.00,70.655
427.00,70.763
428.00,70.881
429.00,71.011
430.00,71.144
431.00,71.283
432.00,71.434
433.00,71.538
434.00,71.662
435.00,71.786
436.00,71.938
437.00,72.060
438.00,72.166
439.00,72.259
440.00,72.346
441.00,72.465
442.00,72.567
443.00,72.684
444.00,72.784
445.00,72.904
446.00,73.017
447.00,73.154
448.00,73.313
449.00,73.460
450.00,73.589
451.00,73.694
452.00,73.829
453.00,73.956
454.00,74.103
455.00,74.211
456.00,74.327
457.00,74.424
458.00,74.554
459.00,74.669
460.00,74.787
461.00,74.898
462.00,75.026
463.00,75.163
464.00,75.297
465.00,75.429
466.00,75.551
467.00,75.678
468.00,75.798
469.00,75.924
470.00,76.076
471.00,76.214
472.00,76.350
473.00,76.452
474.00,76.562
475.00,76.680
476.00,76.797
