"ITO_030PER_4.spc - RawData"
"”g’· (nm)","T%"
350.00,66.257
351.00,66.970
352.00,67.996
353.00,69.032
354.00,69.979
355.00,70.878
356.00,71.619
357.00,72.320
358.00,72.973
359.00,73.591
360.00,74.165
361.00,74.699
362.00,75.193
363.00,75.613
364.00,75.994
365.00,76.288
366.00,76.576
367.00,76.786
368.00,76.984
369.00,77.099
370.00,77.240
371.00,77.312
372.00,77.376
373.00,77.340
374.00,77.325
375.00,77.289
376.00,77.259
377.00,77.229
378.00,77.212
379.00,77.227
380.00,77.260
381.00,77.326
382.00,77.402
383.00,77.514
384.00,77.650
385.00,77.779
386.00,77.890
387.00,78.015
388.00,78.136
389.00,78.281
390.00,78.402
391.00,78.526
392.00,78.653
393.00,78.747
394.00,78.826
395.00,78.871
396.00,78.946
397.00,79.019
398.00,79.125
399.00,79.193
400.00,79.261
401.00,79.291
402.00,79.319
403.00,79.375
404.00,79.401
405.00,79.451
406.00,79.476
407.00,79.519
408.00,79.622
409.00,79.716
410.00,79.836
411.00,79.910
412.00,79.998
413.00,80.092
414.00,80.196
415.00,80.299
416.00,80.422
417.00,80.517
418.00,80.613
419.00,80.717
420.00,80.842
421.00,80.986
422.00,81.086
423.00,81.190
424.00,81.297
425.00,81.415
426.00,81.514
427.00,81.613
428.00,81.747
429.00,81.896
430.00,82.076
431.00,82.230
432.00,82.382
433.00,82.468
434.00,82.561
435.00,82.653
436.00,82.772
437.00,82.853
438.00,82.920
439.00,82.975
440.00,83.046
441.00,83.146
442.00,83.287
443.00,83.440
444.00,83.586
445.00,83.704
446.00,83.820
447.00,83.939
448.00,84.084
449.00,84.226
450.00,84.356
451.00,84.465
452.00,84.614
453.00,84.774
454.00,84.948
455.00,85.117
456.00,85.293
457.00,85.472
458.00,85.633
459.00,85.778
460.00,85.909
461.00,86.042
462.00,86.203
463.00,86.353
464.00,86.489
465.00,86.621
466.00,86.758
467.00,86.924
468.00,87.120
469.00,87.313
470.00,87.521
471.00,87.697
472.00,87.894
473.00,88.069
474.00,88.238
475.00,88.423
476.00,88.594
477.00,88.756
478.00,88.881
479.00,89.011
480.00,89.128
481.00,89.263
482.00,89.342
483.00,89.417
484.00,89.500
485.00,89.614
486.00,89.728
487.00,89.801
488.00,89.890
489.00,89.986
490.00,90.083
491.00,90.179
492.00,90.253
493.00,90.346
494.00,90.423
495.00,90.531
496.00,90.650
497.00,90.762
498.00,90.856
499.00,90.921
500.00,90.999
501.00,91.126
502.00,91.268
503.00,91.414
504.00,91.513
505.00,91.581
506.00,91.658
507.00,91.728
508.00,91.820
509.00,91.896
510.00,91.982
511.00,92.063
512.00,92.165
513.00,92.261
514.00,92.351
515.00,92.430
516.00,92.512
517.00,92.616
518.00,92.694
519.00,92.740
520.00,92.801
521.00,92.885
522.00,93.034
523.00,93.134
524.00,93.217
525.00,93.280
526.00,93.350
527.00,93.430
528.00,93.463
529.00,93.501
530.00,93.509
531.00,93.544
532.00,93.575
533.00,93.632
534.00,93.676
535.00,93.715
536.00,93.763
537.00,93.829
538.00,93.864
539.00,93.902
540.00,93.940
541.00,93.998
542.00,94.038
543.00,94.072
544.00,94.111
545.00,94.146
546.00,94.197
547.00,94.233
548.00,94.286
549.00,94.299
550.00,94.301
551.00,94.295
552.00,94.312
553.00,94.405
554.00,94.474
555.00,94.531
556.00,94.547
557.00,94.570
558.00,94.581
559.00,94.590
560.00,94.597
561.00,94.585
562.00,94.567
563.00,94.572
564.00,94.617
565.00,94.675
566.00,94.749
567.00,94.826
568.00,94.881
569.00,94.950
570.00,95.025
571.00,95.123
572.00,95.218
573.00,95.281
574.00,95.303
575.00,95.265
576.00,95.214
577.00,95.167
578.00,95.084
579.00,94.994
580.00,94.875
581.00,94.749
582.00,94.626
583.00,94.504
584.00,94.378
585.00,94.267
586.00,94.149
587.00,94.091
588.00,94.028
589.00,93.966
590.00,93.898
591.00,93.848
592.00,93.818
593.00,93.791
594.00,93.752
595.00,93.730
596.00,93.699
597.00,93.668
598.00,93.638
599.00,93.610
600.00,93.574
601.00,93.554
602.00,93.495
603.00,93.446
604.00,93.399
605.00,93.409
606.00,93.402
607.00,93.388
608.00,93.376
609.00,93.389
610.00,93.422
611.00,93.455
612.00,93.473
613.00,93.503
614.00,93.531
615.00,93.565
616.00,93.571
617.00,93.572
618.00,93.588
619.00,93.564
620.00,93.550
621.00,93.521
622.00,93.510
623.00,93.504
624.00,93.472
625.00,93.459
626.00,93.434
627.00,93.385
628.00,93.314
629.00,93.242
630.00,93.194
631.00,93.168
632.00,93.159
633.00,93.152
634.00,93.141
635.00,93.150
636.00,93.171
637.00,93.197
638.00,93.175
639.00,93.168
640.00,93.141
641.00,93.122
642.00,93.082
643.00,93.063
644.00,93.024
645.00,92.994
646.00,92.948
647.00,92.925
648.00,92.911
649.00,92.870
650.00,92.820
651.00,92.762
652.00,92.739
653.00,92.693
654.00,92.625
655.00,92.569
656.00,92.514
657.00,92.456
658.00,92.377
659.00,92.293
660.00,92.229
661.00,92.162
662.00,92.124
663.00,92.092
664.00,92.061
665.00,92.036
666.00,92.001
667.00,91.989
668.00,91.983
669.00,91.977
670.00,91.949
671.00,91.886
672.00,91.867
673.00,91.851
674.00,91.870
675.00,91.812
676.00,91.784
677.00,91.749
678.00,91.757
679.00,91.741
680.00,91.719
681.00,91.725
682.00,91.715
683.00,91.702
684.00,91.691
685.00,91.680
686.00,91.655
687.00,91.594
688.00,91.565
689.00,91.569
690.00,91.521
691.00,91.482
692.00,91.410
693.00,91.412
694.00,91.420
695.00,91.474
696.00,91.523
697.00,91.545
698.00,91.522
699.00,91.494
700.00,91.484
701.00,91.463
702.00,91.441
703.00,91.354
704.00,91.265
705.00,91.189
706.00,91.151
707.00,91.113
708.00,91.050
709.00,91.015
