"ITO_050PER_1.spc - RawData"
"”g’· (nm)","T%"
350.00,40.278
351.00,40.827
352.00,41.631
353.00,42.414
354.00,43.162
355.00,43.874
356.00,44.533
357.00,45.156
358.00,45.754
359.00,46.321
360.00,46.863
361.00,47.343
362.00,47.802
363.00,48.235
364.00,48.663
365.00,49.034
366.00,49.387
367.00,49.705
368.00,50.004
369.00,50.257
370.00,50.494
371.00,50.717
372.00,50.803
373.00,50.838
374.00,50.855
375.00,50.966
376.00,51.086
377.00,51.192
378.00,51.302
379.00,51.395
380.00,51.494
381.00,51.599
382.00,51.729
383.00,51.872
384.00,52.022
385.00,52.178
386.00,52.323
387.00,52.469
388.00,52.605
389.00,52.741
390.00,52.872
391.00,53.021
392.00,53.163
393.00,53.304
394.00,53.431
395.00,53.555
396.00,53.683
397.00,53.806
398.00,53.942
399.00,54.050
400.00,54.163
401.00,54.266
402.00,54.395
403.00,54.517
404.00,54.627
405.00,54.740
406.00,54.850
407.00,54.971
408.00,55.081
409.00,55.183
410.00,55.279
411.00,55.374
412.00,55.481
413.00,55.599
414.00,55.724
415.00,55.842
416.00,55.950
417.00,56.054
418.00,56.166
419.00,56.280
420.00,56.392
421.00,56.505
422.00,56.607
423.00,56.709
424.00,56.788
425.00,56.875
426.00,56.940
427.00,57.023
428.00,57.101
429.00,57.201
430.00,57.304
431.00,57.425
432.00,57.556
433.00,57.688
434.00,57.834
435.00,57.982
436.00,58.140
437.00,58.289
438.00,58.424
439.00,58.550
440.00,58.687
441.00,58.851
442.00,59.026
443.00,59.196
444.00,59.379
445.00,59.567
446.00,59.751
447.00,59.942
448.00,60.169
449.00,60.401
450.00,60.623
451.00,60.826
452.00,61.051
453.00,61.274
454.00,61.488
455.00,61.682
456.00,61.887
457.00,62.082
458.00,62.278
459.00,62.442
460.00,62.583
461.00,62.719
462.00,62.861
463.00,63.005
464.00,63.117
465.00,63.231
466.00,63.327
467.00,63.416
468.00,63.476
469.00,63.549
470.00,63.647
471.00,63.738
472.00,63.843
473.00,63.941
474.00,64.040
475.00,64.124
476.00,64.215
477.00,64.326
478.00,64.451
479.00,64.594
480.00,64.750
481.00,64.934
482.00,65.105
483.00,65.274
484.00,65.435
485.00,65.593
486.00,65.764
487.00,65.937
488.00,66.121
489.00,66.297
490.00,66.475
491.00,66.644
492.00,66.811
493.00,66.994
494.00,67.166
495.00,67.358
496.00,67.535
497.00,67.738
498.00,67.917
499.00,68.093
500.00,68.250
501.00,68.401
502.00,68.544
503.00,68.705
504.00,68.845
505.00,68.967
506.00,69.081
507.00,69.191
508.00,69.302
509.00,69.392
510.00,69.485
511.00,69.568
512.00,69.648
513.00,69.725
514.00,69.784
515.00,69.848
516.00,69.902
517.00,69.978
