"ITO_100PER_2.spc - RawData"
"”g’· (nm)","T%"
350.00,14.148
351.00,14.236
352.00,14.371
353.00,14.501
354.00,14.636
355.00,14.764
356.00,14.895
357.00,15.023
358.00,15.154
359.00,15.278
360.00,15.402
361.00,15.525
362.00,15.658
363.00,15.789
364.00,15.924
365.00,16.055
366.00,16.193
367.00,16.322
368.00,16.453
369.00,16.582
370.00,16.721
371.00,16.854
372.00,17.060
373.00,17.267
374.00,17.489
375.00,17.640
376.00,17.802
377.00,17.971
378.00,18.157
379.00,18.336
380.00,18.521
381.00,18.706
382.00,18.916
383.00,19.137
384.00,19.371
385.00,19.611
386.00,19.840
387.00,20.074
388.00,20.289
389.00,20.501
390.00,20.708
391.00,20.921
392.00,21.149
393.00,21.364
394.00,21.574
395.00,21.759
396.00,21.950
397.00,22.135
398.00,22.320
399.00,22.494
400.00,22.665
401.00,22.836
402.00,23.001
403.00,23.165
404.00,23.314
405.00,23.469
406.00,23.609
407.00,23.754
408.00,23.890
409.00,24.025
410.00,24.152
411.00,24.275
412.00,24.396
413.00,24.516
414.00,24.631
415.00,24.746
416.00,24.831
417.00,24.910
418.00,24.982
419.00,25.068
420.00,25.161
421.00,25.252
422.00,25.347
423.00,25.432
424.00,25.516
425.00,25.598
426.00,25.677
427.00,25.755
428.00,25.834
429.00,25.915
430.00,25.985
431.00,26.056
432.00,26.121
433.00,26.190
434.00,26.267
435.00,26.347
436.00,26.431
437.00,26.510
438.00,26.590
439.00,26.668
440.00,26.746
441.00,26.833
442.00,26.912
443.00,26.985
444.00,27.055
445.00,27.134
446.00,27.213
447.00,27.289
448.00,27.366
449.00,27.455
450.00,27.535
451.00,27.616
452.00,27.702
453.00,27.796
454.00,27.895
455.00,27.979
456.00,28.068
457.00,28.154
458.00,28.259
459.00,28.362
460.00,28.475
461.00,28.588
462.00,28.711
463.00,28.834
464.00,28.947
465.00,29.056
466.00,29.155
467.00,29.268
468.00,29.381
469.00,29.500
470.00,29.621
471.00,29.743
472.00,29.866
473.00,29.990
474.00,30.117
475.00,30.252
476.00,30.377
477.00,30.513
478.00,30.652
479.00,30.801
480.00,30.945
481.00,31.099
482.00,31.255
483.00,31.408
484.00,31.544
485.00,31.677
486.00,31.828
487.00,31.990
488.00,32.160
489.00,32.327
490.00,32.490
491.00,32.658
492.00,32.823
493.00,33.006
494.00,33.178
495.00,33.354
496.00,33.519
497.00,33.683
498.00,33.846
499.00,34.012
500.00,34.183
501.00,34.349
502.00,34.520
503.00,34.701
504.00,34.883
505.00,35.071
506.00,35.250
507.00,35.429
508.00,35.609
509.00,35.799
510.00,35.998
511.00,36.191
512.00,36.378
513.00,36.566
514.00,36.746
515.00,36.923
516.00,37.097
517.00,37.290
518.00,37.486
519.00,37.681
520.00,37.868
521.00,38.056
522.00,38.232
523.00,38.408
524.00,38.587
525.00,38.783
526.00,38.976
527.00,39.152
528.00,39.324
529.00,39.502
530.00,39.675
531.00,39.858
532.00,40.030
533.00,40.210
534.00,40.373
535.00,40.531
536.00,40.650
537.00,40.783
538.00,40.906
539.00,41.062
540.00,41.215
541.00,41.357
542.00,41.502
543.00,41.629
544.00,41.773
545.00,41.917
546.00,42.067
547.00,42.208
548.00,42.345
549.00,42.487
550.00,42.623
551.00,42.760
552.00,42.903
553.00,43.038
554.00,43.150
555.00,43.254
556.00,43.357
557.00,43.473
558.00,43.589
559.00,43.702
560.00,43.820
561.00,43.923
562.00,44.033
563.00,44.135
564.00,44.239
565.00,44.341
566.00,44.434
567.00,44.516
568.00,44.581
569.00,44.638
570.00,44.694
571.00,44.756
572.00,44.835
573.00,44.913
574.00,44.995
575.00,45.077
576.00,45.169
577.00,45.275
578.00,45.383
579.00,45.512
580.00,45.631
581.00,45.762
582.00,45.864
583.00,45.992
584.00,46.111
585.00,46.237
586.00,46.341
587.00,46.450
588.00,46.548
589.00,46.634
590.00,46.705
591.00,46.783
592.00,46.859
593.00,46.940
594.00,47.003
595.00,47.084
596.00,47.148
597.00,47.220
598.00,47.292
599.00,47.359
600.00,47.440
601.00,47.514
602.00,47.591
603.00,47.661
604.00,47.734
605.00,47.816
606.00,47.902
607.00,47.986
608.00,48.059
609.00,48.140
610.00,48.219
611.00,48.299
612.00,48.363
613.00,48.441
614.00,48.539
615.00,48.628
616.00,48.711
617.00,48.781
618.00,48.869
619.00,48.949
620.00,49.032
621.00,49.115
622.00,49.214
623.00,49.312
624.00,49.410
625.00,49.478
626.00,49.551
627.00,49.623
628.00,49.707
629.00,49.784
630.00,49.844
631.00,49.904
632.00,49.956
633.00,49.986
634.00,50.017
635.00,50.036
636.00,50.064
637.00,50.083
638.00,50.097
639.00,50.135
640.00,50.173
641.00,50.214
642.00,50.238
643.00,50.271
644.00,50.296
645.00,50.321
646.00,50.323
647.00,50.336
648.00,50.360
649.00,50.379
650.00,50.420
651.00,50.445
652.00,50.475
653.00,50.498
654.00,50.513
655.00,50.545
656.00,50.599
657.00,50.668
658.00,50.730
659.00,50.762
660.00,50.808
661.00,50.860
662.00,50.922
663.00,50.984
664.00,51.036
665.00,51.101
666.00,51.161
667.00,51.244
668.00,51.340
669.00,51.426
670.00,51.499
671.00,51.562
672.00,51.632
673.00,51.720
674.00,51.810
675.00,51.914
676.00,52.024
677.00,52.124
678.00,52.220
679.00,52.312
680.00,52.387
681.00,52.469
682.00,52.539
683.00,52.629
684.00,52.719
685.00,52.829
686.00,52.913
687.00,52.991
688.00,53.035
689.00,53.098
690.00,53.179
691.00,53.271
692.00,53.340
693.00,53.386
694.00,53.419
695.00,53.462
696.00,53.484
697.00,53.528
698.00,53.560
699.00,53.608
700.00,53.662
701.00,53.718
702.00,53.789
703.00,53.872
704.00,53.986
705.00,54.094
706.00,54.157
707.00,54.203
708.00,54.246
709.00,54.289
710.00,54.331
711.00,54.380
712.00,54.435
713.00,54.471
714.00,54.512
715.00,54.567
716.00,54.642
717.00,54.698
718.00,54.755
719.00,54.805
720.00,54.849
721.00,54.888
722.00,54.930
723.00,54.979
724.00,55.029
725.00,55.093
726.00,55.150
727.00,55.194
728.00,55.241
729.00,55.298
730.00,55.371
731.00,55.408
732.00,55.461
733.00,55.503
734.00,55.567
735.00,55.618
736.00,55.675
737.00,55.716
738.00,55.735
739.00,55.768
740.00,55.816
741.00,55.868
742.00,55.914
743.00,55.985
744.00,56.047
745.00,56.096
746.00,56.121
747.00,56.166
748.00,56.208
749.00,56.246
750.00,56.294
751.00,56.355
752.00,56.421
753.00,56.452
754.00,56.496
755.00,56.538
756.00,56.595
757.00,56.619
758.00,56.628
759.00,56.682
760.00,56.744
761.00,56.808
762.00,56.835
763.00,56.877
764.00,56.895
765.00,56.920
766.00,56.927
767.00,56.960
768.00,56.983
769.00,57.017
770.00,57.036
771.00,57.082
772.00,57.098
773.00,57.132
774.00,57.159
775.00,57.203
776.00,57.244
777.00,57.267
778.00,57.295
779.00,57.326
780.00,57.367
781.00,57.396
782.00,57.422
783.00,57.426
784.00,57.445
785.00,57.465
786.00,57.487
787.00,57.528
788.00,57.574
789.00,57.637
790.00,57.675
791.00,57.694
792.00,57.708
793.00,57.724
794.00,57.760
795.00,57.801
796.00,57.857
797.00,57.868
798.00,57.874
799.00,57.897
800.00,57.950
