"ITO_080PER_1.spc - RawData"
"”g’· (nm)","T%"
350.00,34.714
351.00,35.246
352.00,36.033
353.00,36.805
354.00,37.547
355.00,38.246
356.00,38.907
357.00,39.531
358.00,40.148
359.00,40.714
360.00,41.265
361.00,41.776
362.00,42.274
363.00,42.739
364.00,43.181
365.00,43.583
366.00,43.954
367.00,44.291
368.00,44.576
369.00,44.851
370.00,45.082
371.00,45.329
372.00,45.647
373.00,45.960
374.00,46.245
375.00,46.415
376.00,46.584
377.00,46.744
378.00,46.904
379.00,47.053
380.00,47.204
381.00,47.370
382.00,47.569
383.00,47.786
384.00,48.013
385.00,48.241
386.00,48.473
387.00,48.707
388.00,48.918
389.00,49.110
390.00,49.296
391.00,49.495
392.00,49.723
393.00,49.939
394.00,50.143
395.00,50.305
396.00,50.492
397.00,50.675
398.00,50.894
399.00,51.074
400.00,51.257
401.00,51.406
402.00,51.563
403.00,51.727
404.00,51.879
405.00,52.042
406.00,52.206
407.00,52.386
408.00,52.567
409.00,52.744
410.00,52.923
411.00,53.094
412.00,53.269
413.00,53.445
414.00,53.633
415.00,53.808
416.00,53.993
417.00,54.151
418.00,54.320
419.00,54.463
420.00,54.616
421.00,54.762
422.00,54.909
423.00,55.061
424.00,55.199
425.00,55.351
426.00,55.495
427.00,55.662
428.00,55.850
429.00,56.049
430.00,56.248
431.00,56.436
432.00,56.629
433.00,56.814
434.00,57.004
435.00,57.200
436.00,57.414
437.00,57.633
438.00,57.855
439.00,58.076
440.00,58.301
441.00,58.535
442.00,58.766
443.00,58.999
444.00,59.231
445.00,59.482
446.00,59.720
447.00,59.979
448.00,60.246
449.00,60.524
450.00,60.788
451.00,61.043
452.00,61.304
453.00,61.580
454.00,61.848
455.00,62.112
456.00,62.362
457.00,62.607
458.00,62.842
459.00,63.068
460.00,63.281
461.00,63.495
462.00,63.691
463.00,63.880
464.00,64.043
465.00,64.201
466.00,64.354
467.00,64.508
468.00,64.664
469.00,64.820
470.00,64.990
471.00,65.146
472.00,65.307
473.00,65.447
474.00,65.586
475.00,65.723
476.00,65.853
477.00,65.977
478.00,66.106
479.00,66.244
480.00,66.397
481.00,66.554
482.00,66.726
483.00,66.906
484.00,67.101
485.00,67.298
486.00,67.528
487.00,67.740
488.00,67.980
489.00,68.211
490.00,68.459
491.00,68.695
492.00,68.912
493.00,69.125
494.00,69.316
495.00,69.505
496.00,69.676
497.00,69.851
498.00,70.020
499.00,70.188
500.00,70.335
501.00,70.469
502.00,70.619
503.00,70.776
504.00,70.914
505.00,71.025
506.00,71.142
507.00,71.239
508.00,71.338
509.00,71.425
510.00,71.537
511.00,71.645
512.00,71.732
513.00,71.818
514.00,71.897
515.00,71.977
516.00,72.053
517.00,72.118
518.00,72.196
519.00,72.260
520.00,72.338
521.00,72.415
522.00,72.524
523.00,72.620
524.00,72.713
525.00,72.793
526.00,72.871
527.00,72.949
528.00,73.020
529.00,73.099
530.00,73.160
531.00,73.229
532.00,73.290
533.00,73.383
534.00,73.453
535.00,73.512
536.00,73.541
537.00,73.597
538.00,73.656
539.00,73.727
540.00,73.792
541.00,73.861
542.00,73.924
543.00,73.978
544.00,74.043
545.00,74.112
546.00,74.181
547.00,74.246
548.00,74.316
549.00,74.380
550.00,74.427
551.00,74.474
552.00,74.557
553.00,74.654
554.00,74.725
555.00,74.782
556.00,74.816
557.00,74.865
558.00,74.903
559.00,74.940
560.00,74.980
561.00,74.995
562.00,75.016
563.00,75.035
564.00,75.083
565.00,75.135
566.00,75.195
567.00,75.207
568.00,75.210
569.00,75.211
570.00,75.256
571.00,75.310
572.00,75.357
573.00,75.387
574.00,75.416
575.00,75.464
576.00,75.524
577.00,75.630
578.00,75.714
579.00,75.846
580.00,75.953
581.00,76.117
582.00,76.272
583.00,76.444
584.00,76.607
585.00,76.773
586.00,76.939
587.00,77.126
588.00,77.317
589.00,77.507
590.00,77.680
591.00,77.853
592.00,78.015
593.00,78.162
594.00,78.273
595.00,78.378
596.00,78.457
597.00,78.530
598.00,78.580
599.00,78.656
600.00,78.722
601.00,78.806
602.00,78.838
603.00,78.887
604.00,78.937
605.00,79.042
606.00,79.140
607.00,79.247
608.00,79.367
609.00,79.497
610.00,79.664
611.00,79.811
612.00,79.975
613.00,80.132
614.00,80.290
615.00,80.421
616.00,80.544
617.00,80.648
618.00,80.773
619.00,80.852
620.00,80.932
621.00,80.988
622.00,81.034
623.00,81.071
624.00,81.067
625.00,81.055
626.00,81.011
627.00,80.975
628.00,80.899
629.00,80.810
630.00,80.692
631.00,80.588
632.00,80.500
633.00,80.413
634.00,80.323
635.00,80.258
636.00,80.228
637.00,80.226
638.00,80.202
639.00,80.200
640.00,80.207
641.00,80.238
642.00,80.281
643.00,80.351
644.00,80.418
645.00,80.481
646.00,80.519
647.00,80.564
648.00,80.621
649.00,80.693
650.00,80.778
651.00,80.863
652.00,80.948
653.00,81.019
654.00,81.059
655.00,81.105
656.00,81.161
657.00,81.220
658.00,81.247
659.00,81.225
660.00,81.179
661.00,81.106
662.00,81.054
663.00,80.999
664.00,80.956
665.00,80.916
666.00,80.875
667.00,80.850
668.00,80.842
669.00,80.826
670.00,80.817
671.00,80.819
672.00,80.867
673.00,80.930
674.00,81.002
675.00,81.043
676.00,81.098
677.00,81.134
678.00,81.219
679.00,81.298
680.00,81.401
681.00,81.482
682.00,81.572
683.00,81.635
684.00,81.701
685.00,81.779
686.00,81.837
687.00,81.887
688.00,81.907
689.00,81.961
690.00,81.970
691.00,81.980
692.00,81.973
693.00,82.009
694.00,82.012
695.00,82.020
696.00,82.017
697.00,82.021
698.00,81.982
699.00,81.945
700.00,81.904
701.00,81.885
702.00,81.872
703.00,81.848
704.00,81.828
705.00,81.779
706.00,81.742
707.00,81.699
708.00,81.683
709.00,81.653
710.00,81.626
711.00,81.600
712.00,81.595
713.00,81.578
714.00,81.546
715.00,81.520
716.00,81.506
717.00,81.491
718.00,81.477
719.00,81.456
720.00,81.434
721.00,81.396
722.00,81.367
723.00,81.347
724.00,81.329
725.00,81.302
726.00,81.257
727.00,81.214
728.00,81.195
729.00,81.186
730.00,81.182
731.00,81.154
732.00,81.151
733.00,81.127
734.00,81.120
735.00,81.073
736.00,81.061
737.00,81.009
738.00,80.979
739.00,80.950
740.00,80.971
741.00,80.975
742.00,80.976
743.00,80.980
744.00,80.990
745.00,80.952
746.00,80.908
747.00,80.876
748.00,80.863
749.00,80.853
750.00,80.848
751.00,80.819
752.00,80.803
753.00,80.782
754.00,80.803
755.00,80.798
756.00,80.782
757.00,80.750
758.00,80.726
759.00,80.715
760.00,80.710
761.00,80.702
762.00,80.698
763.00,80.708
764.00,80.686
765.00,80.668
766.00,80.638
767.00,80.616
768.00,80.584
769.00,80.588
770.00,80.593
771.00,80.628
772.00,80.626
773.00,80.639
774.00,80.602
775.00,80.588
776.00,80.578
777.00,80.577
778.00,80.589
779.00,80.584
780.00,80.569
781.00,80.527
782.00,80.492
783.00,80.468
784.00,80.483
785.00,80.521
786.00,80.552
787.00,80.537
788.00,80.525
789.00,80.518
790.00,80.528
791.00,80.501
792.00,80.492
793.00,80.472
794.00,80.505
795.00,80.527
796.00,80.522
797.00,80.472
798.00,80.420
799.00,80.408
800.00,80.414
