"ITO_030PER_3.spc - RawData"
"”g’· (nm)","T%"
350.00,68.060
351.00,68.764
352.00,69.827
353.00,70.912
354.00,71.922
355.00,72.825
356.00,73.566
357.00,74.280
358.00,74.942
359.00,75.556
360.00,76.113
361.00,76.678
362.00,77.214
363.00,77.676
364.00,78.056
365.00,78.343
366.00,78.613
367.00,78.809
368.00,78.955
369.00,79.056
370.00,79.171
371.00,79.277
372.00,79.369
373.00,79.375
374.00,79.389
375.00,79.347
376.00,79.320
377.00,79.258
378.00,79.236
379.00,79.264
380.00,79.316
381.00,79.390
382.00,79.445
383.00,79.553
384.00,79.691
385.00,79.829
386.00,79.953
387.00,80.095
388.00,80.231
389.00,80.409
390.00,80.534
391.00,80.674
392.00,80.776
393.00,80.879
394.00,80.951
395.00,80.968
396.00,81.002
397.00,81.027
398.00,81.139
399.00,81.205
400.00,81.281
401.00,81.269
402.00,81.273
403.00,81.272
404.00,81.268
405.00,81.266
406.00,81.282
407.00,81.317
408.00,81.443
409.00,81.566
410.00,81.691
411.00,81.759
412.00,81.843
413.00,81.956
414.00,82.081
415.00,82.184
416.00,82.313
417.00,82.413
418.00,82.526
419.00,82.671
420.00,82.832
421.00,82.988
422.00,83.068
423.00,83.163
424.00,83.267
425.00,83.390
426.00,83.499
427.00,83.619
428.00,83.748
429.00,83.869
430.00,84.054
431.00,84.224
432.00,84.380
433.00,84.447
434.00,84.516
435.00,84.574
436.00,84.641
437.00,84.682
438.00,84.713
439.00,84.741
440.00,84.784
441.00,84.873
442.00,85.031
443.00,85.203
444.00,85.375
445.00,85.493
446.00,85.595
447.00,85.688
448.00,85.807
449.00,85.941
450.00,86.076
451.00,86.204
452.00,86.356
453.00,86.517
454.00,86.686
455.00,86.877
456.00,87.088
457.00,87.277
458.00,87.451
459.00,87.604
460.00,87.757
461.00,87.895
462.00,88.043
463.00,88.202
464.00,88.341
465.00,88.502
466.00,88.655
467.00,88.833
468.00,89.075
469.00,89.318
470.00,89.598
471.00,89.794
472.00,90.014
473.00,90.213
474.00,90.422
475.00,90.635
476.00,90.835
477.00,91.006
478.00,91.147
479.00,91.265
480.00,91.357
481.00,91.464
482.00,91.514
483.00,91.564
484.00,91.628
485.00,91.721
486.00,91.827
487.00,91.882
488.00,91.950
489.00,91.999
490.00,92.066
491.00,92.131
492.00,92.192
493.00,92.254
494.00,92.302
495.00,92.389
496.00,92.469
497.00,92.574
498.00,92.663
499.00,92.775
500.00,92.853
501.00,92.993
502.00,93.144
503.00,93.336
504.00,93.462
505.00,93.542
506.00,93.598
507.00,93.647
508.00,93.714
509.00,93.772
510.00,93.857
511.00,93.934
512.00,94.025
513.00,94.107
514.00,94.191
515.00,94.305
516.00,94.425
517.00,94.546
518.00,94.634
519.00,94.675
520.00,94.715
521.00,94.774
522.00,94.936
523.00,95.075
524.00,95.203
525.00,95.269
526.00,95.356
527.00,95.412
528.00,95.441
529.00,95.454
530.00,95.452
531.00,95.473
532.00,95.493
533.00,95.550
534.00,95.578
535.00,95.619
536.00,95.646
537.00,95.695
538.00,95.724
539.00,95.747
540.00,95.776
541.00,95.798
542.00,95.841
543.00,95.888
544.00,95.945
545.00,95.985
546.00,96.012
547.00,96.056
548.00,96.118
549.00,96.148
550.00,96.144
551.00,96.113
552.00,96.115
553.00,96.211
554.00,96.314
555.00,96.400
556.00,96.421
557.00,96.447
558.00,96.467
559.00,96.475
560.00,96.477
561.00,96.456
562.00,96.435
563.00,96.439
564.00,96.517
565.00,96.624
566.00,96.756
567.00,96.887
568.00,97.024
569.00,97.164
570.00,97.313
571.00,97.454
572.00,97.596
573.00,97.680
574.00,97.716
575.00,97.690
576.00,97.622
577.00,97.536
578.00,97.369
579.00,97.189
580.00,96.945
581.00,96.713
582.00,96.470
583.00,96.261
584.00,96.021
585.00,95.799
586.00,95.585
587.00,95.467
588.00,95.357
589.00,95.262
590.00,95.159
591.00,95.093
592.00,95.054
593.00,95.027
594.00,94.983
595.00,94.954
596.00,94.912
597.00,94.892
598.00,94.848
599.00,94.823
600.00,94.777
601.00,94.754
602.00,94.693
603.00,94.651
604.00,94.590
605.00,94.586
606.00,94.565
607.00,94.561
608.00,94.537
609.00,94.547
610.00,94.601
611.00,94.653
612.00,94.709
613.00,94.736
614.00,94.805
615.00,94.846
616.00,94.879
617.00,94.888
618.00,94.890
619.00,94.864
620.00,94.838
621.00,94.818
622.00,94.802
623.00,94.777
624.00,94.738
625.00,94.703
626.00,94.662
627.00,94.550
628.00,94.453
629.00,94.364
630.00,94.350
631.00,94.340
632.00,94.358
633.00,94.370
634.00,94.384
635.00,94.410
636.00,94.453
637.00,94.496
638.00,94.484
639.00,94.489
640.00,94.480
641.00,94.463
642.00,94.413
643.00,94.373
644.00,94.339
645.00,94.319
646.00,94.273
647.00,94.235
648.00,94.205
649.00,94.157
650.00,94.099
651.00,94.031
652.00,93.970
653.00,93.898
654.00,93.830
655.00,93.790
656.00,93.691
657.00,93.578
658.00,93.459
659.00,93.395
660.00,93.315
661.00,93.234
662.00,93.153
663.00,93.104
664.00,93.045
665.00,93.018
666.00,92.993
667.00,93.001
668.00,93.011
669.00,93.014
670.00,92.997
671.00,92.957
672.00,92.928
673.00,92.904
674.00,92.922
675.00,92.858
676.00,92.818
677.00,92.749
678.00,92.774
679.00,92.769
680.00,92.788
681.00,92.809
682.00,92.812
683.00,92.806
684.00,92.787
685.00,92.782
686.00,92.727
687.00,92.651
688.00,92.610
689.00,92.635
690.00,92.595
691.00,92.548
692.00,92.474
693.00,92.491
694.00,92.530
695.00,92.633
696.00,92.730
697.00,92.802
698.00,92.813
699.00,92.825
700.00,92.820
701.00,92.791
702.00,92.769
703.00,92.645
704.00,92.513
705.00,92.366
706.00,92.283
707.00,92.235
708.00,92.171
709.00,92.151
710.00,92.111
711.00,92.099
712.00,92.076
713.00,92.073
714.00,91.982
715.00,91.932
716.00,91.894
717.00,91.937
718.00,91.922
