"ITO_040PER_3.spc - RawData"
"”g’· (nm)","T%"
350.00,59.912
351.00,60.573
352.00,61.542
353.00,62.508
354.00,63.406
355.00,64.244
356.00,64.970
357.00,65.673
358.00,66.344
359.00,66.981
360.00,67.581
361.00,68.159
362.00,68.694
363.00,69.193
364.00,69.629
365.00,70.016
366.00,70.369
367.00,70.645
368.00,70.874
369.00,71.023
370.00,71.190
371.00,71.309
372.00,71.410
373.00,71.434
374.00,71.472
375.00,71.477
376.00,71.526
377.00,71.554
378.00,71.623
379.00,71.699
380.00,71.805
381.00,71.960
382.00,72.119
383.00,72.297
384.00,72.476
385.00,72.652
386.00,72.821
387.00,72.996
388.00,73.157
389.00,73.327
390.00,73.472
391.00,73.617
392.00,73.747
393.00,73.850
394.00,73.936
395.00,73.987
396.00,74.049
397.00,74.105
398.00,74.208
399.00,74.277
400.00,74.344
401.00,74.357
402.00,74.405
403.00,74.442
404.00,74.470
405.00,74.468
406.00,74.475
407.00,74.500
408.00,74.580
409.00,74.666
410.00,74.738
411.00,74.776
412.00,74.838
413.00,74.914
414.00,75.018
415.00,75.113
416.00,75.259
417.00,75.391
418.00,75.524
419.00,75.668
420.00,75.827
421.00,76.005
422.00,76.133
423.00,76.264
424.00,76.380
425.00,76.524
426.00,76.640
427.00,76.781
428.00,76.923
429.00,77.068
430.00,77.242
431.00,77.397
432.00,77.555
433.00,77.670
434.00,77.772
435.00,77.880
436.00,77.981
437.00,78.086
438.00,78.159
439.00,78.229
440.00,78.303
441.00,78.416
442.00,78.544
443.00,78.668
444.00,78.813
445.00,78.935
446.00,79.044
447.00,79.141
448.00,79.262
449.00,79.405
450.00,79.521
451.00,79.633
452.00,79.761
453.00,79.912
454.00,80.077
455.00,80.233
456.00,80.403
457.00,80.553
458.00,80.738
459.00,80.897
460.00,81.079
461.00,81.253
462.00,81.472
463.00,81.678
464.00,81.866
465.00,82.045
466.00,82.233
467.00,82.430
468.00,82.654
469.00,82.873
470.00,83.107
471.00,83.296
472.00,83.495
473.00,83.672
474.00,83.843
475.00,84.008
476.00,84.168
477.00,84.321
478.00,84.461
479.00,84.599
480.00,84.717
481.00,84.853
482.00,84.942
483.00,85.035
484.00,85.137
485.00,85.256
486.00,85.402
487.00,85.510
488.00,85.622
489.00,85.721
490.00,85.825
491.00,85.934
492.00,86.027
493.00,86.120
494.00,86.204
495.00,86.314
496.00,86.400
497.00,86.497
498.00,86.587
499.00,86.690
500.00,86.789
501.00,86.909
502.00,87.070
503.00,87.240
504.00,87.383
505.00,87.506
506.00,87.613
507.00,87.711
508.00,87.818
509.00,87.928
510.00,88.035
511.00,88.134
512.00,88.238
513.00,88.356
514.00,88.450
515.00,88.550
516.00,88.637
517.00,88.757
518.00,88.847
519.00,88.911
520.00,88.956
521.00,89.021
522.00,89.138
523.00,89.241
524.00,89.332
525.00,89.407
526.00,89.483
527.00,89.555
528.00,89.610
529.00,89.652
530.00,89.690
531.00,89.731
532.00,89.766
533.00,89.824
534.00,89.859
535.00,89.922
536.00,89.968
537.00,90.037
538.00,90.064
539.00,90.095
540.00,90.121
541.00,90.172
542.00,90.214
543.00,90.254
544.00,90.288
545.00,90.340
546.00,90.401
547.00,90.450
548.00,90.487
549.00,90.524
550.00,90.535
551.00,90.549
552.00,90.549
553.00,90.616
554.00,90.663
555.00,90.703
556.00,90.724
557.00,90.746
558.00,90.761
559.00,90.778
560.00,90.805
561.00,90.813
562.00,90.796
563.00,90.785
564.00,90.825
565.00,90.885
566.00,90.953
567.00,91.017
568.00,91.060
569.00,91.102
570.00,91.140
571.00,91.206
572.00,91.253
573.00,91.279
574.00,91.249
575.00,91.217
576.00,91.170
577.00,91.148
578.00,91.074
579.00,91.004
580.00,90.892
581.00,90.804
582.00,90.703
583.00,90.615
584.00,90.485
585.00,90.369
586.00,90.247
587.00,90.195
588.00,90.128
589.00,90.084
590.00,90.014
591.00,89.977
592.00,89.950
593.00,89.929
594.00,89.920
595.00,89.908
596.00,89.907
597.00,89.889
598.00,89.901
599.00,89.937
600.00,89.987
601.00,90.030
602.00,90.044
603.00,90.059
604.00,90.070
605.00,90.133
606.00,90.192
607.00,90.248
608.00,90.286
609.00,90.342
610.00,90.415
611.00,90.507
612.00,90.565
613.00,90.637
614.00,90.709
615.00,90.790
616.00,90.851
617.00,90.880
618.00,90.922
619.00,90.943
620.00,90.956
621.00,90.961
622.00,90.974
623.00,90.973
624.00,90.976
625.00,90.964
626.00,90.958
627.00,90.916
628.00,90.865
629.00,90.821
630.00,90.774
631.00,90.767
632.00,90.765
633.00,90.780
634.00,90.769
635.00,90.754
636.00,90.751
637.00,90.742
638.00,90.714
639.00,90.682
640.00,90.640
641.00,90.594
642.00,90.543
643.00,90.500
644.00,90.459
645.00,90.419
646.00,90.371
647.00,90.356
648.00,90.327
649.00,90.288
650.00,90.239
651.00,90.201
652.00,90.172
653.00,90.118
654.00,90.060
655.00,90.026
656.00,89.967
657.00,89.904
658.00,89.855
659.00,89.820
660.00,89.798
661.00,89.739
662.00,89.701
663.00,89.666
664.00,89.639
665.00,89.631
666.00,89.612
667.00,89.606
668.00,89.613
669.00,89.618
670.00,89.633
671.00,89.600
672.00,89.602
673.00,89.600
674.00,89.638
675.00,89.605
676.00,89.593
677.00,89.562
678.00,89.591
679.00,89.599
680.00,89.617
681.00,89.628
682.00,89.640
683.00,89.623
684.00,89.631
685.00,89.636
686.00,89.637
687.00,89.608
688.00,89.588
689.00,89.599
690.00,89.561
691.00,89.528
692.00,89.488
693.00,89.496
694.00,89.494
695.00,89.506
696.00,89.518
697.00,89.523
698.00,89.503
699.00,89.466
700.00,89.449
701.00,89.418
702.00,89.397
703.00,89.333
704.00,89.276
705.00,89.238
706.00,89.218
707.00,89.203
708.00,89.181
709.00,89.167
710.00,89.132
711.00,89.100
712.00,89.064
713.00,89.055
714.00,89.000
715.00,88.962
716.00,88.943
717.00,88.950
718.00,88.941
719.00,88.916
720.00,88.900
721.00,88.845
722.00,88.808
723.00,88.773
724.00,88.779
725.00,88.727
726.00,88.666
727.00,88.586
728.00,88.558
729.00,88.532
730.00,88.515
731.00,88.483
732.00,88.459
733.00,88.435
734.00,88.394
735.00,88.330
736.00,88.297
737.00,88.248
738.00,88.223
739.00,88.187
740.00,88.200
741.00,88.205
742.00,88.211
743.00,88.204
744.00,88.195
745.00,88.137
746.00,88.094
747.00,88.051
748.00,88.040
749.00,88.012
750.00,87.994
751.00,87.929
752.00,87.884
753.00,87.834
754.00,87.841
755.00,87.834
756.00,87.819
757.00,87.792
758.00,87.761
759.00,87.698
760.00,87.621
761.00,87.574
762.00,87.573
763.00,87.585
764.00,87.591
765.00,87.574
766.00,87.581
767.00,87.536
768.00,87.491
769.00,87.459
770.00,87.439
771.00,87.431
772.00,87.430
773.00,87.443
774.00,87.399
775.00,87.348
776.00,87.324
777.00,87.357
778.00,87.365
779.00,87.349
780.00,87.278
781.00,87.190
782.00,87.119
783.00,87.138
784.00,87.179
785.00,87.214
786.00,87.229
787.00,87.186
788.00,87.136
789.00,87.085
790.00,87.070
791.00,87.063
792.00,87.044
793.00,87.037
794.00,87.016
795.00,86.967
796.00,86.956
797.00,86.934
798.00,86.918
799.00,86.862
800.00,86.837
