"ITO_020PER_4.spc - RawData"
"”g’· (nm)","T%"
350.00,62.072
351.00,62.734
352.00,63.717
353.00,64.646
354.00,65.537
355.00,66.349
356.00,67.067
357.00,67.734
358.00,68.362
359.00,68.943
360.00,69.488
361.00,70.005
362.00,70.500
363.00,70.943
364.00,71.352
365.00,71.701
366.00,72.019
367.00,72.261
368.00,72.482
369.00,72.661
370.00,72.842
371.00,72.960
372.00,72.972
373.00,72.913
374.00,72.848
375.00,72.846
376.00,72.846
377.00,72.839
378.00,72.850
379.00,72.878
380.00,72.927
381.00,72.981
382.00,73.075
383.00,73.208
384.00,73.376
385.00,73.532
386.00,73.678
387.00,73.826
388.00,73.971
389.00,74.111
390.00,74.220
391.00,74.342
392.00,74.467
393.00,74.598
394.00,74.693
395.00,74.742
396.00,74.792
397.00,74.850
398.00,74.934
399.00,75.001
400.00,75.059
401.00,75.129
402.00,75.194
403.00,75.273
404.00,75.316
405.00,75.360
406.00,75.385
407.00,75.424
408.00,75.499
409.00,75.567
410.00,75.644
411.00,75.676
412.00,75.735
413.00,75.796
414.00,75.866
415.00,75.949
416.00,76.040
417.00,76.144
418.00,76.218
419.00,76.318
420.00,76.418
421.00,76.561
422.00,76.665
423.00,76.789
424.00,76.895
425.00,77.018
426.00,77.127
427.00,77.245
428.00,77.381
429.00,77.514
430.00,77.670
431.00,77.820
432.00,77.976
433.00,78.088
434.00,78.205
435.00,78.313
436.00,78.440
437.00,78.547
438.00,78.631
439.00,78.704
440.00,78.780
441.00,78.891
442.00,79.022
443.00,79.146
444.00,79.270
445.00,79.396
446.00,79.519
447.00,79.658
448.00,79.797
449.00,79.948
450.00,80.077
451.00,80.195
452.00,80.349
453.00,80.501
454.00,80.664
455.00,80.792
456.00,80.934
457.00,81.069
458.00,81.221
459.00,81.350
460.00,81.469
461.00,81.594
462.00,81.732
463.00,81.916
464.00,82.053
465.00,82.214
466.00,82.352
467.00,82.521
468.00,82.700
469.00,82.863
470.00,83.059
471.00,83.218
472.00,83.397
473.00,83.554
474.00,83.719
475.00,83.894
476.00,84.050
477.00,84.182
478.00,84.277
479.00,84.396
480.00,84.516
481.00,84.651
482.00,84.758
483.00,84.865
484.00,84.971
485.00,85.079
486.00,85.201
487.00,85.321
488.00,85.458
489.00,85.586
490.00,85.701
491.00,85.812
492.00,85.902
493.00,86.019
494.00,86.104
495.00,86.217
496.00,86.312
497.00,86.408
498.00,86.503
499.00,86.591
500.00,86.667
501.00,86.753
502.00,86.850
503.00,86.986
504.00,87.098
505.00,87.195
506.00,87.286
507.00,87.371
508.00,87.473
509.00,87.577
510.00,87.675
511.00,87.784
512.00,87.875
513.00,88.007
514.00,88.089
515.00,88.192
516.00,88.258
517.00,88.356
518.00,88.440
519.00,88.502
520.00,88.568
521.00,88.626
522.00,88.721
523.00,88.801
524.00,88.894
525.00,88.988
526.00,89.073
527.00,89.131
528.00,89.171
529.00,89.213
530.00,89.238
531.00,89.292
532.00,89.353
533.00,89.433
534.00,89.462
535.00,89.486
536.00,89.534
537.00,89.623
538.00,89.686
539.00,89.723
540.00,89.768
541.00,89.836
542.00,89.895
543.00,89.941
544.00,89.975
545.00,90.031
546.00,90.061
547.00,90.096
548.00,90.144
549.00,90.183
550.00,90.196
551.00,90.197
552.00,90.209
553.00,90.262
554.00,90.292
555.00,90.317
556.00,90.345
557.00,90.372
558.00,90.404
559.00,90.414
560.00,90.432
561.00,90.422
562.00,90.421
563.00,90.424
564.00,90.463
565.00,90.500
566.00,90.545
567.00,90.581
568.00,90.605
569.00,90.613
570.00,90.641
571.00,90.665
572.00,90.701
573.00,90.723
574.00,90.729
575.00,90.734
576.00,90.719
577.00,90.724
578.00,90.692
579.00,90.662
580.00,90.606
581.00,90.574
582.00,90.532
583.00,90.503
584.00,90.431
585.00,90.363
586.00,90.296
587.00,90.275
588.00,90.253
589.00,90.234
590.00,90.191
591.00,90.172
592.00,90.129
593.00,90.114
594.00,90.082
595.00,90.066
596.00,90.042
597.00,90.024
598.00,89.995
599.00,89.965
600.00,89.930
601.00,89.937
602.00,89.908
603.00,89.896
604.00,89.889
605.00,89.925
606.00,89.962
607.00,89.985
608.00,90.013
609.00,90.055
610.00,90.096
611.00,90.149
612.00,90.168
613.00,90.211
614.00,90.254
615.00,90.316
616.00,90.360
617.00,90.372
618.00,90.397
619.00,90.392
620.00,90.382
621.00,90.358
622.00,90.336
623.00,90.350
624.00,90.341
625.00,90.338
626.00,90.305
627.00,90.255
628.00,90.208
629.00,90.173
630.00,90.134
631.00,90.117
632.00,90.103
633.00,90.088
634.00,90.074
635.00,90.070
636.00,90.069
637.00,90.050
638.00,89.993
639.00,89.976
640.00,89.944
641.00,89.932
642.00,89.880
643.00,89.868
644.00,89.829
645.00,89.830
646.00,89.781
647.00,89.790
648.00,89.761
649.00,89.755
650.00,89.706
651.00,89.681
652.00,89.644
653.00,89.601
654.00,89.545
655.00,89.509
656.00,89.462
657.00,89.414
658.00,89.350
659.00,89.288
660.00,89.239
661.00,89.185
662.00,89.158
663.00,89.098
664.00,89.056
665.00,89.024
666.00,89.029
667.00,89.021
668.00,89.033
669.00,89.022
670.00,89.026
671.00,88.987
672.00,88.987
673.00,88.979
674.00,88.999
675.00,88.980
676.00,88.968
677.00,88.942
678.00,88.951
679.00,88.950
680.00,88.952
681.00,88.947
682.00,88.951
683.00,88.936
684.00,88.943
685.00,88.932
686.00,88.906
687.00,88.850
688.00,88.818
689.00,88.815
690.00,88.779
691.00,88.743
692.00,88.681
693.00,88.654
694.00,88.606
695.00,88.601
696.00,88.607
697.00,88.606
698.00,88.557
699.00,88.532
700.00,88.530
701.00,88.557
702.00,88.575
703.00,88.552
704.00,88.532
705.00,88.502
706.00,88.497
707.00,88.492
708.00,88.453
709.00,88.409
710.00,88.340
711.00,88.299
712.00,88.257
713.00,88.238
714.00,88.188
715.00,88.168
716.00,88.137
717.00,88.151
718.00,88.150
719.00,88.155
720.00,88.111
721.00,88.052
722.00,88.009
723.00,87.994
724.00,87.999
725.00,87.968
726.00,87.911
727.00,87.860
728.00,87.835
729.00,87.805
730.00,87.773
731.00,87.738
732.00,87.744
733.00,87.732
734.00,87.729
735.00,87.671
736.00,87.634
737.00,87.581
738.00,87.549
739.00,87.540
740.00,87.555
741.00,87.573
742.00,87.580
743.00,87.566
744.00,87.541
745.00,87.480
746.00,87.440
747.00,87.425
748.00,87.396
749.00,87.398
750.00,87.405
751.00,87.380
752.00,87.329
753.00,87.259
754.00,87.271
755.00,87.256
756.00,87.244
757.00,87.215
758.00,87.163
759.00,87.128
760.00,87.085
761.00,87.080
762.00,87.065
763.00,87.073
764.00,87.063
765.00,87.053
766.00,87.050
767.00,87.038
768.00,87.033
769.00,87.025
770.00,87.011
771.00,87.040
772.00,87.035
773.00,87.049
774.00,86.991
775.00,86.967
776.00,86.923
777.00,86.923
778.00,86.914
779.00,86.915
780.00,86.874
781.00,86.825
782.00,86.796
783.00,86.798
784.00,86.800
785.00,86.831
786.00,86.855
787.00,86.842
788.00,86.774
789.00,86.717
790.00,86.710
791.00,86.715
792.00,86.696
793.00,86.673
794.00,86.668
795.00,86.670
796.00,86.666
797.00,86.622
798.00,86.577
799.00,86.531
800.00,86.521
