"ITO_070PER_1.spc - RawData"
"”g’· (nm)","T%"
350.00,27.138
351.00,27.595
352.00,28.262
353.00,28.899
354.00,29.501
355.00,30.083
356.00,30.655
357.00,31.212
358.00,31.748
359.00,32.244
360.00,32.716
361.00,33.132
362.00,33.516
363.00,33.859
364.00,34.203
365.00,34.504
366.00,34.785
367.00,35.016
368.00,35.219
369.00,35.376
370.00,35.498
371.00,35.591
372.00,36.085
373.00,36.603
374.00,37.154
375.00,37.307
376.00,37.459
377.00,37.599
378.00,37.757
379.00,37.889
380.00,38.036
381.00,38.193
382.00,38.390
383.00,38.608
384.00,38.829
385.00,39.047
386.00,39.259
387.00,39.470
388.00,39.688
389.00,39.886
390.00,40.086
391.00,40.297
392.00,40.527
393.00,40.743
394.00,40.944
395.00,41.137
396.00,41.325
397.00,41.505
398.00,41.652
399.00,41.776
400.00,41.887
401.00,42.020
402.00,42.175
403.00,42.338
404.00,42.492
405.00,42.646
406.00,42.811
407.00,42.979
408.00,43.136
409.00,43.272
410.00,43.418
411.00,43.576
412.00,43.744
413.00,43.904
414.00,44.060
415.00,44.222
416.00,44.444
417.00,44.667
418.00,44.888
419.00,45.029
420.00,45.161
421.00,45.302
422.00,45.453
423.00,45.620
424.00,45.783
425.00,45.974
426.00,46.167
427.00,46.373
428.00,46.592
429.00,46.808
430.00,46.988
431.00,47.155
432.00,47.296
433.00,47.453
434.00,47.597
435.00,47.757
436.00,47.937
437.00,48.153
438.00,48.392
439.00,48.654
440.00,48.925
441.00,49.244
442.00,49.516
443.00,49.780
444.00,50.031
445.00,50.323
446.00,50.623
447.00,50.907
448.00,51.211
449.00,51.509
450.00,51.782
451.00,52.031
452.00,52.285
453.00,52.527
454.00,52.761
455.00,52.923
456.00,53.094
457.00,53.229
458.00,53.386
459.00,53.520
460.00,53.662
461.00,53.818
462.00,53.992
463.00,54.174
464.00,54.341
465.00,54.494
466.00,54.644
467.00,54.791
468.00,54.917
469.00,55.033
470.00,55.182
471.00,55.361
472.00,55.551
473.00,55.733
474.00,55.900
475.00,56.075
476.00,56.232
477.00,56.398
478.00,56.548
479.00,56.714
480.00,56.878
481.00,57.078
482.00,57.258
483.00,57.451
484.00,57.605
485.00,57.750
486.00,57.904
487.00,58.066
488.00,58.247
489.00,58.421
490.00,58.587
491.00,58.752
492.00,58.900
493.00,59.052
494.00,59.174
495.00,59.298
496.00,59.415
497.00,59.536
498.00,59.662
499.00,59.780
500.00,59.892
501.00,59.956
502.00,60.032
503.00,60.127
504.00,60.248
505.00,60.351
506.00,60.439
507.00,60.517
508.00,60.602
509.00,60.685
510.00,60.789
511.00,60.878
512.00,60.953
513.00,61.027
514.00,61.098
515.00,61.187
516.00,61.251
517.00,61.335
518.00,61.409
519.00,61.495
520.00,61.577
521.00,61.665
522.00,61.742
523.00,61.811
524.00,61.873
525.00,61.955
526.00,62.047
527.00,62.136
528.00,62.223
529.00,62.304
530.00,62.378
531.00,62.466
532.00,62.556
533.00,62.660
534.00,62.731
535.00,62.807
536.00,62.970
537.00,63.156
538.00,63.327
539.00,63.400
540.00,63.461
541.00,63.509
542.00,63.540
543.00,63.568
544.00,63.611
545.00,63.664
546.00,63.728
547.00,63.797
548.00,63.898
549.00,64.012
550.00,64.120
551.00,64.244
552.00,64.364
553.00,64.474
554.00,64.550
555.00,64.618
556.00,64.682
557.00,64.722
558.00,64.741
559.00,64.766
560.00,64.784
561.00,64.811
562.00,64.851
563.00,64.917
564.00,64.996
565.00,65.088
566.00,65.200
567.00,65.311
568.00,65.411
569.00,65.512
570.00,65.618
571.00,65.735
572.00,65.854
573.00,65.960
574.00,66.048
575.00,66.129
576.00,66.174
577.00,66.238
578.00,66.257
579.00,66.309
580.00,66.336
581.00,66.381
582.00,66.426
583.00,66.499
584.00,66.571
585.00,66.656
586.00,66.736
587.00,66.860
588.00,66.989
589.00,67.136
590.00,67.294
591.00,67.465
592.00,67.635
593.00,67.780
594.00,67.933
595.00,68.082
596.00,68.233
597.00,68.361
598.00,68.497
599.00,68.640
600.00,68.798
601.00,68.963
602.00,69.122
603.00,69.282
604.00,69.439
605.00,69.604
606.00,69.776
607.00,69.941
608.00,70.086
609.00,70.235
610.00,70.394
611.00,70.556
612.00,70.666
613.00,70.757
614.00,70.827
615.00,70.903
616.00,70.955
617.00,71.007
618.00,71.068
619.00,71.095
620.00,71.104
621.00,71.094
622.00,71.093
623.00,71.077
624.00,71.041
625.00,71.017
626.00,70.983
627.00,71.015
628.00,71.012
629.00,71.011
630.00,70.920
631.00,70.844
632.00,70.761
633.00,70.676
634.00,70.575
635.00,70.482
636.00,70.402
637.00,70.344
638.00,70.305
639.00,70.332
640.00,70.385
641.00,70.450
