"ITO_090PER_1.spc - RawData"
"”g’· (nm)","T%"
350.00,16.758
351.00,16.885
352.00,17.068
353.00,17.235
354.00,17.400
355.00,17.568
356.00,17.736
357.00,17.904
358.00,18.067
359.00,18.236
360.00,18.403
361.00,18.567
362.00,18.737
363.00,18.897
364.00,19.073
365.00,19.249
366.00,19.436
367.00,19.611
368.00,19.773
369.00,19.935
370.00,20.109
371.00,20.287
372.00,20.497
373.00,20.711
374.00,20.943
375.00,21.149
376.00,21.359
377.00,21.567
378.00,21.787
379.00,22.013
380.00,22.245
381.00,22.496
382.00,22.758
383.00,23.044
384.00,23.332
385.00,23.628
386.00,23.917
387.00,24.214
388.00,24.499
389.00,24.779
390.00,25.048
391.00,25.329
392.00,25.618
393.00,25.907
394.00,26.184
395.00,26.438
396.00,26.684
397.00,26.928
398.00,27.169
399.00,27.401
400.00,27.624
401.00,27.849
402.00,28.070
403.00,28.288
404.00,28.488
405.00,28.691
406.00,28.884
407.00,29.084
408.00,29.270
409.00,29.446
410.00,29.621
411.00,29.797
412.00,29.979
413.00,30.150
414.00,30.313
415.00,30.473
416.00,30.626
417.00,30.771
418.00,30.915
419.00,31.054
420.00,31.187
421.00,31.317
422.00,31.452
423.00,31.589
424.00,31.719
425.00,31.847
426.00,31.962
427.00,32.090
428.00,32.219
429.00,32.353
430.00,32.472
431.00,32.581
432.00,32.687
433.00,32.788
434.00,32.904
435.00,33.017
436.00,33.138
437.00,33.239
438.00,33.343
439.00,33.447
440.00,33.551
441.00,33.661
442.00,33.759
443.00,33.854
444.00,33.955
445.00,34.059
446.00,34.165
447.00,34.265
448.00,34.384
449.00,34.499
450.00,34.608
451.00,34.709
452.00,34.827
453.00,34.948
454.00,35.065
455.00,35.185
456.00,35.304
457.00,35.436
458.00,35.575
459.00,35.714
460.00,35.854
461.00,35.985
462.00,36.139
463.00,36.295
464.00,36.447
465.00,36.591
466.00,36.734
467.00,36.886
468.00,37.041
469.00,37.196
470.00,37.366
471.00,37.527
472.00,37.688
473.00,37.845
474.00,38.010
475.00,38.183
476.00,38.351
477.00,38.519
478.00,38.683
479.00,38.860
480.00,39.042
481.00,39.236
482.00,39.412
483.00,39.593
484.00,39.758
485.00,39.935
486.00,40.111
487.00,40.299
488.00,40.489
489.00,40.681
490.00,40.871
491.00,41.070
492.00,41.265
493.00,41.473
494.00,41.677
495.00,41.888
496.00,42.086
497.00,42.280
498.00,42.477
499.00,42.675
500.00,42.875
501.00,43.073
502.00,43.296
503.00,43.531
504.00,43.769
505.00,43.990
506.00,44.207
507.00,44.426
508.00,44.645
509.00,44.866
510.00,45.092
511.00,45.329
512.00,45.577
513.00,45.820
514.00,46.051
515.00,46.266
516.00,46.493
517.00,46.724
518.00,46.961
519.00,47.182
520.00,47.412
521.00,47.656
522.00,47.910
523.00,48.152
524.00,48.388
525.00,48.621
526.00,48.853
527.00,49.078
528.00,49.288
529.00,49.509
530.00,49.709
531.00,49.934
532.00,50.141
533.00,50.377
534.00,50.578
535.00,50.777
536.00,50.956
537.00,51.145
538.00,51.331
539.00,51.516
540.00,51.718
541.00,51.911
542.00,52.095
543.00,52.263
544.00,52.443
545.00,52.630
546.00,52.818
547.00,52.994
548.00,53.168
549.00,53.342
550.00,53.517
551.00,53.698
552.00,53.875
553.00,54.042
554.00,54.180
555.00,54.318
556.00,54.466
557.00,54.623
558.00,54.769
559.00,54.897
560.00,55.025
561.00,55.147
562.00,55.280
563.00,55.416
564.00,55.565
565.00,55.716
566.00,55.860
567.00,55.988
568.00,56.099
569.00,56.213
570.00,56.326
571.00,56.455
572.00,56.577
573.00,56.684
574.00,56.782
575.00,56.868
576.00,56.972
577.00,57.079
578.00,57.192
579.00,57.293
580.00,57.385
581.00,57.471
582.00,57.566
583.00,57.671
584.00,57.755
585.00,57.839
586.00,57.904
587.00,57.995
588.00,58.073
589.00,58.156
590.00,58.229
591.00,58.314
592.00,58.390
593.00,58.464
594.00,58.533
595.00,58.602
596.00,58.676
597.00,58.737
598.00,58.806
599.00,58.867
600.00,58.944
601.00,59.030
602.00,59.104
603.00,59.171
604.00,59.240
605.00,59.338
606.00,59.436
607.00,59.525
608.00,59.605
609.00,59.693
610.00,59.793
611.00,59.891
612.00,59.992
613.00,60.099
614.00,60.209
615.00,60.318
616.00,60.415
617.00,60.520
618.00,60.635
619.00,60.741
620.00,60.851
621.00,60.949
622.00,61.064
623.00,61.175
624.00,61.278
625.00,61.373
626.00,61.462
627.00,61.554
628.00,61.632
629.00,61.700
630.00,61.756
631.00,61.819
632.00,61.888
633.00,61.940
634.00,61.991
635.00,62.036
636.00,62.095
637.00,62.133
638.00,62.167
639.00,62.200
640.00,62.241
641.00,62.267
642.00,62.299
643.00,62.339
644.00,62.366
645.00,62.391
646.00,62.403
647.00,62.446
648.00,62.475
649.00,62.506
650.00,62.530
651.00,62.569
652.00,62.595
653.00,62.612
654.00,62.630
655.00,62.664
656.00,62.720
657.00,62.772
658.00,62.814
659.00,62.843
660.00,62.876
661.00,62.933
662.00,62.996
663.00,63.063
664.00,63.111
665.00,63.173
666.00,63.242
667.00,63.319
668.00,63.425
669.00,63.509
670.00,63.604
671.00,63.667
672.00,63.747
673.00,63.852
674.00,63.967
675.00,64.073
676.00,64.176
677.00,64.273
678.00,64.393
679.00,64.500
680.00,64.612
681.00,64.714
682.00,64.813
683.00,64.904
684.00,65.015
685.00,65.104
686.00,65.176
687.00,65.231
688.00,65.305
689.00,65.404
690.00,65.483
691.00,65.576
692.00,65.643
693.00,65.735
694.00,65.808
695.00,65.907
696.00,65.984
697.00,66.056
698.00,66.119
699.00,66.187
700.00,66.272
701.00,66.339
702.00,66.423
703.00,66.492
704.00,66.571
705.00,66.651
706.00,66.713
707.00,66.776
708.00,66.810
709.00,66.868
710.00,66.929
711.00,67.018
712.00,67.077
713.00,67.124
714.00,67.152
715.00,67.211
716.00,67.279
717.00,67.361
718.00,67.420
719.00,67.496
720.00,67.545
721.00,67.595
722.00,67.627
723.00,67.686
724.00,67.739
725.00,67.805
726.00,67.859
727.00,67.911
728.00,67.961
729.00,68.005
730.00,68.079
731.00,68.126
732.00,68.201
733.00,68.247
734.00,68.317
