"ITO_090PER_2.spc - RawData"
"”g’· (nm)","T%"
350.00,18.688
351.00,18.816
352.00,19.006
353.00,19.200
354.00,19.390
355.00,19.582
356.00,19.766
357.00,19.943
358.00,20.118
359.00,20.294
360.00,20.473
361.00,20.665
362.00,20.860
363.00,21.059
364.00,21.246
365.00,21.437
366.00,21.623
367.00,21.814
368.00,21.999
369.00,22.186
370.00,22.378
371.00,22.571
372.00,22.809
373.00,23.038
374.00,23.282
375.00,23.495
376.00,23.724
377.00,23.958
378.00,24.203
379.00,24.452
380.00,24.713
381.00,24.984
382.00,25.278
383.00,25.585
384.00,25.909
385.00,26.239
386.00,26.574
387.00,26.900
388.00,27.208
389.00,27.520
390.00,27.830
391.00,28.143
392.00,28.444
393.00,28.731
394.00,29.015
395.00,29.274
396.00,29.537
397.00,29.791
398.00,30.056
399.00,30.307
400.00,30.546
401.00,30.766
402.00,30.983
403.00,31.192
404.00,31.387
405.00,31.574
406.00,31.767
407.00,31.958
408.00,32.177
409.00,32.377
410.00,32.587
411.00,32.763
412.00,32.952
413.00,33.130
414.00,33.303
415.00,33.462
416.00,33.616
417.00,33.766
418.00,33.911
419.00,34.068
420.00,34.228
421.00,34.387
422.00,34.519
423.00,34.648
424.00,34.766
425.00,34.895
426.00,35.007
427.00,35.129
428.00,35.254
429.00,35.378
430.00,35.506
431.00,35.623
432.00,35.736
433.00,35.836
434.00,35.935
435.00,36.039
436.00,36.139
437.00,36.232
438.00,36.310
439.00,36.392
440.00,36.468
441.00,36.566
442.00,36.666
443.00,36.771
444.00,36.881
445.00,36.988
446.00,37.098
447.00,37.196
448.00,37.300
449.00,37.400
450.00,37.513
451.00,37.623
452.00,37.745
453.00,37.872
454.00,37.997
455.00,38.138
456.00,38.279
457.00,38.430
458.00,38.581
459.00,38.730
460.00,38.883
461.00,39.034
462.00,39.197
463.00,39.357
464.00,39.507
465.00,39.654
466.00,39.799
467.00,39.968
468.00,40.152
469.00,40.344
470.00,40.531
471.00,40.713
472.00,40.909
473.00,41.097
474.00,41.287
475.00,41.474
476.00,41.668
477.00,41.851
478.00,42.044
479.00,42.231
480.00,42.414
481.00,42.601
482.00,42.774
483.00,42.955
484.00,43.130
485.00,43.316
486.00,43.504
487.00,43.686
488.00,43.879
489.00,44.065
490.00,44.260
491.00,44.454
492.00,44.652
493.00,44.845
494.00,45.027
495.00,45.229
496.00,45.438
497.00,45.658
498.00,45.871
499.00,46.085
500.00,46.300
501.00,46.541
502.00,46.795
503.00,47.059
504.00,47.297
505.00,47.530
506.00,47.761
507.00,47.989
508.00,48.222
509.00,48.444
510.00,48.689
511.00,48.933
512.00,49.185
513.00,49.423
514.00,49.661
515.00,49.906
516.00,50.156
517.00,50.417
518.00,50.667
519.00,50.899
520.00,51.132
521.00,51.379
522.00,51.658
523.00,51.933
524.00,52.200
525.00,52.456
526.00,52.704
527.00,52.945
528.00,53.162
529.00,53.374
530.00,53.579
531.00,53.791
532.00,54.005
533.00,54.223
534.00,54.436
535.00,54.642
536.00,54.832
537.00,55.036
538.00,55.222
539.00,55.421
540.00,55.608
541.00,55.802
542.00,56.005
543.00,56.197
544.00,56.391
545.00,56.571
546.00,56.769
547.00,56.961
548.00,57.150
549.00,57.318
550.00,57.484
551.00,57.633
552.00,57.789
553.00,57.977
554.00,58.171
555.00,58.356
556.00,58.507
557.00,58.662
558.00,58.806
559.00,58.946
560.00,59.082
561.00,59.211
562.00,59.340
563.00,59.490
564.00,59.666
565.00,59.838
566.00,60.013
567.00,60.181
568.00,60.353
569.00,60.507
570.00,60.669
571.00,60.841
572.00,61.017
573.00,61.164
574.00,61.288
575.00,61.375
576.00,61.458
577.00,61.541
578.00,61.593
579.00,61.637
580.00,61.641
581.00,61.663
582.00,61.674
583.00,61.690
584.00,61.700
585.00,61.713
586.00,61.737
587.00,61.784
588.00,61.828
589.00,61.877
590.00,61.931
591.00,61.996
592.00,62.062
593.00,62.127
594.00,62.190
595.00,62.265
596.00,62.333
597.00,62.403
598.00,62.469
599.00,62.541
600.00,62.613
601.00,62.692
602.00,62.751
603.00,62.823
604.00,62.891
605.00,62.983
606.00,63.062
607.00,63.141
608.00,63.221
609.00,63.324
610.00,63.442
611.00,63.562
612.00,63.669
613.00,63.798
614.00,63.936
615.00,64.068
616.00,64.186
617.00,64.285
618.00,64.406
619.00,64.498
620.00,64.612
621.00,64.716
622.00,64.820
623.00,64.916
624.00,64.989
625.00,65.075
626.00,65.158
627.00,65.225
628.00,65.276
629.00,65.323
630.00,65.381
631.00,65.450
632.00,65.520
633.00,65.590
634.00,65.664
635.00,65.748
636.00,65.821
637.00,65.893
638.00,65.931
639.00,65.995
640.00,66.044
641.00,66.085
642.00,66.111
643.00,66.137
644.00,66.165
645.00,66.196
646.00,66.203
647.00,66.219
648.00,66.244
649.00,66.271
650.00,66.295
651.00,66.313
652.00,66.348
653.00,66.366
654.00,66.371
655.00,66.389
656.00,66.416
657.00,66.443
658.00,66.458
659.00,66.469
660.00,66.500
661.00,66.528
662.00,66.560
663.00,66.596
664.00,66.649
665.00,66.739
666.00,66.824
667.00,66.921
668.00,67.018
669.00,67.117
670.00,67.204
671.00,67.289
672.00,67.381
673.00,67.490
674.00,67.620
675.00,67.726
676.00,67.813
677.00,67.886
678.00,67.995
679.00,68.120
680.00,68.258
681.00,68.388
682.00,68.508
683.00,68.609
684.00,68.707
685.00,68.801
686.00,68.870
687.00,68.944
688.00,69.025
689.00,69.131
690.00,69.186
691.00,69.249
692.00,69.301
693.00,69.397
694.00,69.511
695.00,69.671
696.00,69.828
697.00,69.967
698.00,70.052
699.00,70.143
700.00,70.221
701.00,70.299
702.00,70.369
703.00,70.404
704.00,70.427
705.00,70.451
706.00,70.488
707.00,70.538
708.00,70.586
709.00,70.650
710.00,70.716
711.00,70.781
712.00,70.838
713.00,70.893
714.00,70.933
715.00,70.989
716.00,71.063
717.00,71.156
718.00,71.235
719.00,71.313
720.00,71.365
721.00,71.421
722.00,71.461
