"ITO_090PER_3.spc - RawData"
"”g’· (nm)","T%"
350.00,19.992
351.00,20.124
352.00,20.319
353.00,20.541
354.00,20.754
355.00,20.961
356.00,21.138
357.00,21.321
358.00,21.510
359.00,21.707
360.00,21.898
361.00,22.108
362.00,22.325
363.00,22.548
364.00,22.744
365.00,22.933
366.00,23.122
367.00,23.313
368.00,23.501
369.00,23.675
370.00,23.868
371.00,24.051
372.00,24.322
373.00,24.589
374.00,24.877
375.00,25.097
376.00,25.323
377.00,25.560
378.00,25.808
379.00,26.076
380.00,26.357
381.00,26.645
382.00,26.942
383.00,27.263
384.00,27.610
385.00,27.954
386.00,28.287
387.00,28.628
388.00,28.951
389.00,29.291
390.00,29.601
391.00,29.924
392.00,30.219
393.00,30.510
394.00,30.791
395.00,31.055
396.00,31.312
397.00,31.549
398.00,31.794
399.00,32.028
400.00,32.255
401.00,32.445
402.00,32.624
403.00,32.799
404.00,32.965
405.00,33.130
406.00,33.284
407.00,33.464
408.00,33.668
409.00,33.876
410.00,34.075
411.00,34.239
412.00,34.409
413.00,34.574
414.00,34.742
415.00,34.899
416.00,35.067
417.00,35.217
418.00,35.369
419.00,35.525
420.00,35.689
421.00,35.848
422.00,35.972
423.00,36.095
424.00,36.201
425.00,36.317
426.00,36.417
427.00,36.526
428.00,36.635
429.00,36.748
430.00,36.878
431.00,36.984
432.00,37.075
433.00,37.121
434.00,37.165
435.00,37.209
436.00,37.260
437.00,37.299
438.00,37.331
439.00,37.364
440.00,37.411
441.00,37.475
442.00,37.582
443.00,37.690
444.00,37.809
445.00,37.901
446.00,37.991
447.00,38.069
448.00,38.160
449.00,38.258
450.00,38.361
451.00,38.455
452.00,38.568
453.00,38.688
454.00,38.816
455.00,38.956
456.00,39.117
457.00,39.278
458.00,39.430
459.00,39.568
460.00,39.704
461.00,39.854
462.00,40.014
463.00,40.182
464.00,40.329
465.00,40.489
466.00,40.655
467.00,40.846
468.00,41.065
469.00,41.282
470.00,41.511
471.00,41.712
472.00,41.931
473.00,42.150
474.00,42.364
475.00,42.593
476.00,42.805
477.00,43.021
478.00,43.210
479.00,43.391
480.00,43.558
481.00,43.721
482.00,43.865
483.00,43.993
484.00,44.143
485.00,44.295
486.00,44.450
487.00,44.582
488.00,44.723
489.00,44.867
490.00,44.999
491.00,45.150
492.00,45.300
493.00,45.455
494.00,45.603
495.00,45.776
496.00,45.959
497.00,46.159
498.00,46.351
499.00,46.557
500.00,46.753
501.00,47.008
502.00,47.283
503.00,47.582
504.00,47.820
505.00,48.040
506.00,48.244
507.00,48.441
508.00,48.652
509.00,48.858
510.00,49.096
511.00,49.330
512.00,49.578
513.00,49.816
514.00,50.045
515.00,50.281
516.00,50.534
517.00,50.796
518.00,51.042
519.00,51.268
520.00,51.493
521.00,51.719
522.00,52.006
523.00,52.306
524.00,52.603
525.00,52.850
526.00,53.090
527.00,53.317
528.00,53.530
529.00,53.716
530.00,53.899
531.00,54.080
532.00,54.271
533.00,54.473
534.00,54.669
535.00,54.867
536.00,55.078
537.00,55.300
538.00,55.506
539.00,55.682
540.00,55.855
541.00,56.025
542.00,56.206
543.00,56.381
544.00,56.571
545.00,56.753
546.00,56.936
547.00,57.111
548.00,57.284
549.00,57.451
550.00,57.598
551.00,57.739
552.00,57.888
553.00,58.097
554.00,58.307
555.00,58.508
556.00,58.664
557.00,58.828
558.00,58.977
