"ITO_070PER_3.spc - RawData"
"”g’· (nm)","T%"
350.00,31.299
351.00,31.816
352.00,32.582
353.00,33.356
354.00,34.093
355.00,34.790
356.00,35.432
357.00,36.056
358.00,36.662
359.00,37.236
360.00,37.788
361.00,38.313
362.00,38.817
363.00,39.275
364.00,39.708
365.00,40.096
366.00,40.454
367.00,40.763
368.00,41.054
369.00,41.300
370.00,41.533
371.00,41.752
372.00,42.071
373.00,42.353
374.00,42.634
375.00,42.792
376.00,42.965
377.00,43.114
378.00,43.285
379.00,43.454
380.00,43.637
381.00,43.820
382.00,44.033
383.00,44.267
384.00,44.523
385.00,44.769
386.00,45.007
387.00,45.252
388.00,45.478
389.00,45.709
390.00,45.929
391.00,46.169
392.00,46.407
393.00,46.635
394.00,46.847
395.00,47.047
396.00,47.234
397.00,47.425
398.00,47.615
399.00,47.801
400.00,47.975
401.00,48.136
402.00,48.299
403.00,48.459
404.00,48.606
405.00,48.776
406.00,48.959
407.00,49.154
408.00,49.356
409.00,49.571
410.00,49.785
411.00,49.978
412.00,50.165
413.00,50.363
414.00,50.562
415.00,50.748
416.00,50.940
417.00,51.113
418.00,51.286
419.00,51.448
420.00,51.613
421.00,51.779
422.00,51.924
423.00,52.078
424.00,52.216
425.00,52.374
426.00,52.526
427.00,52.699
428.00,52.892
429.00,53.102
430.00,53.335
431.00,53.558
432.00,53.794
433.00,54.012
434.00,54.254
435.00,54.499
436.00,54.768
437.00,55.026
438.00,55.289
439.00,55.542
440.00,55.804
441.00,56.081
442.00,56.378
443.00,56.674
444.00,56.980
445.00,57.281
446.00,57.576
447.00,57.870
448.00,58.170
449.00,58.479
450.00,58.774
451.00,59.060
452.00,59.353
453.00,59.642
454.00,59.918
455.00,60.185
456.00,60.441
457.00,60.670
458.00,60.881
459.00,61.073
460.00,61.255
461.00,61.420
462.00,61.564
463.00,61.707
464.00,61.840
465.00,61.968
466.00,62.092
467.00,62.218
468.00,62.385
469.00,62.551
470.00,62.746
471.00,62.907
472.00,63.095
473.00,63.265
474.00,63.449
475.00,63.638
476.00,63.828
477.00,64.019
478.00,64.218
479.00,64.427
480.00,64.637
481.00,64.863
482.00,65.065
483.00,65.293
484.00,65.530
485.00,65.794
486.00,66.051
487.00,66.282
488.00,66.523
489.00,66.751
490.00,66.967
491.00,67.171
492.00,67.363
493.00,67.550
494.00,67.713
495.00,67.887
496.00,68.058
497.00,68.232
