"ITO_unprocesesd_2.spc - RawData"
"”g’· (nm)","T%"
693.00,83.915
694.00,84.026
695.00,84.204
696.00,84.360
697.00,84.504
698.00,84.556
699.00,84.620
700.00,84.667
701.00,84.704
702.00,84.704
703.00,84.571
704.00,84.404
705.00,84.241
706.00,84.176
707.00,84.158
708.00,84.127
709.00,84.115
710.00,84.087
711.00,84.103
712.00,84.132
713.00,84.168
714.00,84.080
715.00,84.026
716.00,83.976
717.00,84.023
718.00,84.040
719.00,84.067
720.00,84.068
721.00,84.056
722.00,84.046
723.00,84.083
724.00,84.122
725.00,84.039
726.00,83.918
727.00,83.778
728.00,83.775
729.00,83.764
730.00,83.760
731.00,83.733
732.00,83.747
733.00,83.802
734.00,83.754
735.00,83.671
736.00,83.568
737.00,83.562
738.00,83.580
739.00,83.603
740.00,83.647
741.00,83.706
742.00,83.787
743.00,83.777
744.00,83.762
745.00,83.693
746.00,83.686
747.00,83.641
748.00,83.591
749.00,83.548
750.00,83.543
751.00,83.435
752.00,83.341
753.00,83.213
754.00,83.248
755.00,83.266
756.00,83.294
757.00,83.266
758.00,83.232
759.00,83.124
760.00,83.033
761.00,82.964
762.00,82.994
763.00,83.018
764.00,83.076
765.00,83.121
766.00,83.193
767.00,83.112
768.00,83.023
769.00,82.946
770.00,82.959
771.00,83.000
772.00,83.020
773.00,83.108
774.00,83.051
775.00,82.963
776.00,82.874
777.00,82.876
778.00,82.908
779.00,82.881
780.00,82.778
781.00,82.668
782.00,82.576
783.00,82.634
784.00,82.691
785.00,82.758
786.00,82.781
787.00,82.696
788.00,82.601
789.00,82.489
790.00,82.473
791.00,82.453
792.00,82.475
793.00,82.407
794.00,82.343
795.00,82.247
796.00,82.238
797.00,82.192
798.00,82.160
799.00,82.035
800.00,81.944
