"ITO_010PER_3.spc - RawData"
"”g’· (nm)","T%"
350.00,66.636
351.00,66.988
352.00,67.516
353.00,68.149
354.00,68.779
355.00,69.420
356.00,69.966
357.00,70.550
358.00,71.134
359.00,71.746
360.00,72.379
361.00,73.119
362.00,73.857
363.00,74.591
364.00,75.270
365.00,75.922
366.00,76.572
367.00,77.189
368.00,77.790
369.00,78.375
370.00,78.989
371.00,79.621
372.00,80.391
373.00,81.095
374.00,81.812
375.00,82.345
376.00,82.913
377.00,83.450
378.00,83.997
379.00,84.590
380.00,85.193
381.00,85.832
382.00,86.429
383.00,87.037
384.00,87.669
385.00,88.271
386.00,88.848
387.00,89.393
388.00,89.860
389.00,90.356
390.00,90.753
391.00,91.148
392.00,91.428
393.00,91.694
394.00,91.888
395.00,92.020
396.00,92.098
397.00,92.144
398.00,92.244
399.00,92.301
400.00,92.309
401.00,92.192
402.00,92.045
403.00,91.886
404.00,91.689
405.00,91.476
406.00,91.252
407.00,91.024
408.00,90.881
409.00,90.727
410.00,90.589
411.00,90.332
412.00,90.092
413.00,89.840
414.00,89.635
415.00,89.403
416.00,89.188
417.00,88.922
418.00,88.655
419.00,88.424
420.00,88.200
421.00,87.975
422.00,87.690
423.00,87.408
424.00,87.140
425.00,86.883
426.00,86.613
427.00,86.348
428.00,86.096
429.00,85.866
430.00,85.697
431.00,85.513
432.00,85.303
433.00,85.009
434.00,84.720
435.00,84.456
436.00,84.222
437.00,83.975
438.00,83.714
439.00,83.457
440.00,83.241
441.00,83.082
442.00,83.014
443.00,82.941
444.00,82.890
445.00,82.804
446.00,82.724
447.00,82.647
448.00,82.589
449.00,82.555
450.00,82.510
451.00,82.476
452.00,82.484
453.00,82.527
454.00,82.590
455.00,82.674
456.00,82.779
457.00,82.860
458.00,82.950
459.00,83.027
460.00,83.134
461.00,83.222
462.00,83.323
463.00,83.430
464.00,83.526
465.00,83.655
466.00,83.786
467.00,83.945
468.00,84.180
469.00,84.411
470.00,84.682
471.00,84.868
472.00,85.095
473.00,85.308
474.00,85.534
475.00,85.772
476.00,86.002
477.00,86.231
478.00,86.432
479.00,86.621
480.00,86.762
481.00,86.913
482.00,87.006
483.00,87.110
484.00,87.260
485.00,87.454
486.00,87.658
487.00,87.797
488.00,87.923
489.00,88.043
490.00,88.152
491.00,88.286
492.00,88.404
493.00,88.542
494.00,88.645
495.00,88.799
496.00,88.972
497.00,89.171
498.00,89.365
499.00,89.552
500.00,89.732
501.00,89.986
502.00,90.254
503.00,90.554
504.00,90.761
505.00,90.936
506.00,91.090
507.00,91.217
508.00,91.362
509.00,91.494
510.00,91.660
511.00,91.817
512.00,91.979
513.00,92.146
514.00,92.298
515.00,92.457
516.00,92.611
517.00,92.780
518.00,92.926
519.00,93.033
520.00,93.132
521.00,93.228
522.00,93.428
523.00,93.621
524.00,93.809
525.00,93.933
526.00,94.048
527.00,94.135
528.00,94.195
529.00,94.210
530.00,94.220
531.00,94.218
532.00,94.252
533.00,94.302
534.00,94.339
535.00,94.374
536.00,94.381
537.00,94.410
538.00,94.401
539.00,94.403
540.00,94.401
541.00,94.422
542.00,94.451
543.00,94.467
544.00,94.469
545.00,94.459
546.00,94.440
547.00,94.423
548.00,94.425
549.00,94.421
550.00,94.370
551.00,94.289
552.00,94.220
553.00,94.282
554.00,94.329
555.00,94.355
556.00,94.293
557.00,94.269
558.00,94.232
559.00,94.185
560.00,94.120
561.00,94.056
562.00,93.970
563.00,93.908
564.00,93.908
565.00,93.937
566.00,93.978
567.00,94.022
568.00,94.090
569.00,94.173
570.00,94.256
571.00,94.334
572.00,94.398
573.00,94.402
574.00,94.337
575.00,94.211
576.00,94.049
577.00,93.869
578.00,93.603
579.00,93.307
580.00,92.950
581.00,92.595
582.00,92.231
583.00,91.887
584.00,91.538
585.00,91.206
586.00,90.906
587.00,90.671
588.00,90.463
589.00,90.267
590.00,90.082
591.00,89.930
592.00,89.798
593.00,89.702
594.00,89.596
595.00,89.509
596.00,89.406
597.00,89.320
598.00,89.212
599.00,89.107
600.00,88.987
601.00,88.898
602.00,88.785
603.00,88.680
604.00,88.563
605.00,88.480
606.00,88.394
607.00,88.314
608.00,88.237
609.00,88.188
610.00,88.152
611.00,88.121
612.00,88.077
613.00,88.043
614.00,88.024
615.00,88.003
616.00,87.975
617.00,87.919
618.00,87.865
619.00,87.746
620.00,87.637
621.00,87.526
622.00,87.455
623.00,87.383
624.00,87.301
625.00,87.202
626.00,87.115
627.00,86.943
628.00,86.806
629.00,86.652
630.00,86.591
631.00,86.554
632.00,86.554
633.00,86.540
634.00,86.541
635.00,86.552
636.00,86.602
637.00,86.625
638.00,86.606
639.00,86.583
640.00,86.547
641.00,86.510
642.00,86.471
643.00,86.435
644.00,86.375
645.00,86.330
646.00,86.269
647.00,86.248
648.00,86.204
649.00,86.157
650.00,86.091
651.00,86.027
652.00,85.972
653.00,85.902
654.00,85.818
655.00,85.771
656.00,85.669
657.00,85.569
658.00,85.452
659.00,85.384
660.00,85.321
661.00,85.255
662.00,85.188
663.00,85.146
664.00,85.096
665.00,85.086
666.00,85.067
667.00,85.078
668.00,85.095
669.00,85.101
670.00,85.094
671.00,85.079
672.00,85.077
673.00,85.087
674.00,85.116
675.00,85.065
676.00,85.028
677.00,84.984
678.00,85.010
679.00,85.029
680.00,85.040
681.00,85.086
682.00,85.109
683.00,85.136
684.00,85.142
685.00,85.158
686.00,85.134
687.00,85.086
688.00,85.063
689.00,85.094
690.00,85.062
691.00,85.021
692.00,84.982
693.00,85.054
694.00,85.146
695.00,85.293
696.00,85.420
697.00,85.528
698.00,85.550
699.00,85.586
700.00,85.628
701.00,85.660
702.00,85.664
703.00,85.530
704.00,85.406
705.00,85.288
706.00,85.266
707.00,85.232
708.00,85.196
709.00,85.189
710.00,85.188
711.00,85.203
712.00,85.215
713.00,85.231
714.00,85.184
715.00,85.151
716.00,85.139
717.00,85.171
718.00,85.192
719.00,85.208
720.00,85.211
721.00,85.211
722.00,85.213
723.00,85.238
724.00,85.249
725.00,85.184
726.00,85.099
727.00,84.998
728.00,84.963
729.00,84.946
730.00,84.961
731.00,84.965
732.00,84.971
733.00,84.980
734.00,84.938
735.00,84.876
736.00,84.800
737.00,84.769
738.00,84.778
739.00,84.802
740.00,84.858
741.00,84.897
742.00,84.956
743.00,84.970
744.00,84.967
745.00,84.893
746.00,84.850
747.00,84.811
748.00,84.780
749.00,84.762
750.00,84.745
751.00,84.669
752.00,84.592
753.00,84.504
754.00,84.539
755.00,84.531
756.00,84.551
757.00,84.530
758.00,84.542
759.00,84.457
760.00,84.370
761.00,84.287
762.00,84.320
763.00,84.363
764.00,84.405
765.00,84.450
