"ITO_040PER_5.spc - RawData"
"”g’· (nm)","T%"
626.00,85.451
627.00,85.442
628.00,85.422
629.00,85.394
630.00,85.350
631.00,85.324
632.00,85.308
633.00,85.288
634.00,85.276
635.00,85.250
636.00,85.231
637.00,85.187
638.00,85.131
639.00,85.092
640.00,85.044
641.00,85.022
642.00,84.988
643.00,84.990
644.00,84.971
645.00,84.965
646.00,84.929
647.00,84.901
648.00,84.887
649.00,84.868
650.00,84.855
651.00,84.840
652.00,84.834
653.00,84.794
654.00,84.729
655.00,84.672
656.00,84.645
657.00,84.607
658.00,84.553
659.00,84.481
660.00,84.432
661.00,84.383
662.00,84.349
663.00,84.323
664.00,84.317
665.00,84.327
666.00,84.309
667.00,84.292
668.00,84.278
669.00,84.295
670.00,84.307
671.00,84.305
672.00,84.302
673.00,84.315
674.00,84.357
675.00,84.361
676.00,84.375
677.00,84.363
678.00,84.385
679.00,84.388
680.00,84.394
681.00,84.415
682.00,84.422
683.00,84.428
684.00,84.423
685.00,84.430
686.00,84.408
687.00,84.389
688.00,84.392
689.00,84.432
690.00,84.429
691.00,84.417
692.00,84.340
693.00,84.259
694.00,84.124
695.00,84.057
696.00,84.007
697.00,84.003
698.00,83.969
699.00,83.952
700.00,83.964
701.00,84.006
702.00,84.090
703.00,84.146
704.00,84.208
705.00,84.254
706.00,84.286
707.00,84.280
708.00,84.238
709.00,84.175
710.00,84.126
711.00,84.076
712.00,84.038
713.00,83.989
714.00,83.921
715.00,83.865
716.00,83.823
717.00,83.807
718.00,83.798
719.00,83.773
720.00,83.759
721.00,83.720
722.00,83.678
723.00,83.651
724.00,83.616
725.00,83.593
726.00,83.528
727.00,83.491
728.00,83.482
729.00,83.473
730.00,83.457
731.00,83.434
732.00,83.415
733.00,83.404
734.00,83.372
735.00,83.341
736.00,83.323
737.00,83.287
738.00,83.250
739.00,83.213
740.00,83.192
741.00,83.199
742.00,83.212
743.00,83.237
744.00,83.235
745.00,83.186
746.00,83.134
747.00,83.092
748.00,83.062
749.00,83.042
750.00,83.029
751.00,83.004
752.00,82.973
753.00,82.935
754.00,82.939
755.00,82.948
756.00,82.955
757.00,82.922
758.00,82.868
759.00,82.839
760.00,82.810
761.00,82.791
762.00,82.754
763.00,82.758
764.00,82.745
765.00,82.728
766.00,82.708
767.00,82.687
768.00,82.680
769.00,82.666
770.00,82.641
771.00,82.630
772.00,82.615
773.00,82.634
774.00,82.577
775.00,82.542
776.00,82.528
777.00,82.576
778.00,82.585
779.00,82.543
780.00,82.477
781.00,82.433
782.00,82.410
783.00,82.421
784.00,82.420
785.00,82.436
786.00,82.428
787.00,82.416
788.00,82.400
789.00,82.379
790.00,82.355
791.00,82.343
792.00,82.350
793.00,82.335
794.00,82.319
795.00,82.275
796.00,82.300
797.00,82.282
798.00,82.258
799.00,82.213
800.00,82.198
