"ITO_040PER_4.spc - RawData"
"”g’· (nm)","T%"
633.00,91.322
634.00,91.325
635.00,91.327
636.00,91.356
637.00,91.370
638.00,91.352
639.00,91.325
640.00,91.298
641.00,91.270
642.00,91.223
643.00,91.199
644.00,91.161
645.00,91.150
646.00,91.111
647.00,91.081
648.00,91.048
649.00,91.005
650.00,90.959
651.00,90.898
652.00,90.849
653.00,90.786
654.00,90.712
655.00,90.664
656.00,90.583
657.00,90.498
658.00,90.395
659.00,90.327
660.00,90.273
661.00,90.219
662.00,90.162
663.00,90.134
664.00,90.097
665.00,90.111
666.00,90.115
667.00,90.126
668.00,90.136
669.00,90.124
670.00,90.140
671.00,90.148
672.00,90.168
673.00,90.178
674.00,90.207
675.00,90.172
676.00,90.159
677.00,90.128
678.00,90.151
679.00,90.162
680.00,90.169
681.00,90.209
682.00,90.239
683.00,90.264
684.00,90.277
685.00,90.285
686.00,90.268
687.00,90.236
688.00,90.214
689.00,90.221
690.00,90.173
691.00,90.129
692.00,90.061
693.00,90.067
694.00,90.073
695.00,90.141
696.00,90.181
697.00,90.212
698.00,90.197
699.00,90.206
700.00,90.223
701.00,90.232
702.00,90.252
703.00,90.192
704.00,90.129
705.00,90.055
706.00,90.012
707.00,89.978
708.00,89.911
709.00,89.884
710.00,89.831
711.00,89.813
712.00,89.779
713.00,89.763
714.00,89.685
715.00,89.613
716.00,89.580
717.00,89.588
718.00,89.602
719.00,89.588
720.00,89.568
721.00,89.519
722.00,89.478
723.00,89.443
724.00,89.449
725.00,89.394
726.00,89.323
727.00,89.217
728.00,89.177
729.00,89.162
730.00,89.163
731.00,89.119
732.00,89.076
733.00,89.054
734.00,89.021
735.00,88.975
736.00,88.923
737.00,88.870
738.00,88.841
739.00,88.811
740.00,88.853
741.00,88.885
742.00,88.910
743.00,88.899
744.00,88.857
745.00,88.793
746.00,88.746
747.00,88.711
748.00,88.691
749.00,88.648
750.00,88.647
751.00,88.577
752.00,88.540
753.00,88.447
754.00,88.425
755.00,88.410
756.00,88.401
757.00,88.415
758.00,88.371
759.00,88.306
760.00,88.207
761.00,88.141
762.00,88.154
763.00,88.199
764.00,88.211
765.00,88.214
766.00,88.214
767.00,88.198
768.00,88.141
769.00,88.104
770.00,88.078
771.00,88.102
772.00,88.111
773.00,88.154
774.00,88.108
775.00,88.062
776.00,88.004
777.00,88.003
778.00,88.002
779.00,87.992
780.00,87.944
781.00,87.874
782.00,87.833
783.00,87.847
784.00,87.856
785.00,87.888
786.00,87.910
787.00,87.884
788.00,87.829
789.00,87.769
790.00,87.749
791.00,87.758
792.00,87.763
793.00,87.719
794.00,87.656
795.00,87.617
796.00,87.644
797.00,87.665
798.00,87.624
799.00,87.524
800.00,87.424
