"ITO_100PER_3.spc - RawData"
"”g’· (nm)","T%"
350.00,14.392
351.00,14.485
352.00,14.631
353.00,14.770
354.00,14.905
355.00,15.022
356.00,15.151
357.00,15.284
358.00,15.413
359.00,15.541
360.00,15.667
361.00,15.804
362.00,15.932
363.00,16.062
364.00,16.197
365.00,16.340
366.00,16.476
367.00,16.606
368.00,16.742
369.00,16.882
370.00,17.017
371.00,17.148
372.00,17.349
373.00,17.562
374.00,17.780
375.00,17.938
376.00,18.107
377.00,18.277
378.00,18.456
379.00,18.641
380.00,18.833
381.00,19.036
382.00,19.241
383.00,19.464
384.00,19.694
385.00,19.927
386.00,20.158
387.00,20.386
388.00,20.614
389.00,20.839
390.00,21.064
391.00,21.283
392.00,21.504
393.00,21.714
394.00,21.925
395.00,22.120
396.00,22.314
397.00,22.505
398.00,22.697
399.00,22.877
400.00,23.047
401.00,23.211
402.00,23.374
403.00,23.537
404.00,23.689
405.00,23.838
406.00,23.982
407.00,24.125
408.00,24.267
409.00,24.398
410.00,24.534
411.00,24.659
412.00,24.784
413.00,24.902
414.00,25.020
415.00,25.139
416.00,25.231
417.00,25.306
418.00,25.384
419.00,25.473
420.00,25.570
421.00,25.660
422.00,25.749
423.00,25.837
424.00,25.924
425.00,26.010
426.00,26.088
427.00,26.167
428.00,26.253
429.00,26.337
430.00,26.409
431.00,26.476
432.00,26.548
433.00,26.619
434.00,26.700
435.00,26.777
436.00,26.864
437.00,26.941
438.00,27.018
439.00,27.092
440.00,27.166
441.00,27.244
442.00,27.317
443.00,27.397
444.00,27.482
445.00,27.561
446.00,27.643
447.00,27.712
448.00,27.799
449.00,27.881
450.00,27.970
451.00,28.049
452.00,28.134
453.00,28.226
454.00,28.328
455.00,28.414
456.00,28.503
457.00,28.595
458.00,28.705
459.00,28.816
460.00,28.926
461.00,29.041
462.00,29.160
463.00,29.278
464.00,29.396
465.00,29.510
466.00,29.626
467.00,29.743
468.00,29.855
469.00,29.974
470.00,30.099
471.00,30.229
472.00,30.353
473.00,30.479
474.00,30.611
475.00,30.751
476.00,30.884
477.00,31.018
478.00,31.153
479.00,31.290
480.00,31.437
481.00,31.592
482.00,31.749
483.00,31.900
484.00,32.045
485.00,32.193
486.00,32.347
487.00,32.502
488.00,32.664
489.00,32.835
490.00,33.017
491.00,33.192
492.00,33.364
493.00,33.530
494.00,33.709
495.00,33.882
496.00,34.051
497.00,34.210
498.00,34.380
499.00,34.560
500.00,34.738
501.00,34.902
502.00,35.075
503.00,35.252
504.00,35.436
505.00,35.616
506.00,35.807
507.00,35.990
508.00,36.178
509.00,36.356
510.00,36.550
511.00,36.745
512.00,36.945
513.00,37.143
514.00,37.334
515.00,37.523
516.00,37.711
517.00,37.905
518.00,38.098
519.00,38.289
520.00,38.481
521.00,38.679
522.00,38.867
523.00,39.046
524.00,39.225
525.00,39.423
526.00,39.621
527.00,39.807
528.00,39.985
529.00,40.163
530.00,40.342
531.00,40.519
532.00,40.697
533.00,40.868
534.00,41.022
535.00,41.168
536.00,41.289
