"ITO_020PER_5.spc - RawData"
"”g’· (nm)","T%"
350.00,66.311
351.00,67.033
352.00,68.085
353.00,69.154
354.00,70.160
355.00,71.083
356.00,71.820
357.00,72.506
358.00,73.147
359.00,73.762
360.00,74.327
361.00,74.927
362.00,75.489
363.00,76.011
364.00,76.427
365.00,76.779
366.00,77.092
367.00,77.331
368.00,77.510
369.00,77.625
370.00,77.791
371.00,77.923
372.00,77.984
373.00,77.921
374.00,77.853
375.00,77.800
376.00,77.766
377.00,77.724
378.00,77.709
379.00,77.764
380.00,77.840
381.00,77.961
382.00,78.063
383.00,78.199
384.00,78.351
385.00,78.519
386.00,78.692
387.00,78.873
388.00,79.012
389.00,79.219
390.00,79.378
391.00,79.540
392.00,79.627
393.00,79.699
394.00,79.743
395.00,79.745
396.00,79.767
397.00,79.771
398.00,79.858
399.00,79.926
400.00,80.006
401.00,79.984
402.00,79.955
403.00,79.919
404.00,79.884
405.00,79.842
406.00,79.853
407.00,79.864
408.00,80.010
409.00,80.110
410.00,80.242
411.00,80.284
412.00,80.341
413.00,80.420
414.00,80.513
415.00,80.622
416.00,80.759
417.00,80.851
418.00,80.930
419.00,81.073
420.00,81.240
421.00,81.439
422.00,81.545
423.00,81.658
424.00,81.758
425.00,81.865
426.00,81.975
427.00,82.090
428.00,82.216
429.00,82.334
430.00,82.519
431.00,82.687
432.00,82.860
433.00,82.918
434.00,82.974
435.00,83.016
436.00,83.073
437.00,83.085
438.00,83.074
439.00,83.062
440.00,83.067
441.00,83.114
442.00,83.270
443.00,83.443
444.00,83.623
445.00,83.721
446.00,83.809
447.00,83.911
448.00,84.039
449.00,84.191
450.00,84.326
451.00,84.440
452.00,84.572
453.00,84.725
454.00,84.891
455.00,85.117
456.00,85.336
457.00,85.543
458.00,85.720
459.00,85.869
460.00,86.017
461.00,86.149
462.00,86.306
463.00,86.492
464.00,86.626
465.00,86.794
466.00,86.966
467.00,87.175
468.00,87.479
469.00,87.758
470.00,88.074
471.00,88.305
472.00,88.578
473.00,88.822
474.00,89.053
475.00,89.294
476.00,89.520
477.00,89.723
478.00,89.867
479.00,89.978
480.00,90.047
481.00,90.126
482.00,90.161
483.00,90.196
484.00,90.264
485.00,90.364
486.00,90.472
487.00,90.504
488.00,90.556
489.00,90.607
490.00,90.655
491.00,90.698
492.00,90.724
493.00,90.767
494.00,90.801
495.00,90.868
496.00,90.945
497.00,91.036
498.00,91.111
499.00,91.191
500.00,91.251
501.00,91.409
502.00,91.583
503.00,91.797
504.00,91.922
505.00,92.005
506.00,92.080
507.00,92.128
508.00,92.208
509.00,92.277
510.00,92.388
511.00,92.479
512.00,92.585
513.00,92.688
514.00,92.796
515.00,92.900
516.00,93.023
517.00,93.148
518.00,93.247
519.00,93.297
520.00,93.342
521.00,93.399
522.00,93.578
523.00,93.751
524.00,93.922
525.00,93.999
526.00,94.078
527.00,94.134
528.00,94.160
529.00,94.160
530.00,94.143
531.00,94.137
532.00,94.154
533.00,94.213
534.00,94.250
535.00,94.284
536.00,94.320
537.00,94.390
538.00,94.429
539.00,94.451
540.00,94.475
541.00,94.512
542.00,94.558
543.00,94.600
544.00,94.655
545.00,94.718
546.00,94.769
547.00,94.805
548.00,94.842
549.00,94.867
550.00,94.875
551.00,94.861
552.00,94.851
553.00,94.952
554.00,95.043
555.00,95.149
556.00,95.187
557.00,95.242
558.00,95.277
559.00,95.296
560.00,95.311
561.00,95.315
562.00,95.309
563.00,95.312
564.00,95.385
565.00,95.499
566.00,95.649
567.00,95.830
568.00,96.020
569.00,96.238
570.00,96.434
571.00,96.638
572.00,96.814
573.00,96.924
574.00,96.950
575.00,96.900
576.00,96.822
577.00,96.717
578.00,96.508
579.00,96.253
580.00,95.919
581.00,95.609
582.00,95.273
583.00,94.982
584.00,94.653
585.00,94.374
586.00,94.094
587.00,93.910
588.00,93.730
589.00,93.598
590.00,93.465
591.00,93.386
592.00,93.334
593.00,93.325
594.00,93.309
595.00,93.281
596.00,93.248
597.00,93.213
598.00,93.175
599.00,93.135
600.00,93.080
601.00,93.054
602.00,93.009
603.00,92.994
604.00,92.978
605.00,93.011
606.00,93.031
607.00,93.083
608.00,93.125
609.00,93.190
610.00,93.262
611.00,93.357
612.00,93.447
613.00,93.544
614.00,93.655
615.00,93.750
616.00,93.844
617.00,93.890
618.00,93.951
619.00,93.925
620.00,93.907
621.00,93.867
622.00,93.860
623.00,93.830
624.00,93.783
625.00,93.720
626.00,93.686
627.00,93.548
628.00,93.417
629.00,93.267
630.00,93.241
631.00,93.229
632.00,93.266
633.00,93.290
634.00,93.340
635.00,93.396
636.00,93.471
637.00,93.525
638.00,93.534
639.00,93.540
640.00,93.534
641.00,93.510
642.00,93.470
643.00,93.444
644.00,93.415
645.00,93.408
646.00,93.372
647.00,93.352
648.00,93.332
649.00,93.286
650.00,93.219
651.00,93.142
652.00,93.097
653.00,93.018
654.00,92.917
655.00,92.819
656.00,92.680
657.00,92.535
658.00,92.381
659.00,92.269
660.00,92.162
661.00,92.045
662.00,91.959
663.00,91.907
664.00,91.870
665.00,91.844
666.00,91.835
667.00,91.840
668.00,91.874
669.00,91.883
670.00,91.885
671.00,91.864
672.00,91.869
673.00,91.899
674.00,91.942
675.00,91.870
676.00,91.829
677.00,91.772
678.00,91.828
679.00,91.834
680.00,91.867
681.00,91.910
682.00,91.953
683.00,91.976
684.00,91.988
685.00,91.971
686.00,91.918
687.00,91.847
688.00,91.810
689.00,91.829
690.00,91.746
691.00,91.690
692.00,91.594
693.00,91.651
694.00,91.708
695.00,91.851
696.00,91.958
697.00,92.048
698.00,92.083
699.00,92.118
700.00,92.155
701.00,92.179
702.00,92.181
703.00,92.053
704.00,91.905
705.00,91.754
706.00,91.685
707.00,91.619
708.00,91.562
709.00,91.515
710.00,91.467
711.00,91.423
712.00,91.405
713.00,91.384
714.00,91.278
715.00,91.196
716.00,91.131
717.00,91.147
718.00,91.131
719.00,91.135
720.00,91.114
721.00,91.083
722.00,91.052
723.00,91.041
724.00,91.040
725.00,90.915
726.00,90.786
727.00,90.635
728.00,90.603
729.00,90.563
730.00,90.542
731.00,90.510
732.00,90.508
733.00,90.522
734.00,90.450
735.00,90.347
736.00,90.254
737.00,90.215
738.00,90.191
739.00,90.186
740.00,90.239
741.00,90.310
742.00,90.380
743.00,90.343
744.00,90.286
745.00,90.169
746.00,90.134
747.00,90.082
748.00,90.030
749.00,89.988
750.00,90.007
751.00,89.916
752.00,89.791
753.00,89.637
754.00,89.635
755.00,89.664
756.00,89.649
757.00,89.625
758.00,89.591
759.00,89.498
760.00,89.388
761.00,89.302
762.00,89.334
763.00,89.375
764.00,89.407
765.00,89.437
766.00,89.483
767.00,89.416
768.00,89.325
769.00,89.242
770.00,89.242
771.00,89.266
772.00,89.290
773.00,89.362
774.00,89.299
775.00,89.248
776.00,89.170
777.00,89.167
778.00,89.158
779.00,89.141
780.00,89.062
781.00,88.975
782.00,88.882
783.00,88.942
784.00,88.988
785.00,89.048
786.00,89.100
787.00,89.039
788.00,88.969
789.00,88.859
790.00,88.853
791.00,88.839
792.00,88.884
793.00,88.821
794.00,88.771
795.00,88.665
796.00,88.661
797.00,88.646
798.00,88.610
799.00,88.501
800.00,88.412
