"ITO_050PER_4.spc - RawData"
"”g’· (nm)","T%"
350.00,45.637
351.00,46.259
352.00,47.168
353.00,48.035
354.00,48.862
355.00,49.635
356.00,50.373
357.00,51.055
358.00,51.728
359.00,52.333
360.00,52.914
361.00,53.433
362.00,53.939
363.00,54.410
364.00,54.859
365.00,55.238
366.00,55.605
367.00,55.906
368.00,56.187
369.00,56.414
370.00,56.630
371.00,56.809
372.00,57.033
373.00,57.238
374.00,57.444
375.00,57.572
376.00,57.693
377.00,57.801
378.00,57.901
379.00,57.982
380.00,58.079
381.00,58.194
382.00,58.341
383.00,58.511
384.00,58.698
385.00,58.874
386.00,59.036
387.00,59.182
388.00,59.338
389.00,59.489
390.00,59.633
391.00,59.777
392.00,59.939
393.00,60.076
394.00,60.232
395.00,60.343
396.00,60.479
397.00,60.592
398.00,60.737
399.00,60.858
400.00,60.967
401.00,61.073
402.00,61.196
403.00,61.331
404.00,61.422
405.00,61.520
406.00,61.627
407.00,61.754
408.00,61.880
409.00,61.986
410.00,62.114
411.00,62.244
412.00,62.390
413.00,62.520
414.00,62.652
415.00,62.787
416.00,62.952
417.00,63.108
418.00,63.250
419.00,63.367
420.00,63.493
421.00,63.615
422.00,63.741
423.00,63.853
424.00,63.974
425.00,64.095
426.00,64.192
427.00,64.289
428.00,64.407
429.00,64.537
430.00,64.673
431.00,64.776
432.00,64.892
433.00,64.996
434.00,65.124
435.00,65.258
436.00,65.415
437.00,65.570
438.00,65.717
439.00,65.861
440.00,66.013
441.00,66.205
442.00,66.398
443.00,66.582
444.00,66.781
445.00,66.991
446.00,67.203
447.00,67.408
448.00,67.637
449.00,67.880
450.00,68.103
451.00,68.310
452.00,68.535
453.00,68.767
454.00,69.011
455.00,69.211
456.00,69.422
457.00,69.614
458.00,69.838
459.00,70.034
460.00,70.225
461.00,70.408
462.00,70.590
463.00,70.770
464.00,70.914
465.00,71.059
466.00,71.180
467.00,71.313
468.00,71.441
469.00,71.563
470.00,71.702
471.00,71.837
472.00,71.985
473.00,72.124
474.00,72.259
475.00,72.402
476.00,72.531
477.00,72.649
478.00,72.770
479.00,72.906
480.00,73.040
481.00,73.200
482.00,73.331
483.00,73.482
484.00,73.608
485.00,73.762
486.00,73.936
487.00,74.111
488.00,74.289
489.00,74.442
490.00,74.623
491.00,74.811
492.00,75.016
493.00,75.207
494.00,75.386
495.00,75.577
496.00,75.758
497.00,75.933
498.00,76.089
499.00,76.245
500.00,76.409
501.00,76.568
502.00,76.734
503.00,76.906
504.00,77.055
505.00,77.186
506.00,77.302
507.00,77.422
508.00,77.538
509.00,77.640
510.00,77.743
511.00,77.851
512.00,77.938
513.00,78.021
514.00,78.084
515.00,78.174
516.00,78.247
517.00,78.335
518.00,78.409
519.00,78.470
520.00,78.523
521.00,78.590
522.00,78.679
523.00,78.764
524.00,78.829
525.00,78.903
526.00,78.986
527.00,79.074
528.00,79.148
529.00,79.208
530.00,79.264
531.00,79.329
532.00,79.387
533.00,79.463
534.00,79.529
535.00,79.590
536.00,79.633
537.00,79.712
538.00,79.787
539.00,79.856
540.00,79.899
541.00,79.946
542.00,80.001
543.00,80.038
544.00,80.100
545.00,80.156
546.00,80.228
547.00,80.281
548.00,80.345
549.00,80.399
550.00,80.435
551.00,80.477
552.00,80.542
553.00,80.624
554.00,80.684
555.00,80.714
556.00,80.736
557.00,80.757
558.00,80.777
559.00,80.809
560.00,80.837
561.00,80.868
562.00,80.889
563.00,80.931
564.00,80.981
565.00,81.035
566.00,81.086
567.00,81.126
568.00,81.152
569.00,81.164
570.00,81.188
571.00,81.232
572.00,81.272
573.00,81.308
574.00,81.329
575.00,81.341
576.00,81.348
577.00,81.362
578.00,81.371
579.00,81.382
580.00,81.370
581.00,81.369
582.00,81.366
583.00,81.392
584.00,81.401
585.00,81.436
586.00,81.467
587.00,81.546
588.00,81.604
589.00,81.693
590.00,81.777
591.00,81.897
592.00,82.015
593.00,82.157
594.00,82.284
595.00,82.418
596.00,82.556
597.00,82.705
598.00,82.859
599.00,82.992
600.00,83.126
601.00,83.271
602.00,83.402
603.00,83.524
604.00,83.631
605.00,83.763
606.00,83.898
607.00,84.009
608.00,84.100
