"ITO_060PER_3.spc - RawData"
"”g’· (nm)","T%"
350.00,38.272
351.00,38.862
352.00,39.735
353.00,40.623
354.00,41.469
355.00,42.266
356.00,42.981
357.00,43.664
358.00,44.320
359.00,44.936
360.00,45.530
361.00,46.119
362.00,46.674
363.00,47.179
364.00,47.635
365.00,48.033
366.00,48.418
367.00,48.735
368.00,49.023
369.00,49.285
370.00,49.560
371.00,49.805
372.00,50.150
373.00,50.443
374.00,50.751
375.00,50.907
376.00,51.075
377.00,51.220
378.00,51.365
379.00,51.539
380.00,51.704
381.00,51.900
382.00,52.066
383.00,52.285
384.00,52.516
385.00,52.763
386.00,53.015
387.00,53.266
388.00,53.520
389.00,53.781
390.00,54.028
391.00,54.274
392.00,54.504
393.00,54.728
394.00,54.932
395.00,55.087
396.00,55.246
397.00,55.391
398.00,55.591
399.00,55.778
400.00,55.966
401.00,56.106
402.00,56.238
403.00,56.379
404.00,56.504
405.00,56.638
406.00,56.777
407.00,56.938
408.00,57.155
409.00,57.374
410.00,57.600
411.00,57.786
412.00,57.980
413.00,58.178
414.00,58.388
415.00,58.592
416.00,58.803
417.00,58.982
418.00,59.144
419.00,59.316
420.00,59.491
421.00,59.671
422.00,59.815
423.00,59.954
424.00,60.073
425.00,60.189
426.00,60.303
427.00,60.440
428.00,60.609
429.00,60.763
430.00,60.966
431.00,61.148
432.00,61.340
433.00,61.471
434.00,61.617
435.00,61.774
436.00,61.958
437.00,62.126
438.00,62.311
439.00,62.494
440.00,62.702
441.00,62.937
442.00,63.243
443.00,63.546
444.00,63.862
445.00,64.145
446.00,64.445
447.00,64.750
448.00,65.051
449.00,65.365
450.00,65.665
451.00,65.949
452.00,66.231
453.00,66.503
454.00,66.786
455.00,67.087
456.00,67.367
457.00,67.625
458.00,67.859
459.00,68.063
460.00,68.247
461.00,68.397
462.00,68.554
463.00,68.717
464.00,68.851
465.00,69.000
466.00,69.131
467.00,69.270
468.00,69.448
469.00,69.628
470.00,69.839
471.00,70.003
472.00,70.194
473.00,70.391
474.00,70.608
475.00,70.854
476.00,71.092
477.00,71.331
478.00,71.545
479.00,71.763
480.00,71.959
481.00,72.163
482.00,72.340
483.00,72.518
484.00,72.725
485.00,72.932
486.00,73.156
487.00,73.336
488.00,73.535
489.00,73.723
490.00,73.924
491.00,74.128
492.00,74.328
493.00,74.529
494.00,74.716
495.00,74.921
496.00,75.123
497.00,75.330
498.00,75.527
499.00,75.703
500.00,75.871
501.00,76.074
502.00,76.285
503.00,76.517
504.00,76.673
505.00,76.803
506.00,76.893
507.00,76.970
508.00,77.051
509.00,77.121
510.00,77.222
511.00,77.314
512.00,77.412
513.00,77.495
514.00,77.575
515.00,77.665
516.00,77.757
517.00,77.859
518.00,77.952
519.00,78.022
520.00,78.080
521.00,78.158
522.00,78.317
523.00,78.470
524.00,78.612
525.00,78.704
526.00,78.818
527.00,78.907
528.00,78.966
529.00,79.011
530.00,79.058
531.00,79.110
532.00,79.169
533.00,79.245
534.00,79.311
535.00,79.378
536.00,79.418
537.00,79.505
538.00,79.553
539.00,79.622
540.00,79.681
541.00,79.766
542.00,79.856
543.00,79.923
544.00,80.007
545.00,80.074
546.00,80.163
547.00,80.233
548.00,80.319
549.00,80.390
550.00,80.439
551.00,80.489
552.00,80.525
553.00,80.639
554.00,80.748
555.00,80.868
556.00,80.938
557.00,81.014
558.00,81.071
559.00,81.121
560.00,81.177
561.00,81.214
562.00,81.249
563.00,81.295
564.00,81.401
565.00,81.543
566.00,81.692
567.00,81.845
568.00,81.983
569.00,82.141
570.00,82.309
571.00,82.489
572.00,82.647
573.00,82.761
574.00,82.833
575.00,82.865
576.00,82.878
577.00,82.885
578.00,82.824
579.00,82.740
580.00,82.615
581.00,82.511
582.00,82.415
583.00,82.335
584.00,82.245
585.00,82.170
586.00,82.119
587.00,82.133
588.00,82.186
589.00,82.248
590.00,82.338
591.00,82.461
592.00,82.607
593.00,82.786
594.00,82.958
595.00,83.171
596.00,83.378
597.00,83.590
598.00,83.790
599.00,84.005
600.00,84.216
601.00,84.454
602.00,84.630
603.00,84.825
604.00,84.993
605.00,85.195
606.00,85.360
607.00,85.512
608.00,85.638
609.00,85.759
610.00,85.888
611.00,86.028
612.00,86.141
613.00,86.241
614.00,86.330
615.00,86.405
616.00,86.469
617.00,86.506
618.00,86.539
619.00,86.518
620.00,86.479
621.00,86.429
622.00,86.403
623.00,86.373
624.00,86.332
625.00,86.288
626.00,86.249
627.00,86.157
628.00,86.065
629.00,85.964
630.00,85.926
631.00,85.888
632.00,85.888
633.00,85.876
634.00,85.890
635.00,85.892
636.00,85.926
637.00,85.932
638.00,85.924
639.00,85.918
640.00,85.904
641.00,85.905
642.00,85.880
643.00,85.880
644.00,85.856
645.00,85.854
646.00,85.822
647.00,85.823
648.00,85.830
649.00,85.839
650.00,85.814
651.00,85.790
652.00,85.793
653.00,85.795
654.00,85.805
655.00,85.814
656.00,85.799
657.00,85.788
658.00,85.777
659.00,85.798
660.00,85.813
661.00,85.834
662.00,85.868
663.00,85.922
664.00,85.976
665.00,86.049
666.00,86.116
667.00,86.211
668.00,86.295
669.00,86.379
670.00,86.428
671.00,86.476
672.00,86.508
673.00,86.551
674.00,86.607
675.00,86.596
676.00,86.581
677.00,86.558
678.00,86.600
679.00,86.632
680.00,86.657
681.00,86.695
682.00,86.723
683.00,86.738
684.00,86.722
685.00,86.697
686.00,86.660
687.00,86.618
688.00,86.593
689.00,86.604
690.00,86.559
691.00,86.526
692.00,86.473
693.00,86.501
694.00,86.536
695.00,86.637
696.00,86.733
697.00,86.807
698.00,86.800
699.00,86.800
700.00,86.789
701.00,86.777
702.00,86.741
703.00,86.619
704.00,86.486
705.00,86.370
706.00,86.325
707.00,86.292
708.00,86.253
709.00,86.233
710.00,86.231
711.00,86.233
712.00,86.231
713.00,86.231
714.00,86.158
715.00,86.107
716.00,86.069
717.00,86.104
718.00,86.134
719.00,86.148
720.00,86.128
721.00,86.103
722.00,86.066
723.00,86.067
724.00,86.056
725.00,86.001
726.00,85.937
727.00,85.852
728.00,85.813
729.00,85.765
730.00,85.752
731.00,85.741
732.00,85.747
733.00,85.760
734.00,85.723
735.00,85.641
736.00,85.573
737.00,85.538
738.00,85.534
739.00,85.529
740.00,85.563
741.00,85.599
742.00,85.651
743.00,85.652
744.00,85.659
745.00,85.579
746.00,85.538
747.00,85.508
748.00,85.488
749.00,85.470
750.00,85.442
751.00,85.380
752.00,85.307
753.00,85.235
754.00,85.249
755.00,85.288
756.00,85.299
757.00,85.276
758.00,85.229
759.00,85.168
760.00,85.110
761.00,85.076
762.00,85.109
763.00,85.145
764.00,85.179
765.00,85.211
766.00,85.241
767.00,85.189
768.00,85.130
769.00,85.096
770.00,85.110
771.00,85.144
772.00,85.185
773.00,85.251
774.00,85.189
775.00,85.134
776.00,85.088
777.00,85.126
778.00,85.142
779.00,85.150
780.00,85.087
781.00,85.030
782.00,84.953
783.00,84.998
784.00,85.042
785.00,85.099
786.00,85.124
787.00,85.088
788.00,85.047
789.00,85.014
790.00,85.039
791.00,85.055
792.00,85.105
793.00,85.073
794.00,85.053
795.00,84.995
796.00,85.031
797.00,85.022
798.00,85.012
799.00,84.923
800.00,84.883
