"ITO_090PER_5.spc - RawData"
"”g’· (nm)","T%"
350.00,18.445
351.00,18.576
352.00,18.771
353.00,18.965
354.00,19.154
355.00,19.345
356.00,19.520
357.00,19.701
358.00,19.877
359.00,20.061
360.00,20.237
361.00,20.430
362.00,20.621
363.00,20.815
364.00,21.002
365.00,21.184
366.00,21.372
367.00,21.547
368.00,21.729
369.00,21.914
370.00,22.103
371.00,22.295
372.00,22.524
373.00,22.756
374.00,23.000
375.00,23.209
376.00,23.435
377.00,23.658
378.00,23.899
379.00,24.144
380.00,24.406
381.00,24.685
382.00,24.972
383.00,25.280
384.00,25.597
385.00,25.921
386.00,26.244
387.00,26.561
388.00,26.873
389.00,27.180
390.00,27.485
391.00,27.786
392.00,28.092
393.00,28.389
394.00,28.672
395.00,28.933
396.00,29.190
397.00,29.446
398.00,29.703
399.00,29.945
400.00,30.184
401.00,30.405
402.00,30.619
403.00,30.832
404.00,31.030
405.00,31.231
406.00,31.421
407.00,31.620
408.00,31.834
409.00,32.038
410.00,32.244
411.00,32.424
412.00,32.611
413.00,32.787
414.00,32.966
415.00,33.140
416.00,33.314
417.00,33.472
418.00,33.624
419.00,33.767
420.00,33.921
421.00,34.072
422.00,34.218
423.00,34.351
424.00,34.473
425.00,34.598
426.00,34.715
427.00,34.848
428.00,34.972
429.00,35.099
430.00,35.229
431.00,35.359
432.00,35.481
433.00,35.572
434.00,35.669
435.00,35.765
436.00,35.875
437.00,35.974
438.00,36.063
439.00,36.142
440.00,36.221
441.00,36.320
442.00,36.432
443.00,36.544
444.00,36.647
445.00,36.748
446.00,36.847
447.00,36.947
448.00,37.052
449.00,37.169
450.00,37.280
451.00,37.382
452.00,37.496
453.00,37.626
454.00,37.764
455.00,37.903
456.00,38.052
457.00,38.201
458.00,38.355
459.00,38.496
460.00,38.641
461.00,38.784
462.00,38.943
463.00,39.102
464.00,39.254
465.00,39.414
466.00,39.567
467.00,39.740
468.00,39.927
469.00,40.118
470.00,40.318
471.00,40.506
472.00,40.701
473.00,40.892
474.00,41.081
475.00,41.283
476.00,41.480
477.00,41.672
478.00,41.856
479.00,42.044
480.00,42.231
481.00,42.421
482.00,42.592
483.00,42.759
484.00,42.939
485.00,43.125
486.00,43.321
487.00,43.506
488.00,43.694
489.00,43.882
490.00,44.060
491.00,44.251
492.00,44.440
493.00,44.636
494.00,44.822
495.00,45.031
496.00,45.243
497.00,45.465
498.00,45.675
499.00,45.888
500.00,46.100
501.00,46.339
502.00,46.585
503.00,46.850
504.00,47.080
505.00,47.310
506.00,47.539
507.00,47.769
508.00,48.003
509.00,48.224
510.00,48.464
511.00,48.705
512.00,48.953
513.00,49.201
514.00,49.446
515.00,49.688
516.00,49.932
517.00,50.187
518.00,50.437
519.00,50.671
520.00,50.905
521.00,51.150
522.00,51.436
523.00,51.717
524.00,51.984
525.00,52.239
526.00,52.490
527.00,52.741
528.00,52.972
529.00,53.182
530.00,53.387
531.00,53.593
532.00,53.812
533.00,54.036
534.00,54.257
535.00,54.462
536.00,54.650
