"ITO_040PER_2.spc - RawData"
"”g’· (nm)","T%"
350.00,57.226
351.00,57.860
352.00,58.801
353.00,59.706
354.00,60.555
355.00,61.324
356.00,62.044
357.00,62.721
358.00,63.380
359.00,63.985
360.00,64.559
361.00,65.098
362.00,65.625
363.00,66.083
364.00,66.534
365.00,66.915
366.00,67.287
367.00,67.554
368.00,67.786
369.00,67.962
370.00,68.127
371.00,68.236
372.00,68.301
373.00,68.309
374.00,68.327
375.00,68.351
376.00,68.407
377.00,68.470
378.00,68.538
379.00,68.608
380.00,68.690
381.00,68.819
382.00,68.975
383.00,69.142
384.00,69.321
385.00,69.499
386.00,69.671
387.00,69.839
388.00,69.989
389.00,70.121
390.00,70.231
391.00,70.346
392.00,70.487
393.00,70.596
394.00,70.701
395.00,70.781
396.00,70.884
397.00,70.961
398.00,71.040
399.00,71.098
400.00,71.167
401.00,71.219
402.00,71.268
403.00,71.323
404.00,71.365
405.00,71.388
406.00,71.412
407.00,71.456
408.00,71.526
409.00,71.571
410.00,71.614
411.00,71.648
412.00,71.721
413.00,71.789
414.00,71.890
415.00,71.981
416.00,72.117
417.00,72.237
418.00,72.365
419.00,72.473
420.00,72.598
421.00,72.728
422.00,72.872
423.00,73.017
424.00,73.163
425.00,73.286
426.00,73.411
427.00,73.544
428.00,73.714
429.00,73.865
430.00,74.022
431.00,74.150
432.00,74.293
433.00,74.410
434.00,74.545
435.00,74.661
436.00,74.787
437.00,74.904
438.00,75.003
439.00,75.097
440.00,75.174
441.00,75.302
442.00,75.412
443.00,75.529
444.00,75.630
445.00,75.756
446.00,75.874
447.00,75.994
448.00,76.124
449.00,76.266
450.00,76.394
451.00,76.502
452.00,76.626
453.00,76.744
454.00,76.898
455.00,77.039
456.00,77.206
457.00,77.352
458.00,77.520
459.00,77.689
460.00,77.847
461.00,78.017
462.00,78.181
463.00,78.389
464.00,78.570
465.00,78.759
466.00,78.930
467.00,79.110
468.00,79.307
469.00,79.485
470.00,79.682
471.00,79.854
472.00,80.053
473.00,80.203
474.00,80.346
475.00,80.483
476.00,80.627
477.00,80.749
478.00,80.854
479.00,80.961
480.00,81.084
481.00,81.253
482.00,81.392
483.00,81.531
484.00,81.621
485.00,81.720
486.00,81.851
487.00,81.975
488.00,82.126
489.00,82.240
490.00,82.354
491.00,82.466
492.00,82.571
493.00,82.675
494.00,82.766
495.00,82.877
496.00,82.981
497.00,83.083
498.00,83.187
499.00,83.286
500.00,83.375
501.00,83.461
502.00,83.575
503.00,83.717
504.00,83.841
505.00,83.947
506.00,84.051
507.00,84.157
508.00,84.291
509.00,84.418
510.00,84.535
511.00,84.636
512.00,84.737
513.00,84.863
514.00,84.957
515.00,85.042
516.00,85.121
517.00,85.215
518.00,85.308
519.00,85.362
520.00,85.418
521.00,85.482
522.00,85.576
523.00,85.657
524.00,85.726
525.00,85.804
526.00,85.878
527.00,85.962
528.00,86.007
529.00,86.056
530.00,86.088
531.00,86.143
532.00,86.202
533.00,86.261
534.00,86.326
535.00,86.377
536.00,86.413
537.00,86.451
538.00,86.487
539.00,86.539
540.00,86.586
541.00,86.637
542.00,86.695
543.00,86.743
544.00,86.787
545.00,86.832
546.00,86.861
547.00,86.889
548.00,86.931
549.00,86.983
550.00,87.013
551.00,87.028
552.00,87.044
553.00,87.101
554.00,87.145
555.00,87.166
556.00,87.173
557.00,87.188
558.00,87.188
559.00,87.204
560.00,87.200
561.00,87.226
562.00,87.217
563.00,87.237
564.00,87.263
565.00,87.304
566.00,87.316
567.00,87.320
568.00,87.313
569.00,87.320
570.00,87.327
571.00,87.336
572.00,87.352
573.00,87.347
574.00,87.330
575.00,87.311
576.00,87.298
577.00,87.297
578.00,87.254
579.00,87.226
580.00,87.175
581.00,87.149
582.00,87.128
583.00,87.119
584.00,87.073
585.00,87.012
586.00,86.951
587.00,86.941
588.00,86.925
589.00,86.906
590.00,86.860
591.00,86.830
592.00,86.802
593.00,86.792
594.00,86.780
595.00,86.771
596.00,86.768
597.00,86.771
598.00,86.810
599.00,86.846
600.00,86.884
601.00,86.924
602.00,86.943
603.00,86.982
604.00,86.995
605.00,87.064
606.00,87.106
607.00,87.154
608.00,87.187
609.00,87.229
610.00,87.300
611.00,87.366
612.00,87.413
613.00,87.458
614.00,87.512
615.00,87.577
616.00,87.629
617.00,87.664
618.00,87.723
619.00,87.763
620.00,87.802
621.00,87.825
622.00,87.823
623.00,87.821
624.00,87.806
625.00,87.820
626.00,87.813
627.00,87.808
628.00,87.794
629.00,87.774
630.00,87.744
631.00,87.712
632.00,87.703
633.00,87.677
634.00,87.631
635.00,87.608
636.00,87.575
637.00,87.549
638.00,87.492
639.00,87.480
640.00,87.469
641.00,87.446
642.00,87.393
643.00,87.350
644.00,87.305
645.00,87.276
646.00,87.220
647.00,87.184
648.00,87.144
649.00,87.110
650.00,87.079
651.00,87.036
652.00,87.013
653.00,86.961
654.00,86.920
655.00,86.889
656.00,86.874
657.00,86.862
658.00,86.837
659.00,86.806
660.00,86.755
661.00,86.713
662.00,86.679
663.00,86.657
664.00,86.636
665.00,86.628
666.00,86.613
667.00,86.600
668.00,86.583
669.00,86.586
670.00,86.588
671.00,86.594
672.00,86.589
673.00,86.611
674.00,86.624
675.00,86.625
676.00,86.618
677.00,86.604
678.00,86.606
679.00,86.592
680.00,86.595
681.00,86.616
682.00,86.627
683.00,86.606
684.00,86.593
685.00,86.594
686.00,86.594
687.00,86.588
688.00,86.567
689.00,86.571
690.00,86.549
691.00,86.543
692.00,86.524
693.00,86.490
694.00,86.447
695.00,86.433
696.00,86.413
697.00,86.383
698.00,86.325
699.00,86.303
700.00,86.285
701.00,86.247
702.00,86.230
703.00,86.214
704.00,86.231
705.00,86.212
706.00,86.194
707.00,86.175
708.00,86.162
709.00,86.141
710.00,86.097
711.00,86.061
712.00,86.038
713.00,86.007
714.00,85.962
715.00,85.896
716.00,85.886
717.00,85.882
718.00,85.870
719.00,85.862
720.00,85.825
721.00,85.812
722.00,85.762
723.00,85.732
724.00,85.693
725.00,85.657
726.00,85.613
727.00,85.565
728.00,85.540
729.00,85.509
730.00,85.496
731.00,85.461
732.00,85.459
733.00,85.424
734.00,85.414
735.00,85.364
736.00,85.353
737.00,85.283
738.00,85.243
739.00,85.204
740.00,85.198
741.00,85.203
742.00,85.205
743.00,85.220
744.00,85.214
745.00,85.159
746.00,85.121
747.00,85.079
748.00,85.056
749.00,85.029
750.00,85.014
751.00,84.992
752.00,84.957
753.00,84.905
754.00,84.889
755.00,84.891
756.00,84.895
757.00,84.883
758.00,84.837
759.00,84.797
760.00,84.775
761.00,84.755
762.00,84.758
763.00,84.750
764.00,84.726
765.00,84.709
766.00,84.671
767.00,84.643
768.00,84.608
769.00,84.591
770.00,84.560
771.00,84.539
772.00,84.523
773.00,84.512
774.00,84.465
775.00,84.429
776.00,84.417
777.00,84.424
778.00,84.408
779.00,84.398
780.00,84.354
781.00,84.316
782.00,84.277
783.00,84.243
784.00,84.244
785.00,84.246
786.00,84.280
787.00,84.257
788.00,84.222
789.00,84.191
790.00,84.184
791.00,84.175
792.00,84.158
793.00,84.141
794.00,84.121
795.00,84.112
796.00,84.118
797.00,84.100
798.00,84.049
799.00,84.012
800.00,84.011
