"ITO_050PER_2.spc - RawData"
"”g’· (nm)","T%"
350.00,40.950
351.00,41.507
352.00,42.331
353.00,43.119
354.00,43.858
355.00,44.558
356.00,45.227
357.00,45.872
358.00,46.489
359.00,47.057
360.00,47.588
361.00,48.074
362.00,48.522
363.00,48.931
364.00,49.327
365.00,49.684
366.00,50.030
367.00,50.331
368.00,50.608
369.00,50.845
370.00,51.049
371.00,51.242
372.00,51.433
373.00,51.596
374.00,51.739
375.00,51.852
376.00,51.982
377.00,52.084
378.00,52.202
379.00,52.290
380.00,52.397
381.00,52.494
382.00,52.623
383.00,52.766
384.00,52.921
385.00,53.072
386.00,53.225
387.00,53.367
388.00,53.506
389.00,53.629
390.00,53.753
391.00,53.894
392.00,54.051
393.00,54.212
394.00,54.344
395.00,54.466
396.00,54.590
397.00,54.724
398.00,54.840
399.00,54.944
400.00,55.048
401.00,55.179
402.00,55.315
403.00,55.454
404.00,55.545
405.00,55.638
406.00,55.725
407.00,55.849
408.00,55.959
409.00,56.061
410.00,56.167
411.00,56.278
412.00,56.396
413.00,56.498
414.00,56.616
415.00,56.743
416.00,56.870
417.00,56.977
418.00,57.088
419.00,57.203
420.00,57.308
421.00,57.406
422.00,57.490
423.00,57.598
424.00,57.694
425.00,57.807
426.00,57.895
427.00,57.976
428.00,58.073
429.00,58.186
430.00,58.292
431.00,58.393
432.00,58.496
433.00,58.606
434.00,58.734
435.00,58.860
436.00,59.003
437.00,59.136
438.00,59.275
439.00,59.418
440.00,59.575
441.00,59.762
442.00,59.937
443.00,60.103
444.00,60.269
445.00,60.457
446.00,60.661
447.00,60.888
448.00,61.131
449.00,61.371
450.00,61.593
451.00,61.798
452.00,62.035
453.00,62.251
454.00,62.486
455.00,62.665
456.00,62.853
457.00,63.018
458.00,63.226
459.00,63.396
460.00,63.571
461.00,63.725
462.00,63.894
463.00,64.044
464.00,64.167
465.00,64.272
466.00,64.360
467.00,64.443
468.00,64.540
469.00,64.628
470.00,64.729
471.00,64.809
472.00,64.900
473.00,64.982
474.00,65.072
475.00,65.182
476.00,65.285
477.00,65.400
478.00,65.507
479.00,65.647
480.00,65.794
481.00,65.968
482.00,66.127
483.00,66.296
484.00,66.437
485.00,66.588
486.00,66.749
487.00,66.919
488.00,67.097
489.00,67.263
490.00,67.443
491.00,67.620
492.00,67.788
493.00,67.961
494.00,68.141
495.00,68.340
496.00,68.518
497.00,68.693
498.00,68.865
499.00,69.045
500.00,69.213
501.00,69.356
502.00,69.508
503.00,69.657
504.00,69.798
505.00,69.923
506.00,70.045
507.00,70.150
508.00,70.249
509.00,70.316
510.00,70.409
511.00,70.512
512.00,70.599
513.00,70.675
514.00,70.723
515.00,70.804
516.00,70.864
517.00,70.943
518.00,70.999
519.00,71.043
520.00,71.087
521.00,71.161
522.00,71.238
523.00,71.299
524.00,71.329
525.00,71.391
526.00,71.475
527.00,71.557
528.00,71.617
529.00,71.669
530.00,71.737
531.00,71.813
532.00,71.868
533.00,71.940
534.00,72.010
535.00,72.061
536.00,72.088
537.00,72.148
538.00,72.209
539.00,72.258
540.00,72.300
541.00,72.360
542.00,72.440
543.00,72.497
544.00,72.548
545.00,72.591
546.00,72.640
547.00,72.688
548.00,72.756
549.00,72.811
550.00,72.856
551.00,72.880
552.00,72.924
553.00,72.981
554.00,73.042
555.00,73.062
556.00,73.089
557.00,73.102
558.00,73.134
559.00,73.160
560.00,73.196
561.00,73.207
562.00,73.215
563.00,73.229
564.00,73.266
565.00,73.300
566.00,73.322
567.00,73.333
568.00,73.323
569.00,73.307
570.00,73.286
571.00,73.293
572.00,73.304
573.00,73.315
574.00,73.314
575.00,73.325
576.00,73.349
577.00,73.394
578.00,73.427
579.00,73.496
580.00,73.556
581.00,73.616
582.00,73.660
583.00,73.720
584.00,73.771
585.00,73.841
586.00,73.885
587.00,73.981
588.00,74.065
589.00,74.152
590.00,74.225
591.00,74.310
592.00,74.423
593.00,74.553
594.00,74.670
595.00,74.810
596.00,74.942
597.00,75.078
598.00,75.218
599.00,75.371
600.00,75.547
601.00,75.710
602.00,75.868
603.00,76.038
604.00,76.198
605.00,76.368
606.00,76.512
607.00,76.646
608.00,76.753
609.00,76.847
610.00,76.941
611.00,77.021
612.00,77.080
613.00,77.129
614.00,77.173
615.00,77.223
616.00,77.246
617.00,77.263
618.00,77.274
619.00,77.285
620.00,77.286
621.00,77.272
622.00,77.268
623.00,77.243
624.00,77.241
625.00,77.224
626.00,77.206
627.00,77.195
628.00,77.173
629.00,77.165
630.00,77.115
631.00,77.075
632.00,77.040
633.00,76.992
634.00,76.957
635.00,76.912
636.00,76.881
637.00,76.825
638.00,76.761
639.00,76.713
640.00,76.677
641.00,76.656
642.00,76.626
643.00,76.603
644.00,76.572
645.00,76.538
646.00,76.499
647.00,76.466
648.00,76.445
649.00,76.422
650.00,76.402
651.00,76.384
652.00,76.364
653.00,76.332
654.00,76.308
655.00,76.299
656.00,76.349
657.00,76.375
658.00,76.405
659.00,76.395
660.00,76.417
661.00,76.437
662.00,76.467
663.00,76.518
664.00,76.560
665.00,76.617
666.00,76.657
667.00,76.731
668.00,76.816
669.00,76.877
670.00,76.922
671.00,76.937
672.00,76.973
673.00,77.014
674.00,77.081
675.00,77.132
676.00,77.174
677.00,77.174
678.00,77.182
679.00,77.174
680.00,77.163
681.00,77.153
682.00,77.128
683.00,77.115
684.00,77.111
685.00,77.123
686.00,77.122
687.00,77.098
688.00,77.054
689.00,77.026
690.00,77.005
691.00,77.008
692.00,76.982
693.00,76.936
694.00,76.872
695.00,76.833
696.00,76.773
697.00,76.727
698.00,76.663
699.00,76.632
700.00,76.612
701.00,76.604
702.00,76.632
703.00,76.660
704.00,76.698
705.00,76.715
706.00,76.698
707.00,76.676
708.00,76.647
709.00,76.629
710.00,76.602
711.00,76.566
712.00,76.531
713.00,76.492
714.00,76.461
715.00,76.436
716.00,76.431
717.00,76.412
718.00,76.392
719.00,76.373
720.00,76.350
721.00,76.308
722.00,76.276
723.00,76.273
724.00,76.267
725.00,76.267
726.00,76.237
727.00,76.225
728.00,76.186
