"ITO_090PER_4.spc - RawData"
"”g’· (nm)","T%"
350.00,19.659
351.00,19.785
352.00,19.979
353.00,20.193
354.00,20.410
355.00,20.616
356.00,20.795
357.00,20.972
358.00,21.156
359.00,21.346
360.00,21.531
361.00,21.739
362.00,21.953
363.00,22.168
364.00,22.378
365.00,22.570
366.00,22.771
367.00,22.954
368.00,23.142
369.00,23.325
370.00,23.524
371.00,23.726
372.00,23.969
373.00,24.212
374.00,24.463
375.00,24.689
376.00,24.918
377.00,25.152
378.00,25.396
379.00,25.658
380.00,25.940
381.00,26.234
382.00,26.533
383.00,26.851
384.00,27.184
385.00,27.522
386.00,27.853
387.00,28.195
388.00,28.523
389.00,28.858
390.00,29.169
391.00,29.485
392.00,29.794
393.00,30.098
394.00,30.383
395.00,30.637
396.00,30.899
397.00,31.147
398.00,31.411
399.00,31.656
400.00,31.905
401.00,32.118
402.00,32.321
403.00,32.522
404.00,32.714
405.00,32.893
406.00,33.065
407.00,33.252
408.00,33.476
409.00,33.693
410.00,33.905
411.00,34.080
412.00,34.258
413.00,34.436
414.00,34.619
415.00,34.803
416.00,34.962
417.00,35.104
418.00,35.234
419.00,35.401
420.00,35.563
421.00,35.723
422.00,35.847
423.00,35.974
424.00,36.092
425.00,36.216
426.00,36.327
427.00,36.441
428.00,36.559
429.00,36.677
430.00,36.812
431.00,36.942
432.00,37.061
433.00,37.137
434.00,37.213
435.00,37.295
436.00,37.388
437.00,37.466
438.00,37.531
439.00,37.588
440.00,37.640
441.00,37.715
442.00,37.825
443.00,37.944
444.00,38.066
445.00,38.161
446.00,38.257
447.00,38.351
448.00,38.449
449.00,38.556
450.00,38.654
451.00,38.758
452.00,38.869
453.00,38.993
454.00,39.116
455.00,39.264
456.00,39.422
457.00,39.583
458.00,39.744
459.00,39.895
460.00,40.050
461.00,40.197
462.00,40.354
463.00,40.515
464.00,40.665
465.00,40.822
466.00,40.988
467.00,41.164
468.00,41.378
469.00,41.589
470.00,41.814
471.00,42.016
472.00,42.223
473.00,42.426
474.00,42.631
475.00,42.853
476.00,43.065
477.00,43.274
478.00,43.462
479.00,43.656
480.00,43.832
481.00,44.023
482.00,44.178
483.00,44.334
484.00,44.504
485.00,44.691
486.00,44.892
487.00,45.061
488.00,45.239
489.00,45.403
490.00,45.571
491.00,45.744
492.00,45.927
493.00,46.119
494.00,46.295
495.00,46.486
496.00,46.678
497.00,46.893
498.00,47.106
499.00,47.321
500.00,47.531
501.00,47.782
502.00,48.046
503.00,48.329
504.00,48.572
505.00,48.798
506.00,49.023
507.00,49.236
508.00,49.464
509.00,49.682
510.00,49.922
511.00,50.156
512.00,50.401
513.00,50.642
514.00,50.893
515.00,51.151
516.00,51.411
517.00,51.673
518.00,51.918
519.00,52.146
520.00,52.381
521.00,52.623
522.00,52.932
523.00,53.233
524.00,53.531
525.00,53.784
526.00,54.042
527.00,54.280
528.00,54.499
529.00,54.689
530.00,54.887
531.00,55.079
532.00,55.296
533.00,55.512
534.00,55.730
535.00,55.927
536.00,56.107
537.00,56.301
538.00,56.487
539.00,56.688
540.00,56.875
541.00,57.065
542.00,57.253
543.00,57.446
544.00,57.644
545.00,57.836
546.00,58.016
547.00,58.193
548.00,58.380
549.00,58.556
550.00,58.712
551.00,58.854
552.00,59.009
553.00,59.211
554.00,59.413
555.00,59.611
556.00,59.778
557.00,59.951
558.00,60.116
559.00,60.262
560.00,60.402
561.00,60.533
562.00,60.667
563.00,60.805
564.00,60.978
565.00,61.165
566.00,61.375
567.00,61.587
568.00,61.799
569.00,62.016
570.00,62.231
571.00,62.447
572.00,62.641
573.00,62.818
574.00,62.953
575.00,63.052
576.00,63.119
577.00,63.168
578.00,63.164
579.00,63.133
580.00,63.066
581.00,63.015
582.00,62.953
583.00,62.905
584.00,62.835
585.00,62.777
586.00,62.729
587.00,62.728
588.00,62.730
589.00,62.748
590.00,62.772
591.00,62.823
592.00,62.890
593.00,62.956
594.00,63.022
595.00,63.093
596.00,63.169
597.00,63.232
598.00,63.288
599.00,63.337
600.00,63.393
601.00,63.460
602.00,63.510
603.00,63.575
604.00,63.625
605.00,63.715
606.00,63.787
607.00,63.865
608.00,63.944
609.00,64.048
610.00,64.171
611.00,64.307
612.00,64.449
613.00,64.585
614.00,64.732
615.00,64.857
616.00,65.006
617.00,65.112
618.00,65.230
619.00,65.305
620.00,65.384
621.00,65.464
622.00,65.544
623.00,65.636
624.00,65.706
625.00,65.784
626.00,65.860
627.00,65.895
628.00,65.913
629.00,65.929
630.00,65.984
631.00,66.082
632.00,66.183
633.00,66.273
634.00,66.363
635.00,66.467
636.00,66.589
637.00,66.687
638.00,66.748
639.00,66.814
640.00,66.865
641.00,66.913
642.00,66.946
643.00,66.983
644.00,67.005
645.00,67.040
646.00,67.054
647.00,67.084
648.00,67.110
649.00,67.124
650.00,67.142
651.00,67.153
652.00,67.180
653.00,67.174
654.00,67.171
655.00,67.189
656.00,67.182
657.00,67.161
658.00,67.138
659.00,67.147
660.00,67.166
661.00,67.174
662.00,67.200
663.00,67.231
664.00,67.286
665.00,67.355
666.00,67.441
667.00,67.528
668.00,67.635
669.00,67.738
670.00,67.835
671.00,67.914
672.00,67.999
673.00,68.094
674.00,68.220
675.00,68.284
676.00,68.371
677.00,68.446
678.00,68.571
679.00,68.690
680.00,68.815
681.00,68.964
682.00,69.094
683.00,69.210
684.00,69.316
685.00,69.418
686.00,69.488
687.00,69.551
688.00,69.619
689.00,69.752
690.00,69.813
691.00,69.891
692.00,69.933
693.00,70.070
694.00,70.219
695.00,70.425
696.00,70.606
697.00,70.773
698.00,70.880
699.00,71.002
700.00,71.112
701.00,71.201
702.00,71.264
703.00,71.234
704.00,71.208
705.00,71.169
706.00,71.202
707.00,71.245
708.00,71.308
709.00,71.368
710.00,71.412
711.00,71.469
712.00,71.538
713.00,71.610
714.00,71.628
715.00,71.671
716.00,71.722
717.00,71.808
718.00,71.864
719.00,71.933
720.00,71.999
721.00,72.069
722.00,72.139
723.00,72.197
724.00,72.260
725.00,72.258
726.00,72.261
727.00,72.232
728.00,72.279
729.00,72.333
730.00,72.418
731.00,72.470
732.00,72.542
733.00,72.606
734.00,72.643
735.00,72.640
736.00,72.645
737.00,72.665
738.00,72.712
739.00,72.777
740.00,72.880
741.00,72.988
742.00,73.098
743.00,73.173
744.00,73.225
745.00,73.224
746.00,73.233
747.00,73.265
748.00,73.293
749.00,73.334
750.00,73.394
751.00,73.384
752.00,73.379
753.00,73.345
754.00,73.418
755.00,73.484
756.00,73.520
757.00,73.552
758.00,73.572
759.00,73.596
760.00,73.594
761.00,73.594
762.00,73.653
763.00,73.748
764.00,73.834
765.00,73.904
766.00,73.960
767.00,73.978
768.00,73.990
769.00,74.004
770.00,74.056
771.00,74.106
772.00,74.151
773.00,74.244
774.00,74.240
775.00,74.250
776.00,74.241
777.00,74.310
778.00,74.362
779.00,74.412
780.00,74.388
781.00,74.370
782.00,74.332
783.00,74.403
784.00,74.469
785.00,74.571
786.00,74.651
787.00,74.684
788.00,74.687
789.00,74.673
790.00,74.680
791.00,74.702
792.00,74.721
793.00,74.733
794.00,74.705
795.00,74.704
796.00,74.738
797.00,74.789
798.00,74.807
799.00,74.748
800.00,74.685
