"ITO_unprocesesd_5.spc - RawData"
"”g’· (nm)","T%"
626.00,73.254
627.00,73.232
628.00,73.173
629.00,73.124
630.00,73.042
631.00,72.986
632.00,72.935
633.00,72.865
634.00,72.792
635.00,72.709
636.00,72.639
637.00,72.562
638.00,72.499
639.00,72.442
640.00,72.406
641.00,72.355
642.00,72.299
643.00,72.243
644.00,72.183
645.00,72.139
646.00,72.076
647.00,72.035
648.00,71.998
649.00,71.976
650.00,71.961
651.00,71.940
652.00,71.928
653.00,71.875
654.00,71.813
655.00,71.749
656.00,71.765
657.00,71.775
658.00,71.779
659.00,71.734
660.00,71.684
661.00,71.650
662.00,71.621
663.00,71.637
664.00,71.629
665.00,71.617
666.00,71.562
667.00,71.539
668.00,71.524
669.00,71.497
670.00,71.460
671.00,71.412
672.00,71.377
673.00,71.364
674.00,71.349
675.00,71.355
676.00,71.325
677.00,71.308
678.00,71.288
679.00,71.282
680.00,71.253
681.00,71.235
682.00,71.213
683.00,71.192
684.00,71.182
685.00,71.179
686.00,71.174
687.00,71.154
688.00,71.123
689.00,71.112
690.00,71.114
691.00,71.129
692.00,71.123
693.00,71.103
694.00,71.057
695.00,71.039
696.00,70.996
697.00,70.980
698.00,70.948
699.00,70.929
700.00,70.911
701.00,70.881
702.00,70.859
703.00,70.878
704.00,70.929
705.00,70.995
706.00,71.016
707.00,71.010
708.00,71.007
709.00,70.978
710.00,70.968
711.00,70.976
712.00,70.992
713.00,70.974
714.00,70.946
715.00,70.930
716.00,70.945
717.00,70.951
718.00,70.957
719.00,70.975
720.00,70.957
721.00,70.931
722.00,70.907
723.00,70.906
724.00,70.910
725.00,70.920
726.00,70.918
727.00,70.925
728.00,70.938
729.00,70.936
730.00,70.933
731.00,70.895
732.00,70.883
733.00,70.890
734.00,70.921
735.00,70.953
736.00,70.951
737.00,70.913
738.00,70.894
739.00,70.883
740.00,70.916
741.00,70.905
742.00,70.901
743.00,70.911
744.00,70.929
745.00,70.922
746.00,70.886
747.00,70.873
748.00,70.879
749.00,70.887
750.00,70.881
751.00,70.890
752.00,70.894
753.00,70.882
754.00,70.870
755.00,70.858
756.00,70.874
757.00,70.861
758.00,70.841
759.00,70.831
760.00,70.815
761.00,70.815
762.00,70.807
763.00,70.810
764.00,70.779
765.00,70.748
766.00,70.726
767.00,70.740
768.00,70.726
769.00,70.747
770.00,70.721
771.00,70.714
772.00,70.691
773.00,70.688
774.00,70.660
775.00,70.631
776.00,70.621
777.00,70.608
778.00,70.582
779.00,70.547
780.00,70.562
781.00,70.557
782.00,70.544
783.00,70.494
784.00,70.467
785.00,70.456
786.00,70.434
787.00,70.425
788.00,70.405
789.00,70.441
790.00,70.437
791.00,70.411
792.00,70.342
793.00,70.332
794.00,70.337
795.00,70.361
796.00,70.353
797.00,70.327
798.00,70.286
799.00,70.256
800.00,70.261
