Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,226,105,76.0
1,2,82,49,57.0
1,3,67,84,57.0
1,4,160,182,95.0
1,5,203,226,76.0
1,6,248,198,95.0
1,7,263,222,38.0
1,8,384,104,76.0
1,9,282,32,76.0
1,10,104,6,95.0
1,11,9,22,76.0
1,12,64,277,57.0
1,13,95,268,76.0
1,14,9,205,76.0
1,15,11,351,57.0
1,16,196,382,114.0
1,17,97,388,95.0
1,18,294,262,57.0
1,19,290,363,76.0
1,20,253,348,76.0
1,21,259,388,76.0
1,22,340,391,57.0
1,23,381,380,95.0
1,24,341,356,57.0
1,25,356,295,38.0
1,26,382,290,76.0
1,27,341,186,76.0
2,28,431,165,76.0
2,29,444,62,76.0
2,30,457,131,38.0
2,31,543,154,57.0
2,32,567,196,57.0
2,33,566,269,95.0
2,34,473,264,76.0
2,35,433,349,76.0
2,36,567,377,57.0
2,37,593,342,57.0
2,38,592,46,38.0
2,39,719,47,95.0
2,40,743,109,57.0
2,41,704,89,57.0
2,42,710,169,57.0
2,43,745,175,76.0
2,44,797,247,152.0
2,45,800,264,76.0
2,46,478,140,57.0
2,47,704,280,57.0
2,48,751,282,38.0
2,49,748,226,57.0
2,50,734,245,57.0
2,51,750,358,57.0
2,52,732,340,76.0
2,53,707,379,57.0
2,54,799,371,57.0
2,55,794,74,38.0
2,56,798,186,57.0
2,57,652,187,57.0
3,58,1056,85,57.0
3,59,1090,58,76.0
3,60,1167,60,76.0
3,61,1165,69,38.0
3,62,1162,100,57.0
3,63,1256,75,114.0
3,64,1249,182,152.0
3,65,1208,277,76.0
3,66,1165,270,76.0
3,67,1210,352,114.0
3,68,1251,359,95.0
3,69,1072,270,76.0
3,70,1116,354,57.0
3,71,1022,352,95.0
3,72,889,359,114.0
3,73,931,379,76.0
3,74,887,268,76.0
3,75,910,247,57.0
3,76,931,82,57.0
3,77,1070,173,57.0
3,78,1024,180,76.0
3,79,989,203,38.0
3,80,1021,107,57.0
3,81,1082,113,57.0
3,82,1137,412,76.0
3,83,931,13,76.0
3,84,1068,35,57.0
3,85,1117,230,57.0
3,86,932,174,57.0
4,87,416,636,114.0
4,88,292,559,57.0
4,89,254,569,76.0
4,90,257,534,95.0
4,91,341,450,76.0
4,92,160,548,76.0
4,93,189,437,57.0
4,94,171,485,57.0
4,95,200,472,57.0
4,96,201,622,3230.0
4,97,71,565,76.0
4,98,111,639,57.0
4,99,68,629,57.0
4,100,70,717,95.0
4,101,203,725,57.0
4,102,202,734,76.0
4,103,161,760,57.0
4,104,250,739,57.0
4,105,296,831,76.0
4,106,384,834,76.0
4,107,165,795,76.0
4,108,116,809,95.0
4,109,385,550,76.0
4,110,12,473,57.0
4,111,114,737,76.0
5,112,836,499,76.0
5,113,830,520,57.0
5,114,802,547,76.0
5,115,837,625,57.0
5,116,806,821,95.0
5,117,715,817,57.0
5,118,685,742,76.0
5,119,705,733,57.0
5,120,744,655,76.0
5,121,748,647,76.0
5,122,711,635,57.0
5,123,709,554,95.0
5,124,750,520,76.0
5,125,705,465,76.0
5,126,653,461,76.0
5,127,658,556,76.0
5,128,526,452,76.0
5,129,499,530,38.0
5,130,660,641,57.0
5,131,603,749,76.0
5,132,621,728,76.0
5,133,661,742,76.0
5,134,598,828,76.0
5,135,623,815,76.0
5,136,616,641,114.0
5,137,567,650,76.0
5,138,595,601,95.0
5,139,531,592,76.0
5,140,511,596,76.0
5,141,479,630,76.0
5,142,473,663,76.0
5,143,438,738,76.0
5,144,458,704,57.0
5,145,479,731,57.0
5,146,508,736,475.0
5,147,480,821,57.0
5,148,607,462,38.0
5,149,792,746,38.0
