Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,403,25,133.0
1,2,363,80,57.0
1,3,187,15,76.0
1,4,95,4,76.0
1,5,35,43,76.0
1,6,61,76,76.0
1,7,4,97,76.0
1,8,10,214,76.0
1,9,7,282,57.0
1,10,8,360,38.0
1,11,53,175,57.0
1,12,73,248,76.0
1,13,81,304,76.0
1,14,175,158,76.0
1,15,139,181,57.0
1,16,188,98,57.0
1,17,146,290,38.0
1,18,229,287,38.0
1,19,240,364,57.0
1,20,280,362,38.0
1,21,261,393,57.0
1,22,325,281,76.0
1,23,375,271,38.0
1,24,274,112,57.0
1,25,240,84,57.0
1,26,242,203,57.0
1,27,189,198,38.0
1,28,153,365,57.0
1,29,187,371,57.0
1,30,362,162,57.0
1,31,225,194,38.0
1,32,260,36,57.0
1,33,376,375,57.0
1,34,330,379,57.0
1,35,242,267,76.0
1,36,99,363,38.0
1,37,59,380,57.0
1,38,415,255,76.0
2,39,804,301,95.0
2,40,827,272,38.0
2,41,691,96,114.0
2,42,591,68,95.0
2,43,649,179,76.0
2,44,583,188,38.0
2,45,627,300,95.0
2,46,587,286,76.0
2,47,610,373,95.0
2,48,483,320,76.0
2,49,474,258,114.0
2,50,483,276,38.0
2,51,553,97,57.0
2,52,768,25,57.0
2,53,774,89,57.0
2,54,765,393,57.0
2,55,698,361,76.0
2,56,731,191,76.0
2,57,642,282,57.0
2,58,552,284,57.0
2,59,818,210,57.0
2,60,461,106,38.0
2,61,599,260,76.0
2,62,606,272,38.0
2,63,462,380,38.0
3,64,846,195,76.0
3,65,846,288,57.0
3,66,1047,181,76.0
3,67,973,264,76.0
3,68,1011,285,57.0
3,69,1128,141,57.0
3,70,1243,93,76.0
3,71,1186,18,38.0
3,72,1105,268,76.0
3,73,1193,362,95.0
3,74,1158,258,38.0
3,75,1010,370,57.0
3,76,972,371,95.0
3,77,1010,187,57.0
3,78,1007,166,38.0
3,79,968,175,57.0
3,80,1009,13,38.0
3,81,1154,367,38.0
3,82,1188,288,57.0
3,83,876,176,57.0
3,84,879,272,57.0
3,85,923,275,57.0
3,86,880,364,57.0
3,87,918,364,57.0
3,88,1250,368,57.0
3,89,1247,274,57.0
4,90,63,447,76.0
4,91,101,469,76.0
4,92,10,467,57.0
4,93,98,556,57.0
4,94,57,550,76.0
4,95,94,621,38.0
4,96,65,752,95.0
4,97,65,833,95.0
4,98,167,706,76.0
4,99,205,535,76.0
4,100,144,548,38.0
4,101,151,561,38.0
4,102,238,464,76.0
4,103,316,523,95.0
4,104,321,534,57.0
4,105,312,541,95.0
4,106,265,587,38.0
4,107,335,638,76.0
4,108,295,735,95.0
4,109,376,724,114.0
4,110,335,730,57.0
4,111,368,800,95.0
4,112,374,840,76.0
4,113,361,821,57.0
4,114,336,813,57.0
4,115,298,828,76.0
4,116,253,811,57.0
4,117,155,822,38.0
4,118,397,607,38.0
4,119,156,639,57.0
4,120,192,648,57.0
4,121,72,692,38.0
5,122,746,504,114.0
5,123,822,515,57.0
5,124,605,706,76.0
5,125,561,645,57.0
5,126,608,637,95.0
5,127,643,693,95.0
5,128,705,741,114.0
5,129,744,768,95.0
5,130,744,807,114.0
5,131,726,839,76.0
5,132,702,817,57.0
5,133,813,673,76.0
5,134,829,643,95.0
5,135,765,647,57.0
5,136,696,640,57.0
5,137,785,749,57.0
5,138,794,725,76.0
5,139,792,826,76.0
5,140,818,796,57.0
5,141,565,839,76.0
5,142,517,825,76.0
5,143,468,790,95.0
5,144,593,782,57.0
5,145,469,729,38.0
5,146,580,531,57.0
5,147,697,456,76.0
5,148,639,484,95.0
5,149,610,561,76.0
5,150,643,642,76.0
5,151,739,633,57.0
5,152,730,688,76.0
5,153,552,468,76.0
5,154,462,448,38.0
5,155,463,553,57.0
5,156,439,527,57.0
5,157,515,555,38.0
5,158,557,554,57.0
5,159,816,480,57.0
