Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,168,184,228.0
1,2,77,87,95.0
1,3,72,186,95.0
1,4,262,272,114.0
1,5,348,373,76.0
1,6,256,368,95.0
1,7,77,299,95.0
1,8,370,107,152.0
1,9,253,102,76.0
2,10,711,273,133.0
2,11,717,365,114.0
2,12,812,266,152.0
2,13,745,18,76.0
2,14,447,185,76.0
2,15,632,279,76.0
2,16,807,367,114.0
2,17,454,378,95.0
2,18,628,85,133.0
2,19,721,179,114.0
3,20,902,359,152.0
3,21,896,175,209.00000000000003
3,22,994,357,133.0
3,23,1177,359,152.0
3,24,1092,355,133.0
3,25,1171,178,133.0
4,26,332,466,152.0
4,27,79,443,190.0
4,28,159,550,133.0
4,29,256,551,95.0
4,30,82,641,95.0
4,31,262,736,209.00000000000003
4,32,375,728,76.0
4,33,171,742,133.0
4,34,77,837,95.0
5,35,617,455,152.0
5,36,648,747,133.0
5,37,548,722,95.0
5,38,444,466,133.0
5,39,726,818,133.0
5,40,624,829,114.0
5,41,622,549,76.0
5,42,534,646,114.0
5,43,799,705,95.0
5,44,828,825,95.0
5,45,811,650,114.0
