Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,168,209,133.0
1,2,163,198,114.0
1,3,189,161,57.0
1,4,260,102,133.0
1,5,258,76,95.0
1,6,173,85,171.0
1,7,84,7,133.0
1,8,71,96,209.00000000000003
1,9,163,288,152.0
1,10,87,358,114.0
1,11,345,372,190.0
1,12,248,289,133.0
1,13,342,272,114.0
1,14,277,271,133.0
1,15,283,297,76.0
2,16,458,89,114.0
2,17,446,195,152.0
2,18,432,269,152.0
2,19,653,282,133.0
2,20,438,371,171.0
2,21,769,67,171.0
2,22,794,85,114.0
2,23,705,209,57.0
2,24,826,178,76.0
2,25,637,101,114.0
2,26,543,179,95.0
2,27,678,376,57.0
2,28,657,373,57.0
2,29,791,366,57.0
2,30,801,362,76.0
2,31,801,277,133.0
3,32,909,74,133.0
3,33,930,68,95.0
3,34,895,168,114.0
3,35,955,185,152.0
3,36,918,283,171.0
3,37,985,316,133.0
3,38,1009,256,171.0
3,39,990,361,171.0
3,40,1036,368,76.0
3,41,957,406,57.0
3,42,968,411,57.0
3,43,1171,214,133.0
3,44,1096,184,133.0
3,45,1164,271,114.0
4,46,168,442,114.0
4,47,362,466,114.0
4,48,349,556,95.0
4,49,168,555,171.0
4,50,83,466,171.0
4,51,86,445,114.0
4,52,74,636,95.0
4,53,57,696,95.0
4,54,69,830,152.0
4,55,93,835,95.0
4,56,177,836,114.0
4,57,261,722,114.0
4,58,273,645,95.0
4,59,356,728,114.0
4,60,358,629,114.0
4,61,367,641,76.0
5,62,648,446,152.0
5,63,738,460,114.0
5,64,741,544,95.0
5,65,706,633,76.0
5,66,641,551,152.0
5,67,554,463,76.0
5,68,454,471,76.0
5,69,538,545,171.0
5,70,456,732,133.0
5,71,440,832,114.0
5,72,636,836,114.0
5,73,633,745,114.0
5,74,805,654,152.0
5,75,797,718,95.0
5,76,556,697,38.0
5,77,541,629,76.0
