Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,61,87,114.0
1,2,92,104,76.0
1,3,185,78,95.0
1,4,200,109,76.0
1,5,226,115,57.0
1,6,243,90,57.0
1,7,282,95,57.0
1,8,92,187,38.0
1,9,94,287,95.0
1,10,69,264,57.0
1,11,80,386,95.0
1,12,112,348,57.0
1,13,192,371,95.0
1,14,243,287,76.0
1,15,241,184,76.0
1,16,276,176,57.0
1,17,281,224,38.0
1,18,335,174,76.0
1,19,370,283,95.0
1,20,261,386,57.0
1,21,285,369,38.0
1,22,277,260,19.0
1,23,144,266,38.0
1,24,154,248,38.0
2,25,672,41,152.0
2,26,518,186,57.0
2,27,560,271,114.0
2,28,571,291,76.0
2,29,630,252,76.0
2,30,607,213,19.0
2,31,610,186,76.0
2,32,580,373,57.0
2,33,522,365,38.0
2,34,515,277,38.0
2,35,794,271,114.0
2,36,725,288,57.0
2,37,741,193,95.0
2,38,705,168,57.0
2,39,834,179,57.0
2,40,766,261,38.0
2,41,714,352,57.0
2,42,731,382,38.0
2,43,720,17,76.0
2,44,642,13,19.0
2,45,639,85,95.0
2,46,647,183,57.0
2,47,703,268,76.0
2,48,460,199,38.0
2,49,469,286,57.0
2,50,464,365,38.0
2,51,431,367,19.0
3,52,1048,417,76.0
3,53,953,380,57.0
3,54,917,370,57.0
3,55,861,349,57.0
3,56,877,275,76.0
3,57,972,167,76.0
3,58,912,161,57.0
3,59,1004,286,57.0
3,60,1252,265,76.0
3,61,1254,368,76.0
3,62,1180,286,76.0
3,63,1071,365,57.0
3,64,1107,356,38.0
3,65,1079,60,95.0
3,66,1149,67,57.0
3,67,1244,98,57.0
3,68,996,106,38.0
3,69,1014,96,38.0
3,70,993,68,38.0
3,71,884,12,76.0
3,72,924,3,57.0
3,73,1102,279,57.0
4,74,154,458,57.0
4,75,161,556,95.0
4,76,284,545,57.0
4,77,340,456,57.0
4,78,376,465,38.0
4,79,339,554,76.0
4,80,345,605,76.0
4,81,341,632,57.0
4,82,380,635,57.0
4,83,269,666,76.0
4,84,98,649,95.0
4,85,68,634,57.0
4,86,87,612,76.0
4,87,69,744,114.0
4,88,65,830,114.0
4,89,235,817,76.0
4,90,345,824,95.0
4,91,383,731,57.0
4,92,198,740,57.0
4,93,187,649,95.0
4,94,255,751,38.0
4,95,283,461,76.0
4,96,263,433,38.0
4,97,266,481,38.0
5,98,656,431,38.0
5,99,613,447,76.0
5,100,555,449,38.0
5,101,705,542,95.0
5,102,503,563,76.0
5,103,457,560,95.0
5,104,447,654,76.0
5,105,580,705,57.0
5,106,522,735,57.0
5,107,732,748,95.0
5,108,732,711,76.0
5,109,743,826,57.0
5,110,709,823,38.0
5,111,653,817,57.0
5,112,618,823,57.0
5,113,629,750,76.0
5,114,630,709,38.0
5,115,532,631,76.0
5,116,811,530,57.0
5,117,798,647,76.0
5,118,819,614,38.0
5,119,781,698,76.0
5,120,803,829,57.0
5,121,820,795,38.0
5,122,839,826,76.0
5,123,469,828,76.0
5,124,455,584,95.0
5,125,777,622,57.0
