Time[s],Y
0,31843695.180030495
1,31843701.324436586
2,31843709.5267962
3,31843710.247932922
4,31843708.812504113
5,31843708.96210932
6,31843708.217875022
7,31843707.407269564
8,31843706.038960814
9,31843708.84172355
10,31843707.491255466
11,31843710.230356876
12,31843706.849177532
13,31843708.275558896
14,31843708.685744476
15,31843710.119425274
16,31843706.507763937
17,31843705.969459277
18,31843708.856735922
19,31843710.043578025
20,31843704.64975212
21,31843701.725373328
22,31843708.736940883
23,31843712.47453139
24,31843713.069423225
25,31843710.232901935
26,31843711.137981154
27,31843709.06454797
28,31843708.81363115
29,31843710.574506633
30,31843683.845767554
31,31843539.230887663
32,31843482.510135334
33,31843466.19569617
34,31843460.386247847
35,31843457.08529172
36,31843453.864895787
37,31843450.438623823
38,31843451.565350056
39,31843448.35808595
40,31843447.368701905
41,31843445.879620675
42,31843445.896471396
43,31843445.850975506
44,31843445.581700064
45,31843443.06845868
46,31843443.172786925
47,31843443.04827472
48,31843441.6698311
49,31843440.279849075
50,31843441.83989854
51,31843440.33393308
52,31843440.288551714
53,31843439.67478255
54,31843439.30813667
55,31843438.827851404
56,31843438.805194117
57,31843437.648521572
58,31843438.646502193
59,31843437.413197357
60,31843450.356263474
61,31843595.361123458
62,31843672.33620554
63,31843687.695295826
64,31843690.606244016
65,31843693.272008948
66,31843694.653790604
67,31843697.467093036
68,31843700.158201497
69,31843698.841237225
70,31843699.51220465
71,31843699.358783722
72,31843698.916438736
73,31843699.193159927
74,31843700.279872093
75,31843701.64435325
76,31843702.445922624
77,31843700.99611141
78,31843702.93652281
79,31843705.99808302
80,31843706.266357124
81,31843708.0739147
82,31843708.849045217
83,31843708.85712191
84,31843709.915077515
85,31843707.747539733
86,31843705.325812016
87,31843704.9290574
88,31843707.457311362
89,31843708.140850835
90,31843736.577287614
