Time[s],Y
0,31820593.833056763
1,31820577.82393024
2,31820602.855035767
3,31820610.384065744
4,31820607.765309762
5,31820601.00916074
6,31820603.31496116
7,31820601.054806616
8,31820596.146046035
9,31820603.113271587
10,31820600.86595407
11,31820605.613335274
12,31820600.355136584
13,31820602.860866476
14,31820605.259542666
15,31820610.188673113
16,31820602.40742981
17,31820600.78724643
18,31820600.882975206
19,31820610.64279341
20,31820597.864146847
21,31820584.459567428
22,31820607.126218423
23,31820617.669311237
24,31820619.751557577
25,31820614.95613641
26,31820615.13533975
27,31820610.180846848
28,31820612.65255499
29,31820615.423301436
30,31820542.055484574
31,31820062.416661717
32,31819865.258108884
33,31819807.755878255
34,31819785.556313537
35,31819774.083253656
36,31819763.818782274
37,31819758.291917402
38,31819751.382219613
39,31819747.121393483
40,31819743.869136292
41,31819739.895793915
42,31819738.56717064
43,31819738.06470479
44,31819735.05453407
45,31819732.069335137
46,31819729.193900783
47,31819729.757886566
48,31819729.769879077
49,31819725.032123193
50,31819729.04484477
51,31819725.138413027
52,31819725.31459228
53,31819724.59095735
54,31819725.538403638
55,31819724.920171954
56,31819724.686990976
57,31819722.588092364
58,31819722.70618471
59,31819720.403555393
60,31819767.077730242
61,31820275.747339312
62,31820512.348182995
63,31820557.480418164
64,31820568.081320018
65,31820577.30470808
66,31820582.94722054
67,31820588.897771835
68,31820595.178107627
69,31820596.259800486
70,31820601.806688316
71,31820596.991821412
72,31820591.723839495
73,31820597.195285242
74,31820602.297363944
75,31820609.909065567
76,31820607.831394054
77,31820605.062816966
78,31820609.043846246
79,31820617.586162124
80,31820623.124348953
81,31820627.198647436
82,31820629.02083651
83,31820633.73162768
84,31820631.012970112
85,31820625.67545847
86,31820619.157463204
87,31820619.728235796
88,31820627.711255368
89,31820631.484772637
90,31820729.706768274
