target,fold,sample_index,y_true,y_pred,abs_error
Acid_taste,4,24,7.3,5.991248463141857,1.3087515368581428
Acid_taste,4,25,7.3,5.991248463141857,1.3087515368581428
Acid_taste,4,26,7.3,5.991248463141857,1.3087515368581428
Acid_taste,4,27,7.3,5.991248463141857,1.3087515368581428
Acid_taste,4,28,7.3,5.991248463141857,1.3087515368581428
Acid_taste,4,29,7.3,5.991248463141857,1.3087515368581428
Acid_taste,4,30,7.3,5.991248463141857,1.3087515368581428
Acid_taste,4,31,7.3,5.991248463141857,1.3087515368581428
Acid_taste,4,32,7.3,5.991248463141857,1.3087515368581428
Acid_taste,4,33,7.3,5.991248463141857,1.3087515368581428
Bitter_taste,1,34,7.7,7.7090295915882905,0.009029591588290309
Bitter_taste,1,35,7.7,7.7090295915882905,0.009029591588290309
Bitter_taste,1,36,7.7,7.7090295915882905,0.009029591588290309
Bitter_taste,1,37,7.7,7.7090295915882905,0.009029591588290309
Bitter_taste,1,38,7.7,7.7090295915882905,0.009029591588290309
Bitter_taste,1,39,7.7,7.7090295915882905,0.009029591588290309
Bitter_taste,1,40,7.7,7.7090295915882905,0.009029591588290309
Bitter_taste,1,41,7.7,7.7090295915882905,0.009029591588290309
Bitter_taste,1,42,7.7,7.7090295915882905,0.009029591588290309
Bitter_taste,1,43,7.7,7.918110684550747,0.218110684550747
Bitter_taste,1,44,7.7,7.918110684550747,0.218110684550747
Bitter_taste,1,45,7.7,7.918110684550747,0.218110684550747
Bitter_taste,2,12,8.0,8.01210688961941,0.01210688961941031
Bitter_taste,2,13,8.0,8.01210688961941,0.01210688961941031
Bitter_taste,2,14,8.0,8.01210688961941,0.01210688961941031
Bitter_taste,2,15,8.0,8.03840599727343,0.03840599727342919
Bitter_taste,2,16,8.0,8.01210688961941,0.01210688961941031
Bitter_taste,2,17,8.0,8.01210688961941,0.01210688961941031
Bitter_taste,2,18,8.0,8.01210688961941,0.01210688961941031
Bitter_taste,2,19,8.0,8.01210688961941,0.01210688961941031
Bitter_taste,2,20,8.0,8.01210688961941,0.01210688961941031
Bitter_taste,2,21,8.0,8.01210688961941,0.01210688961941031
Bitter_taste,2,22,8.0,8.01210688961941,0.01210688961941031
Bitter_taste,2,23,8.0,8.01210688961941,0.01210688961941031
Bitter_taste,3,0,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,3,1,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,3,2,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,3,3,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,3,4,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,3,5,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,3,6,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,3,7,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,3,8,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,3,9,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,3,10,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,3,11,8.3,7.809234788889221,0.4907652111107801
Bitter_taste,4,24,7.7,8.216611275365148,0.5166112753651477
Bitter_taste,4,25,7.7,8.216611275365148,0.5166112753651477
Bitter_taste,4,26,7.7,8.216611269603243,0.516611269603243
Bitter_taste,4,27,7.7,8.216611275365148,0.5166112753651477
Bitter_taste,4,28,7.7,8.216611275365148,0.5166112753651477
Bitter_taste,4,29,7.7,8.216611275365148,0.5166112753651477
Bitter_taste,4,30,7.7,8.216611275365148,0.5166112753651477
Bitter_taste,4,31,7.7,8.216611275365148,0.5166112753651477
Bitter_taste,4,32,7.7,8.216611275365148,0.5166112753651477
Bitter_taste,4,33,7.7,8.216611275365148,0.5166112753651477
Astrigency_mouthfeel,1,34,7.0,6.269264391250654,0.7307356087493462
Astrigency_mouthfeel,1,35,7.0,6.269264391250654,0.7307356087493462
Astrigency_mouthfeel,1,36,7.0,6.269264391250654,0.7307356087493462
Astrigency_mouthfeel,1,37,7.0,6.2710410516384,0.7289589483616004
Astrigency_mouthfeel,1,38,7.0,6.269264391250654,0.7307356087493462
Astrigency_mouthfeel,1,39,7.0,6.269264391250654,0.7307356087493462
Astrigency_mouthfeel,1,40,7.0,6.269264391250654,0.7307356087493462
Astrigency_mouthfeel,1,41,7.0,6.269264391250654,0.7307356087493462
Astrigency_mouthfeel,1,42,7.0,6.269264391250654,0.7307356087493462
Astrigency_mouthfeel,1,43,7.0,6.129430102741097,0.8705698972589033
Astrigency_mouthfeel,1,44,7.0,6.129430102741097,0.8705698972589033
Astrigency_mouthfeel,1,45,7.0,6.129430102741097,0.8705698972589033
Astrigency_mouthfeel,2,12,6.0,6.0467220253666625,0.04672202536666248
Astrigency_mouthfeel,2,13,6.0,5.794044529322008,0.20595547067799203
Astrigency_mouthfeel,2,14,6.0,6.0467220253666625,0.04672202536666248
Astrigency_mouthfeel,2,15,6.0,5.963799474780686,0.03620052521931427
Astrigency_mouthfeel,2,16,6.0,6.0467220253666625,0.04672202536666248
Astrigency_mouthfeel,2,17,6.0,6.0467220253666625,0.04672202536666248
Astrigency_mouthfeel,2,18,6.0,6.04708183254193,0.04708183254192999
Astrigency_mouthfeel,2,19,6.0,6.0467220253666625,0.04672202536666248
Astrigency_mouthfeel,2,20,6.0,6.0467220253666625,0.04672202536666248
Astrigency_mouthfeel,2,21,6.0,6.0467220253666625,0.04672202536666248
Astrigency_mouthfeel,2,22,6.0,6.0467220253666625,0.04672202536666248
Astrigency_mouthfeel,2,23,6.0,6.0467220253666625,0.04672202536666248
Astrigency_mouthfeel,3,0,5.3,6.069792225612491,0.7697922256124912
Astrigency_mouthfeel,3,1,5.3,6.069792225612491,0.7697922256124912
Astrigency_mouthfeel,3,2,5.3,6.069792225612491,0.7697922256124912
Astrigency_mouthfeel,3,3,5.3,6.275530560524099,0.9755305605240991
Astrigency_mouthfeel,3,4,5.3,6.069792225612491,0.7697922256124912
Astrigency_mouthfeel,3,5,5.3,6.069792225612491,0.7697922256124912
Astrigency_mouthfeel,3,6,5.3,6.069792225612491,0.7697922256124912
Astrigency_mouthfeel,3,7,5.3,6.07573089664061,0.77573089664061
Astrigency_mouthfeel,3,8,5.3,6.040872624071947,0.7408726240719474
Astrigency_mouthfeel,3,9,5.3,6.07573089664061,0.77573089664061
Astrigency_mouthfeel,3,10,5.3,6.0697649699449565,0.7697649699449567
Astrigency_mouthfeel,3,11,5.3,6.040947655664891,0.7409476556648915
Astrigency_mouthfeel,4,24,6.3,6.1486490908033105,0.15135090919668936
Astrigency_mouthfeel,4,25,6.3,6.1486490908033105,0.15135090919668936
Astrigency_mouthfeel,4,26,6.3,6.291264515987323,0.008735484012676764
Astrigency_mouthfeel,4,27,6.3,6.1486490908033105,0.15135090919668936
Astrigency_mouthfeel,4,28,6.3,6.1486490908033105,0.15135090919668936
Astrigency_mouthfeel,4,29,6.3,6.1486490908033105,0.15135090919668936
Astrigency_mouthfeel,4,30,6.3,6.1486490908033105,0.15135090919668936
Astrigency_mouthfeel,4,31,6.3,6.1486490908033105,0.15135090919668936
Astrigency_mouthfeel,4,32,6.3,6.1486490908033105,0.15135090919668936
Astrigency_mouthfeel,4,33,6.3,6.1486490908033105,0.15135090919668936
Cup_strength,1,34,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,1,35,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,1,36,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,1,37,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,1,38,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,1,39,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,1,40,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,1,41,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,1,42,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,1,43,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,1,44,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,1,45,5.7,5.699999809267553,1.907324476135841e-07
Cup_strength,2,12,5.7,5.856053377893897,0.15605337789389662
Cup_strength,2,13,5.7,5.856053377893897,0.15605337789389662
Cup_strength,2,14,5.7,5.856053377893897,0.15605337789389662
Cup_strength,2,15,5.7,5.869202931689174,0.1692029316891741
Cup_strength,2,16,5.7,5.856053377893897,0.15605337789389662
Cup_strength,2,17,5.7,5.856053377893897,0.15605337789389662
Cup_strength,2,18,5.7,5.856053377893897,0.15605337789389662
Cup_strength,2,19,5.7,5.856053377893897,0.15605337789389662
Cup_strength,2,20,5.7,5.856053377893897,0.15605337789389662
Cup_strength,2,21,5.7,5.856053377893897,0.15605337789389662
Cup_strength,2,22,5.7,5.856053377893897,0.15605337789389662
Cup_strength,2,23,5.7,5.856053377893897,0.15605337789389662
Cup_strength,3,0,6.0,5.699999809265137,0.3000001907348633
Cup_strength,3,1,6.0,5.699999809265137,0.3000001907348633
Cup_strength,3,2,6.0,5.699999809265137,0.3000001907348633
Cup_strength,3,3,6.0,5.699999809265137,0.3000001907348633
Cup_strength,3,4,6.0,5.699999809265137,0.3000001907348633
Cup_strength,3,5,6.0,5.699999809265137,0.3000001907348633
Cup_strength,3,6,6.0,5.699999809265137,0.3000001907348633
Cup_strength,3,7,6.0,5.699999809265137,0.3000001907348633
Cup_strength,3,8,6.0,5.699999809265137,0.3000001907348633
Cup_strength,3,9,6.0,5.699999809265137,0.3000001907348633
Cup_strength,3,10,6.0,5.699999809265137,0.3000001907348633
Cup_strength,3,11,6.0,5.699999809265137,0.3000001907348633
Cup_strength,4,24,5.7,5.945453211105893,0.24545321110589313
Cup_strength,4,25,5.7,5.945453211105893,0.24545321110589313
Cup_strength,4,26,5.7,5.945453211105893,0.24545321110589313
Cup_strength,4,27,5.7,5.945453211105893,0.24545321110589313
Cup_strength,4,28,5.7,5.945453211105893,0.24545321110589313
Cup_strength,4,29,5.7,5.945453211105893,0.24545321110589313
Cup_strength,4,30,5.7,5.945453211105893,0.24545321110589313
Cup_strength,4,31,5.7,5.945453211105893,0.24545321110589313
Cup_strength,4,32,5.7,5.945453211105893,0.24545321110589313
Cup_strength,4,33,5.7,5.945453211105893,0.24545321110589313
Body,1,34,5.3,5.709029519658064,0.40902951965806444
Body,1,35,5.3,5.709029519658064,0.40902951965806444
Body,1,36,5.3,5.709029519658064,0.40902951965806444
Body,1,37,5.3,5.709029519658064,0.40902951965806444
Body,1,38,5.3,5.709029519658064,0.40902951965806444
Body,1,39,5.3,5.709029519658064,0.40902951965806444
Body,1,40,5.3,5.709029519658064,0.40902951965806444
Body,1,41,5.3,5.709029519658064,0.40902951965806444
Body,1,42,5.3,5.709029519658064,0.40902951965806444
Body,1,43,5.3,5.918110612620518,0.6181106126205185
Body,1,44,5.3,5.918110612620518,0.6181106126205185
Body,1,45,5.3,5.918110612620518,0.6181106126205185
Body,2,12,6.0,5.921665655927467,0.07833434407253304
Body,2,13,6.0,6.029731204031311,0.02973120403131091
Body,2,14,6.0,5.921665655927467,0.07833434407253304
Body,2,15,6.0,5.95819256143361,0.0418074385663898
Body,2,16,6.0,5.921665655927467,0.07833434407253304
Body,2,17,6.0,5.921665655927467,0.07833434407253304
Body,2,18,6.0,5.921460344064413,0.07853965593558687
Body,2,19,6.0,5.921665655927467,0.07833434407253304
Body,2,20,6.0,5.921665655927467,0.07833434407253304
Body,2,21,6.0,5.921665655927467,0.07833434407253304
Body,2,22,6.0,5.921665655927467,0.07833434407253304
Body,2,23,6.0,5.921665655927467,0.07833434407253304
Body,3,0,6.3,5.927695083826484,0.37230491617351547
Body,3,1,6.3,5.927695083826484,0.37230491617351547
Body,3,2,6.3,5.927695083826484,0.37230491617351547
Body,3,3,6.3,5.720509399949569,0.5794906000504305
Body,3,4,6.3,5.927695083826484,0.37230491617351547
Body,3,5,6.3,5.927695083826484,0.37230491617351547
Body,3,6,6.3,5.927695083826484,0.37230491617351547
Body,3,7,6.3,5.924195977150855,0.3758040228491444
Body,3,8,6.3,5.960438922708648,0.33956107729135176
Body,3,9,6.3,5.924195975475473,0.3758040245245269
Body,3,10,6.3,5.927695082151102,0.37230491784889796
Body,3,11,6.3,5.960372476979947,0.33962752302005317
Body,4,24,5.7,5.821042361747835,0.12104236174783445
Body,4,25,5.7,5.821042361747835,0.12104236174783445
Body,4,26,5.7,5.736371581058671,0.036371581058670444
Body,4,27,5.7,5.821042361747835,0.12104236174783445
Body,4,28,5.7,5.821042361747835,0.12104236174783445
Body,4,29,5.7,5.821042361747835,0.12104236174783445
Body,4,30,5.7,5.821042361747835,0.12104236174783445
Body,4,31,5.7,5.821042361747835,0.12104236174783445
Body,4,32,5.7,5.821042361747835,0.12104236174783445
Body,4,33,5.7,5.821042361747835,0.12104236174783445
Aromatic_impact,1,34,3.0,3.730631090476595,0.7306310904765949
Aromatic_impact,1,35,3.0,3.730631090476595,0.7306310904765949
Aromatic_impact,1,36,3.0,3.730631090476595,0.7306310904765949
Aromatic_impact,1,37,3.0,3.7298236002089697,0.7298236002089697
Aromatic_impact,1,38,3.0,3.730631090476595,0.7306310904765949
Aromatic_impact,1,39,3.0,3.730631090476595,0.7306310904765949
Aromatic_impact,1,40,3.0,3.730631090476595,0.7306310904765949
Aromatic_impact,1,41,3.0,3.730631090476595,0.7306310904765949
Aromatic_impact,1,42,3.0,3.730631090476595,0.7306310904765949
Aromatic_impact,1,43,3.0,3.812512957464308,0.8125129574643082
Aromatic_impact,1,44,3.0,3.812512957464308,0.8125129574643082
Aromatic_impact,1,45,3.0,3.812512957464308,0.8125129574643082
Aromatic_impact,2,12,4.0,5.067116221520231,1.067116221520231
Aromatic_impact,2,13,4.0,5.181135919136884,1.1811359191368842
Aromatic_impact,2,14,4.0,5.067116221520231,1.067116221520231
Aromatic_impact,2,15,4.0,5.145309277631932,1.1453092776319318
Aromatic_impact,2,16,4.0,5.067116221520231,1.067116221520231
Aromatic_impact,2,17,4.0,5.067116221520231,1.067116221520231
Aromatic_impact,2,18,4.0,5.067116221430942,1.0671162214309424
Aromatic_impact,2,19,4.0,5.067116221520231,1.067116221520231
Aromatic_impact,2,20,4.0,5.067116221520231,1.067116221520231
Aromatic_impact,2,21,4.0,5.067116221520231,1.067116221520231
Aromatic_impact,2,22,4.0,5.067116221520231,1.067116221520231
Aromatic_impact,2,23,4.0,5.067116221520231,1.067116221520231
Aromatic_impact,3,0,6.3,3.877300056786747,2.422699943213253
Aromatic_impact,3,1,6.3,3.877300056786747,2.422699943213253
Aromatic_impact,3,2,6.3,3.877300056786747,2.422699943213253
Aromatic_impact,3,3,6.3,3.724711493759518,2.575288506240482
Aromatic_impact,3,4,6.3,3.877300056786747,2.422699943213253
Aromatic_impact,3,5,6.3,3.877300056786747,2.422699943213253
Aromatic_impact,3,6,6.3,3.877300056786747,2.422699943213253
Aromatic_impact,3,7,6.3,3.8522314952138634,2.4477685047861364
Aromatic_impact,3,8,6.3,3.913838709401053,2.3861612905989467
Aromatic_impact,3,9,6.3,3.852231493444717,2.447768506555283
Aromatic_impact,3,10,6.3,3.877353193922994,2.422646806077006
Aromatic_impact,3,11,6.3,3.9138184766837307,2.386181523316269
Aromatic_impact,4,24,3.7,5.837010508752123,2.137010508752123
Aromatic_impact,4,25,3.7,5.837010508752123,2.137010508752123
Aromatic_impact,4,26,3.7,5.837010508752123,2.137010508752123
Aromatic_impact,4,27,3.7,5.837010508752123,2.137010508752123
Aromatic_impact,4,28,3.7,5.837010508752123,2.137010508752123
Aromatic_impact,4,29,3.7,5.837010508752123,2.137010508752123
Aromatic_impact,4,30,3.7,5.837010508752123,2.137010508752123
Aromatic_impact,4,31,3.7,5.837010508752123,2.137010508752123
Aromatic_impact,4,32,3.7,5.837010508752123,2.137010508752123
Aromatic_impact,4,33,3.7,5.837010508752123,2.137010508752123
Floral,1,34,1.0,2.0805923831441775,1.0805923831441775
Floral,1,35,1.0,2.0805923831441775,1.0805923831441775
Floral,1,36,1.0,2.0805923831441775,1.0805923831441775
Floral,1,37,1.0,2.0805923831370303,1.0805923831370303
Floral,1,38,1.0,2.0805923831441775,1.0805923831441775
Floral,1,39,1.0,2.0805923831441775,1.0805923831441775
Floral,1,40,1.0,2.0805923831441775,1.0805923831441775
Floral,1,41,1.0,2.0805923831441775,1.0805923831441775
Floral,1,42,1.0,2.0805923831441775,1.0805923831441775
Floral,1,43,1.0,2.571686479673755,1.571686479673755
Floral,1,44,1.0,2.571686479673755,1.571686479673755
Floral,1,45,1.0,2.571686479673755,1.571686479673755
Floral,2,12,3.0,3.7059658883663973,0.7059658883663973
Floral,2,13,3.0,3.9053432339158594,0.9053432339158594
Floral,2,14,3.0,3.7059658883663973,0.7059658883663973
Floral,2,15,3.0,3.987163571732266,0.9871635717322662
Floral,2,16,3.0,3.7059658883663973,0.7059658883663973
Floral,2,17,3.0,3.7059658883663973,0.7059658883663973
Floral,2,18,3.0,3.705965881533545,0.7059658815335448
Floral,2,19,3.0,3.7059658883663973,0.7059658883663973
Floral,2,20,3.0,3.7059658883663973,0.7059658883663973
Floral,2,21,3.0,3.7059658883663973,0.7059658883663973
Floral,2,22,3.0,3.7059658883663973,0.7059658883663973
Floral,2,23,3.0,3.7059658883663973,0.7059658883663973
Floral,3,0,5.7,2.1639460209442345,3.5360539790557657
Floral,3,1,5.7,2.1639460209442345,3.5360539790557657
Floral,3,2,5.7,2.1639460209442345,3.5360539790557657
Floral,3,3,5.7,2.118987646920335,3.5810123530796654
Floral,3,4,5.7,2.1639460209442345,3.5360539790557657
Floral,3,5,5.7,2.1639460209442345,3.5360539790557657
Floral,3,6,5.7,2.1639460209442345,3.5360539790557657
Floral,3,7,5.7,2.1639460209442345,3.5360539790557657
Floral,3,8,5.7,2.225722053584134,3.474277946415866
Floral,3,9,5.7,2.1639460209442345,3.5360539790557657
Floral,3,10,5.7,2.1639460209442345,3.5360539790557657
Floral,3,11,5.7,2.225722053584134,3.474277946415866
Floral,4,24,2.0,5.171965190765294,3.1719651907652944
Floral,4,25,2.0,5.171965190765294,3.1719651907652944
Floral,4,26,2.0,5.171965190765294,3.1719651907652944
Floral,4,27,2.0,5.171965190765294,3.1719651907652944
Floral,4,28,2.0,5.171965190765294,3.1719651907652944
Floral,4,29,2.0,5.171965190765294,3.1719651907652944
Floral,4,30,2.0,5.171965190765294,3.1719651907652944
Floral,4,31,2.0,5.171965190765294,3.1719651907652944
Floral,4,32,2.0,5.171965190765294,3.1719651907652944
Floral,4,33,2.0,5.171965190765294,3.1719651907652944
Earthy,1,34,2.7,2.7195805776078825,0.019580577607882343
Earthy,1,35,2.7,2.7195805776078825,0.019580577607882343
Earthy,1,36,2.7,2.7195805776078825,0.019580577607882343
Earthy,1,37,2.7,2.7195805776078825,0.019580577607882343
Earthy,1,38,2.7,2.7195805776078825,0.019580577607882343
Earthy,1,39,2.7,2.7195805776078825,0.019580577607882343
Earthy,1,40,2.7,2.7195805776078825,0.019580577607882343
Earthy,1,41,2.7,2.7195805776078825,0.019580577607882343
Earthy,1,42,2.7,2.7195805776078825,0.019580577607882343
Earthy,1,43,2.7,2.905102024592484,0.20510202459248372
Earthy,1,44,2.7,2.905102024592484,0.20510202459248372
Earthy,1,45,2.7,2.905102024592484,0.20510202459248372
Earthy,2,12,3.0,3.2470556481538266,0.24705564815382663
Earthy,2,13,3.0,3.2470556481538266,0.24705564815382663
Earthy,2,14,3.0,3.2470556481538266,0.24705564815382663
Earthy,2,15,3.0,3.294226404315902,0.2942264043159022
Earthy,2,16,3.0,3.2470556481538266,0.24705564815382663
Earthy,2,17,3.0,3.2470556481538266,0.24705564815382663
Earthy,2,18,3.0,3.2470556481538266,0.24705564815382663
Earthy,2,19,3.0,3.2470556481538266,0.24705564815382663
Earthy,2,20,3.0,3.2470556481538266,0.24705564815382663
Earthy,2,21,3.0,3.2470556481538266,0.24705564815382663
Earthy,2,22,3.0,3.2470556481538266,0.24705564815382663
Earthy,2,23,3.0,3.2470556481538266,0.24705564815382663
Earthy,3,0,3.7,2.8366196635547456,0.8633803364452546
Earthy,3,1,3.7,2.8366196635547456,0.8633803364452546
Earthy,3,2,3.7,2.8366196635547456,0.8633803364452546
Earthy,3,3,3.7,2.8366196635547456,0.8633803364452546
Earthy,3,4,3.7,2.8366196635547456,0.8633803364452546
Earthy,3,5,3.7,2.8366196635547456,0.8633803364452546
Earthy,3,6,3.7,2.8366196635547456,0.8633803364452546
Earthy,3,7,3.7,2.8366196635547456,0.8633803364452546
Earthy,3,8,3.7,2.8366196635547456,0.8633803364452546
Earthy,3,9,3.7,2.8366196635547456,0.8633803364452546
Earthy,3,10,3.7,2.8366196635547456,0.8633803364452546
Earthy,3,11,3.7,2.8366196635547456,0.8633803364452546
Earthy,4,24,2.7,3.558031871380353,0.8580318713803528
Earthy,4,25,2.7,3.558031871380353,0.8580318713803528
Earthy,4,26,2.7,3.558031871380353,0.8580318713803528
Earthy,4,27,2.7,3.5562167845192834,0.8562167845192832
Earthy,4,28,2.7,3.5562167845192834,0.8562167845192832
Earthy,4,29,2.7,3.558031871380353,0.8580318713803528
Earthy,4,30,2.7,3.558031871380353,0.8580318713803528
Earthy,4,31,2.7,3.558031871380353,0.8580318713803528
Earthy,4,32,2.7,3.558031871380353,0.8580318713803528
Earthy,4,33,2.7,3.558031871380353,0.8580318713803528
Tarry,1,34,3.3,3.3023654696951823,0.002365469695182476
Tarry,1,35,3.3,3.3023654696951823,0.002365469695182476
Tarry,1,36,3.3,3.3023654696951823,0.002365469695182476
Tarry,1,37,3.3,3.3023654696951823,0.002365469695182476
Tarry,1,38,3.3,3.3023654696951823,0.002365469695182476
Tarry,1,39,3.3,3.3023654696951823,0.002365469695182476
Tarry,1,40,3.3,3.3023654696951823,0.002365469695182476
Tarry,1,41,3.3,3.3023654696951823,0.002365469695182476
Tarry,1,42,3.3,3.3023654696951823,0.002365469695182476
Tarry,1,43,3.3,3.5799105937442235,0.27991059374422367
Tarry,1,44,3.3,3.5799105937442235,0.27991059374422367
Tarry,1,45,3.3,3.5799105937442235,0.27991059374422367
Tarry,2,12,3.7,3.979921382327042,0.2799213823270419
Tarry,2,13,3.7,3.979921382327042,0.2799213823270419
Tarry,2,14,3.7,3.979921382327042,0.2799213823270419
