Time[s],Y
0,31838305.742083736
1,31838249.952947643
2,31838243.243366018
3,31838240.8230938
4,31838249.915720098
5,31838265.396646053
6,31838264.948913287
7,31838257.73506964
8,31838234.63284218
9,31838207.8029266
10,31838212.005679116
11,31838235.53776567
12,31838249.80102326
13,31838247.106110103
14,31838260.797124747
15,31838273.02078272
16,31838278.20517348
17,31838269.44034895
18,31838257.35958703
19,31838280.10523134
20,31838271.56187293
21,31838284.194572542
22,31838293.252094794
23,31838268.77968267
24,31838264.654490612
25,31838266.944450296
26,31838279.495755203
27,31838253.13384028
28,31838218.444405224
29,31838216.00808283
30,31838018.369460337
31,31837274.72651372
32,31837051.382156517
33,31836992.029889673
34,31836969.749216553
35,31836952.885126233
36,31836941.989711743
37,31836938.19881754
38,31836931.573313534
39,31836923.06877171
40,31836917.94450868
41,31836917.361165646
42,31836916.158465136
43,31836910.143666364
44,31836909.68128772
45,31836902.227432553
46,31836898.773560718
47,31836894.222739283
48,31836894.808560014
49,31836891.75704273
50,31836891.2776578
51,31836890.77358662
52,31836887.7293297
53,31836888.294607855
54,31836884.393815383
55,31836883.990744818
56,31836883.682885736
57,31836879.58148956
58,31836880.183967873
59,31836881.85497872
60,31836997.958151564
61,31837809.044293378
62,31838130.198092125
63,31838186.82530758
64,31838211.504134845
65,31838206.758388076
66,31838205.768162873
67,31838213.174204994
68,31838213.12227317
69,31838221.19625082
70,31838175.094121985
71,31838186.3420748
72,31838177.488400754
73,31838179.521439444
74,31838205.36036725
75,31838236.61510617
76,31838239.032023795
77,31838239.546229042
78,31838237.213272046
79,31838229.999248017
80,31838232.799538817
81,31838250.998957086
82,31838250.290825382
83,31838242.74088319
84,31838242.841958303
85,31838236.864193037
86,31838250.22449392
87,31838254.489176985
88,31838250.109731387
89,31838257.286103234
90,31838218.44271657
