Time[s],Y
0,31848741.40431376
1,31848739.318130817
2,31848739.77644818
3,31848739.19670836
4,31848740.80937493
5,31848740.068202436
6,31848740.871552054
7,31848740.053779647
8,31848739.72789604
9,31848738.366551016
10,31848739.074538596
11,31848740.043226805
12,31848740.902699113
13,31848740.142193288
14,31848740.878795747
15,31848741.052874744
16,31848741.047983356
17,31848741.04809796
18,31848741.048097014
19,31848741.048075624
20,31848741.04960825
21,31848740.903394
22,31848741.790925153
23,31848740.99868182
24,31848741.04623917
25,31848741.048185136
26,31848741.029062614
27,31848740.76654702
28,31848739.31803121
29,31848740.25537364
30,31848731.284685463
31,31848703.153532058
32,31848694.666487224
33,31848692.224553127
34,31848691.999521617
35,31848691.106456537
36,31848691.05674353
37,31848690.07925293
38,31848689.102294482
39,31848689.096473053
40,31848689.072141204
41,31848689.821412403
42,31848688.385580536
43,31848688.11134408
44,31848688.088183943
45,31848688.088430043
46,31848688.088354833
47,31848688.09466233
48,31848687.971743304
49,31848687.31658511
50,31848687.056537256
51,31848687.88157793
52,31848688.81896196
53,31848688.329086088
54,31848688.06675648
55,31848687.235417124
56,31848686.326436576
57,31848687.549727697
58,31848688.256876916
59,31848687.505986635
60,31848693.09583778
61,31848724.593343616
62,31848734.439804934
63,31848735.808063466
64,31848737.53126749
65,31848738.029351268
66,31848737.25973247
67,31848737.738461014
68,31848738.687224533
69,31848738.29655753
70,31848736.457617298
71,31848737.33037498
72,31848736.60458891
73,31848736.649351653
74,31848738.566763796
75,31848738.914124254
76,31848739.643070318
77,31848739.316890247
78,31848739.699691895
79,31848739.315412585
80,31848738.97498119
81,31848740.37188659
82,31848740.354306582
83,31848739.398439024
84,31848739.619122207
85,31848740.042991664
86,31848740.03928755
87,31848740.586983107
88,31848740.42819721
89,31848740.60893029
90,31848744.189864814
