Square_number,Circle_number,Center_x,Center_y,Diameter_nm
1,16,276,20
1,20,253,40
1,22,266,20
1,28,95,30
1,29,362,40
1,34,386,30
1,36,343,10
1,46,168,40
1,47,89,40
1,48,334,20
1,51,201,40
1,52,390,10
1,54,344,60
1,58,259,20
1,62,234,30
1,67,214,20
1,74,319,40
1,80,393,50
1,84,230,20
1,87,300,20
1,101,234,50
1,103,247,10
1,105,335,20
1,109,396,30
1,110,355,40
1,118,263,10
1,128,252,20
1,129,99,60
1,130,7,30
1,131,201,40
1,136,281,20
1,160,213,40
1,162,381,20
1,167,393,30
1,168,127,50
1,174,301,40
1,176,218,10
1,188,210,20
1,190,198,40
1,190,243,30
1,196,367,60
1,198,169,40
1,225,73,70
1,250,62,30
1,253,387,30
1,254,291,40
1,260,323,50
1,262,300,30
1,274,283,20
1,276,111,40
1,282,17,50
1,284,188,30
1,296,326,20
1,303,279,30
1,305,96,30
1,306,335,40
1,307,166,60
1,308,196,30
1,309,27,50
1,310,69,50
1,311,111,50
1,312,366,30
1,313,155,20
1,317,35,30
1,322,62,20
1,326,210,30
1,330,235,40
1,330,320,50
1,337,387,30
1,338,149,60
1,359,26,30
1,359,335,30
1,362,163,30
1,363,362,50
1,365,253,40
1,371,17,20
1,375,275,50
1,381,187,80
1,385,353,50
1,386,95,40
1,391,246,30
1,393,392,20
2,416,321,40
2,422,231,40
2,425,255,30
2,426,216,40
2,426,300,40
2,428,42,40
2,434,122,40
2,447,207,20
2,452,17,40
2,452,63,20
2,452,275,30
2,454,187,30
2,454,267,30
2,455,171,50
2,462,87,20
2,463,345,20
2,468,75,40
2,471,185,40
2,474,275,40
2,477,167,40
2,479,271,30
2,480,251,40
2,484,333,40
2,486,77,60
2,493,379,30
2,500,321,30
2,504,56,30
2,507,228,40
2,511,322,40
2,519,303,20
2,522,122,60
2,529,378,10
2,537,177,50
2,537,341,60
2,538,6,30
2,544,356,30
2,546,287,30
2,550,278,20
2,555,85,50
2,567,377,30
2,570,205,50
2,570,330,40
2,571,242,50
2,597,38,50
2,600,233,60
2,616,337,40
2,617,365,10
2,627,279,40
2,627,347,20
2,628,95,30
2,628,168,20
2,630,39,30
2,631,364,40
2,635,197,40
2,644,340,10
2,644,356,50
2,648,109,30
2,652,157,30
2,658,208,10
2,671,184,50
2,685,60,20
2,688,39,20
2,701,105,40
2,707,247,40
2,710,165,30
2,716,8,20
2,720,345,40
2,739,375,40
2,741,157,50
2,751,67,20
2,766,41,60
2,768,128,40
2,788,245,10
2,788,297,20
2,789,29,40
3,806,182,40
3,810,116,20
3,818,334,40
3,825,373,30
3,826,195,60
3,833,67,40
3,838,59,30
3,845,306,30
3,850,40,30
3,855,379,30
3,858,306,50
3,859,352,40
3,862,56,30
3,871,265,30
3,877,231,50
3,882,14,30
3,883,324,20
3,886,99,30
3,890,366,70
3,900,255,30
3,905,161,50
3,905,188,30
3,911,377,20
3,935,38,40
3,940,146,40
3,943,392,20
3,945,124,50
3,959,240,50
3,960,381,30
3,967,86,60
3,981,23,30
3,995,222,50
3,1001,241,60
3,1009,170,20
3,1011,65,20
3,1014,299,20
3,1015,56,50
3,1016,372,60
3,1017,228,40
3,1018,126,20
3,1025,317,70
3,1027,64,30
3,1028,35,20
3,1028,385,30
3,1047,38,20
3,1053,187,30
3,1053,238,10
3,1056,348,40
3,1060,370,20
3,1069,249,20
3,1077,163,50
3,1081,330,20
3,1082,247,20
3,1083,199,40
3,1092,161,10
3,1103,145,20
3,1103,236,50
3,1113,147,20
3,1120,185,20
3,1138,250,20
3,1139,154,30
3,1140,371,40
3,1142,83,30
3,1153,235,30
3,1160,221,20
3,1161,274,30
3,1161,343,60
3,1165,384,20
3,1169,73,30
3,1180,151,50
3,1184,12,40
3,1188,121,40
4,5,661,20
4,7,650,20
4,11,752,10
4,14,641,10
4,17,586,40
4,19,763,20
4,21,664,10
4,22,497,20
4,24,784,20
4,25,686,20
4,26,537,50
4,29,529,20
4,30,514,10
4,33,507,10
4,39,437,10
4,40,773,40
4,41,504,10
4,43,796,40
4,46,467,30
4,54,674,40
4,71,635,50
4,78,755,50
4,81,731,50
4,82,489,40
4,85,585,50
4,91,636,20
4,132,511,60
4,135,789,30
4,156,437,20
4,169,406,20
4,171,559,50
4,174,740,50
4,194,536,40
4,196,796,40
4,202,722,40
4,203,524,30
4,205,591,20
4,207,509,20
4,211,492,40
4,216,608,50
4,219,425,30
4,219,592,20
4,223,796,50
4,229,569,40
4,248,561,40
4,251,491,30
4,263,649,40
4,279,558,30
4,287,794,40
4,288,600,50
4,299,427,40
4,303,593,60
4,303,628,40
4,304,447,30
4,307,782,30
4,321,672,50
4,335,733,30
4,337,750,40
4,341,491,30
4,342,434,20
4,342,648,20
4,343,480,30
4,365,452,30
4,366,627,60
4,366,719,30
4,369,509,20
4,371,435,20
4,375,773,50
4,382,600,50
4,387,529,40
4,387,767,30
4,392,713,30
5,417,473,50
5,419,577,60
5,437,641,50
5,440,725,30
5,442,591,20
