Time[s],Y
0,31822057.76768942
1,31822090.75295713
2,31822092.532849025
3,31822100.562151987
4,31822095.3312204
5,31822110.434471007
6,31822120.419942766
7,31822122.85443613
8,31822118.160866067
9,31822122.434409894
10,31822130.451423515
11,31822127.24491255
12,31822122.084259078
13,31822123.267876666
14,31822113.848382834
15,31822118.781264305
16,31822107.934327547
17,31822084.680186056
18,31822094.597425774
19,31822099.645980757
20,31822098.23433461
21,31822111.215056125
22,31822117.175063103
23,31822103.878068615
24,31822108.89903892
25,31822113.80306932
26,31822116.384414773
27,31822118.149942663
28,31822109.028464247
29,31822095.364605032
30,31822005.10456777
31,31821541.277162086
32,31821366.81011935
33,31821325.5559807
34,31821309.787184935
35,31821299.86843778
36,31821293.991210226
37,31821286.90222629
38,31821281.824979194
39,31821280.649523284
40,31821274.642384604
41,31821274.699680205
42,31821272.27718328
43,31821271.70269063
44,31821268.792781662
45,31821265.94110093
46,31821263.68856163
47,31821260.231043503
48,31821259.466385007
49,31821259.04265112
50,31821255.19557451
51,31821256.806990705
52,31821258.931178655
53,31821254.53390957
54,31821251.238666255
55,31821250.15513994
56,31821252.696836274
57,31821250.1737625
58,31821245.853559464
59,31821245.658457126
60,31821290.754687637
61,31821766.28635986
62,31821991.260088533
63,31822041.374921348
64,31822053.476224642
65,31822054.445503835
66,31822054.322092477
67,31822045.161812693
68,31822051.2641732
69,31822066.328068547
70,31822079.470393065
71,31822084.72644323
72,31822081.899926964
73,31822082.631064534
74,31822097.572022546
75,31822107.013166778
76,31822113.809041664
77,31822115.536362007
78,31822115.55528181
79,31822113.561855704
80,31822111.489466786
81,31822116.21395715
82,31822118.180063345
83,31822118.210028406
84,31822111.182071082
85,31822096.637778606
86,31822085.85517053
87,31822087.58963352
88,31822099.776448954
89,31822104.533519074
90,31822090.706028223
