Time[s],Y
0,31838262.352297157
1,31838220.7225725
2,31838220.241474047
3,31838237.18582999
4,31838228.268299364
5,31838249.163799487
6,31838270.800856795
7,31838274.758771278
8,31838259.088463813
9,31838276.50197451
10,31838290.413228624
11,31838274.085192923
12,31838274.130829163
13,31838269.256843023
14,31838251.212053888
15,31838258.534496844
16,31838233.790134385
17,31838198.198388476
18,31838213.59878851
19,31838227.41136429
20,31838222.770138603
21,31838251.00249673
22,31838258.947734702
23,31838230.475945216
24,31838242.70527207
25,31838243.67682679
26,31838255.27764994
27,31838260.076874692
28,31838235.90132095
29,31838205.163594928
30,31837995.282651275
31,31837199.52752036
32,31836965.3710103
33,31836908.498804722
34,31836886.481201906
35,31836877.92788324
36,31836869.259270743
37,31836856.455277864
38,31836854.92886104
39,31836854.384447895
40,31836842.698576115
41,31836847.475296345
42,31836838.87570194
43,31836835.9786668
44,31836834.27511234
45,31836832.21847239
46,31836828.59165109
47,31836823.82791671
48,31836824.44175858
49,31836821.310736872
50,31836821.204187147
51,31836816.901569765
52,31836816.92941079
53,31836816.97965981
54,31836811.217530753
55,31836813.095328037
56,31836815.60111688
57,31836809.248012062
58,31836809.103690725
59,31836809.42527003
60,31836911.613096405
61,31837731.22948249
62,31838069.002760835
63,31838140.521843247
64,31838152.02015376
65,31838159.30910386
66,31838151.17962733
67,31838126.390465703
68,31838144.82383537
69,31838167.75274201
70,31838193.55349046
71,31838198.194241375
72,31838190.340046413
73,31838195.56564084
74,31838221.242621962
75,31838235.602949608
76,31838247.61686045
77,31838251.227848645
78,31838251.262658145
79,31838243.489053067
80,31838238.804450337
81,31838249.04300051
82,31838254.997950926
83,31838250.456077687
84,31838239.453101475
85,31838202.612617597
86,31838189.67388642
87,31838200.44076871
88,31838218.346146725
89,31838220.635306384
90,31838331.03500092
