Time[s],Y
0,0.08749515635865847
1,0.084825353404763
2,0.08307713548488883
3,0.08126130780642192
4,0.08022946783601563
5,0.08535271624629236
6,0.08715842111962684
7,0.08584640856167403
8,0.08545696042001373
9,0.08733081266290237
10,0.08903531844700287
11,0.09218321635029886
12,0.09200621722406245
13,0.09677267826681843
14,0.09605140924767347
15,0.09458483412821596
16,0.09228074879779673
17,0.08462378036303984
18,0.08567887194248949
19,0.08846513188104264
20,0.09104960345157324
21,0.09234167889570852
22,0.09230640776830629
23,0.09139232169897606
24,0.09219454902909935
25,0.09398387653866892
26,0.09328028954183969
27,0.09190583954160753
28,0.09200424897654827
29,0.09383859656336789
30,0.09091809497686373
31,0.09118819685044109
32,0.09528977434926396
33,0.0993451823210724
34,0.10331002569648219
35,0.10438639233171801
36,0.10467943714711297
37,0.10379869382902239
38,0.10812232109466802
39,0.11065372213662555
40,0.11032773191687438
41,0.10952694775191148
42,0.10474880985991414
43,0.09070671044640723
44,0.08360119875940698
45,0.08382582736285998
46,0.08359100262817347
47,0.08526589913107518
48,0.09548565682859211
49,0.1046824366387289
50,0.10953415395255357
51,0.11246063588621583
52,0.11592876973343469
53,0.11704669683491854
54,0.11544990363341574
55,0.11143320883335148
56,0.11454168237534858
57,0.12101714262929202
58,0.12839096917268913
59,0.1348390777395582
60,0.14248918913574998
61,0.14857552299855067
62,0.14686776590068193
63,0.14060064061259134
64,0.1319681627180106
65,0.12731393776750533
66,0.1253402391300091
67,0.12309137155771728
68,0.129933643842046
69,0.13931430490193378
70,0.13958675540325083
71,0.1365171803375255
72,0.1325746519629741
73,0.11868496028539319
74,0.10053394744528148
75,0.0908989928583722
76,0.09109879453917089
77,0.09460350966233322
78,0.09717282991986866
79,0.09965889746951727
80,0.10085221899396424
81,0.10211055677224484
82,0.10360048236110167
83,0.10316699060141496
84,0.10281074460037684
85,0.10396098990568448
86,0.10397704741596087
87,0.10412746889905591
88,0.10367608792951152
89,0.1025530420899824
90,0.1108466845795566
