Time[s],Y
0,31838159.189110346
1,31838177.007621836
2,31838176.90898906
3,31838185.509471677
4,31838180.979522005
5,31838191.72710551
6,31838202.148146544
7,31838204.26995986
8,31838196.710463982
9,31838204.33387561
10,31838211.36213626
11,31838206.503296964
12,31838204.24072459
13,31838204.706641797
14,31838196.822219886
15,31838200.263636805
16,31838188.890299004
17,31838169.397711262
18,31838173.367288604
19,31838181.198845934
20,31838178.018703986
21,31838192.434143156
22,31838196.274552863
23,31838185.44018704
24,31838188.275546126
25,31838192.607842937
26,31838193.10542029
27,31838196.355118793
28,31838188.700412024
29,31838175.16866147
30,31838083.852944933
31,31837692.500556186
32,31837549.407458186
33,31837515.338893365
34,31837503.17207839
35,31837498.663303126
36,31837492.300235648
37,31837490.103642195
38,31837483.33151847
39,31837483.5543103
40,31837479.20379094
41,31837477.216603264
42,31837475.290717747
43,31837475.48889975
44,31837473.02898005
45,31837471.66200132
46,31837470.475794423
47,31837471.33810287
48,31837467.854507137
49,31837467.164734673
50,31837466.056471605
51,31837463.946379893
52,31837463.959879555
53,31837463.9854129
54,31837461.057447474
55,31837462.01799578
56,31837462.668332245
57,31837460.196238007
58,31837460.011198465
59,31837456.583105847
60,31837493.967699308
61,31837888.345720965
62,31838090.28408339
63,31838132.717576187
64,31838142.19937308
65,31838144.253366888
66,31838142.254617184
67,31838132.284309763
68,31838137.038664125
69,31838152.153637487
70,31838163.32536807
71,31838165.545211297
72,31838161.70679085
73,31838163.284490556
74,31838176.298216585
75,31838184.94154761
76,31838191.54952047
77,31838192.63729267
78,31838192.661460787
79,31838188.713630553
80,31838189.195605937
81,31838192.320359502
82,31838196.688270655
83,31838195.91030647
84,31838186.496388543
85,31838174.35675112
86,31838161.144357998
87,31838165.88802292
88,31838176.063030884
89,31838179.15664183
90,31838260.35149479
