Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,49,168,48.36363636363636
1,2,14,204,34.54545454545455
1,3,59,199,27.636363636363637
1,4,40,216,20.727272727272727
1,5,213,293,176.1818181818182
1,6,344,72,51.81818181818181
1,7,110,25,200.36363636363635
1,8,114,394,51.81818181818181
1,9,113,364,38.0
1,10,34,442,48.36363636363636
1,11,193,432,31.09090909090909
1,12,165,390,31.09090909090909
1,13,55,476,17.272727272727273
1,14,309,370,24.18181818181818
1,15,290,314,31.09090909090909
1,16,334,391,24.18181818181818
1,17,405,368,245.27272727272725
1,18,462,360,24.18181818181818
1,19,386,111,41.45454545454545
1,20,406,55,24.18181818181818
1,21,472,36,34.54545454545455
1,22,332,110,17.272727272727273
1,23,238,177,24.18181818181818
1,24,462,114,27.636363636363637
1,25,437,125,31.09090909090909
2,26,569,255,44.90909090909091
2,27,582,278,38.0
2,28,582,303,31.09090909090909
2,29,792,433,69.0909090909091
2,30,535,470,20.727272727272727
2,31,664,435,17.272727272727273
2,32,829,156,58.72727272727273
2,33,901,168,62.18181818181818
2,34,812,70,27.636363636363637
2,35,868,80,24.18181818181818
2,36,643,273,228.0
2,37,550,97,34.54545454545455
2,38,495,35,34.54545454545455
2,39,648,43,27.636363636363637
2,40,704,83,24.18181818181818
2,41,604,122,13.818181818181818
2,42,955,416,24.18181818181818
2,43,976,482,24.18181818181818
2,44,962,137,27.636363636363637
2,45,922,180,44.90909090909091
2,46,847,153,203.8181818181818
2,47,833,256,20.727272727272727
3,48,992,178,27.636363636363637
3,49,1087,193,24.18181818181818
3,50,1034,211,20.727272727272727
3,51,1118,252,31.09090909090909
3,52,1150,261,27.636363636363637
3,53,1129,328,24.18181818181818
3,54,1163,302,34.54545454545455
3,55,1134,301,24.18181818181818
3,56,1308,127,34.54545454545455
3,57,1333,192,38.0
3,58,1255,217,31.09090909090909
3,59,999,452,17.272727272727273
3,60,1053,454,245.27272727272725
3,61,1212,448,17.272727272727273
3,62,1069,40,27.636363636363637
3,63,1020,6,27.636363636363637
3,64,1344,5,38.0
3,65,1391,161,24.18181818181818
3,66,1090,165,24.18181818181818
4,67,441,507,69.0909090909091
4,68,123,516,48.36363636363636
4,69,126,561,31.09090909090909
4,70,216,588,279.8181818181818
4,71,29,732,55.27272727272727
4,72,212,842,41.45454545454545
4,73,46,875,20.727272727272727
4,74,94,967,72.54545454545455
4,75,427,757,51.81818181818181
4,76,433,794,38.0
4,77,353,715,34.54545454545455
4,78,306,835,27.636363636363637
4,79,339,561,20.727272727272727
4,80,365,561,17.272727272727273
4,81,450,572,13.818181818181818
4,82,424,575,266.0
4,83,311,771,31.09090909090909
4,84,303,980,17.272727272727273
4,85,407,739,20.727272727272727
5,86,975,510,20.727272727272727
5,87,544,768,48.36363636363636
5,88,707,707,55.27272727272727
5,89,562,565,31.09090909090909
5,90,588,616,41.45454545454545
5,91,541,581,24.18181818181818
5,92,552,622,20.727272727272727
5,93,700,515,44.90909090909091
5,94,641,524,41.45454545454545
5,95,686,572,38.0
5,96,671,591,34.54545454545455
5,97,822,615,27.636363636363637
5,98,819,705,266.0
5,99,936,914,17.272727272727273
5,100,737,969,31.09090909090909
5,101,546,745,20.727272727272727
5,102,653,702,20.727272727272727
5,103,546,896,20.727272727272727
5,104,727,815,24.18181818181818
5,105,975,876,27.636363636363637
5,106,804,908,17.272727272727273
5,107,758,500,27.636363636363637
5,108,560,705,13.818181818181818
5,109,869,730,31.09090909090909
