Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,83,4,27.636363636363637
1,2,23,47,17.272727272727273
1,3,4,55,34.54545454545455
1,4,44,43,17.272727272727273
1,5,40,76,20.727272727272727
1,6,24,62,3.4545454545454546
1,7,42,137,27.636363636363637
1,8,83,122,17.272727272727273
1,9,98,123,13.818181818181818
1,10,109,132,13.818181818181818
1,11,122,108,13.818181818181818
1,12,95,67,10.363636363636363
1,13,131,60,6.909090909090909
1,14,171,56,17.272727272727273
1,15,205,57,10.363636363636363
1,16,282,101,38.0
1,17,414,80,51.81818181818181
1,18,456,179,34.54545454545455
1,19,427,171,27.636363636363637
1,20,449,146,10.363636363636363
1,21,237,231,41.45454545454545
1,22,107,222,34.54545454545455
1,23,96,210,13.818181818181818
1,24,131,289,31.09090909090909
1,25,182,275,38.0
1,26,177,350,24.18181818181818
1,27,216,348,31.09090909090909
1,28,58,399,31.09090909090909
1,29,173,414,27.636363636363637
1,30,97,440,10.363636363636363
1,31,210,454,20.727272727272727
1,32,193,457,10.363636363636363
1,33,178,454,13.818181818181818
1,34,152,485,17.272727272727273
1,35,164,21,13.818181818181818
1,36,259,36,20.727272727272727
1,37,137,28,10.363636363636363
1,38,287,33,20.727272727272727
1,39,314,48,34.54545454545455
1,40,344,35,10.363636363636363
1,41,391,31,10.363636363636363
1,42,420,27,13.818181818181818
1,43,437,61,17.272727272727273
1,44,446,50,20.727272727272727
1,45,447,36,10.363636363636363
1,46,464,34,13.818181818181818
1,47,477,21,13.818181818181818
1,48,485,13,10.363636363636363
1,49,350,61,17.272727272727273
1,50,362,67,10.363636363636363
1,51,374,73,6.909090909090909
1,52,336,63,13.818181818181818
1,53,314,65,13.818181818181818
1,54,316,93,17.272727272727273
1,55,324,104,13.818181818181818
1,56,338,110,13.818181818181818
1,57,371,113,6.909090909090909
1,58,413,140,13.818181818181818
1,59,421,154,13.818181818181818
1,60,432,150,13.818181818181818
1,61,466,165,10.363636363636363
1,62,394,172,20.727272727272727
1,63,385,180,13.818181818181818
1,64,398,203,13.818181818181818
1,65,398,214,10.363636363636363
1,66,360,231,24.18181818181818
1,67,373,221,13.818181818181818
1,68,414,291,31.09090909090909
1,69,432,267,13.818181818181818
1,70,473,259,13.818181818181818
1,71,482,275,13.818181818181818
1,72,470,299,17.272727272727273
1,73,440,304,13.818181818181818
1,74,457,339,24.18181818181818
1,75,477,333,17.272727272727273
1,76,473,379,20.727272727272727
1,77,467,410,24.18181818181818
1,78,446,398,27.636363636363637
1,79,307,384,17.272727272727273
1,80,201,123,20.727272727272727
1,81,258,143,24.18181818181818
1,82,247,197,24.18181818181818
1,83,271,189,17.272727272727273
1,84,298,211,13.818181818181818
1,85,211,282,17.272727272727273
1,86,232,287,17.272727272727273
1,87,253,280,17.272727272727273
1,88,270,258,17.272727272727273
1,89,14,281,24.18181818181818
1,90,27,220,17.272727272727273
1,91,27,179,13.818181818181818
1,92,54,179,24.18181818181818
1,93,5,203,24.18181818181818
1,94,3,328,27.636363636363637
1,95,87,297,10.363636363636363
1,96,57,324,10.363636363636363
1,97,57,352,13.818181818181818
1,98,252,461,10.363636363636363
1,99,72,88,13.818181818181818
1,100,90,139,6.909090909090909
1,101,185,206,13.818181818181818
1,102,167,228,13.818181818181818
1,103,209,221,13.818181818181818
1,104,277,73,10.363636363636363
1,105,229,113,13.818181818181818
1,106,262,111,13.818181818181818
1,107,133,101,27.636363636363637
1,108,330,169,13.818181818181818
1,109,348,158,17.272727272727273
1,110,382,248,17.272727272727273
1,111,357,256,13.818181818181818
1,112,363,313,24.18181818181818
1,113,301,355,17.272727272727273
1,114,353,379,13.818181818181818
1,115,374,389,20.727272727272727
1,116,409,420,13.818181818181818
1,117,380,455,17.272727272727273
1,118,412,461,10.363636363636363
1,119,427,455,10.363636363636363
1,120,421,214,17.272727272727273
1,121,444,225,17.272727272727273
1,122,337,251,17.272727272727273
1,123,305,289,17.272727272727273
1,124,277,296,10.363636363636363
1,125,274,307,10.363636363636363
1,126,210,108,20.727272727272727
1,127,88,175,17.272727272727273
1,128,80,179,17.272727272727273
1,129,46,241,13.818181818181818
1,130,60,282,17.272727272727273
1,131,23,449,20.727272727272727
1,132,52,488,20.727272727272727
1,133,248,409,10.363636363636363
1,134,241,368,10.363636363636363
1,135,231,343,13.818181818181818
1,136,307,435,17.272727272727273
1,137,482,186,17.272727272727273
1,138,470,208,13.818181818181818
1,139,470,79,24.18181818181818
1,140,456,87,13.818181818181818
1,141,295,467,6.909090909090909
1,142,121,445,13.818181818181818
1,143,87,361,17.272727272727273
1,144,134,332,6.909090909090909
1,145,217,184,10.363636363636363
1,146,183,167,10.363636363636363
1,147,151,252,13.818181818181818
1,148,152,182,13.818181818181818
1,149,382,355,17.272727272727273
1,150,393,366,10.363636363636363
1,151,376,326,10.363636363636363
1,152,17,251,10.363636363636363
1,153,41,306,10.363636363636363
1,154,165,462,27.636363636363637
1,155,103,15,38.0
1,156,260,8,13.818181818181818
1,157,155,77,13.818181818181818
1,158,161,96,17.272727272727273
1,159,143,131,17.272727272727273
1,160,159,128,10.363636363636363
1,161,175,115,6.909090909090909
1,162,298,402,17.272727272727273
1,163,277,229,17.272727272727273
2,164,502,139,20.727272727272727
2,165,500,116,24.18181818181818
2,166,556,90,24.18181818181818
2,167,534,87,20.727272727272727
2,168,569,55,17.272727272727273
2,169,537,23,10.363636363636363
2,170,600,13,31.09090909090909
2,171,651,97,20.727272727272727
2,172,643,149,34.54545454545455
2,173,623,250,38.0
2,174,550,168,13.818181818181818
2,175,569,189,17.272727272727273
2,176,575,208,13.818181818181818
2,177,510,221,24.18181818181818
2,178,497,234,13.818181818181818
2,179,506,283,27.636363636363637
2,180,517,330,20.727272727272727
2,181,592,403,79.45454545454545
2,182,534,410,13.818181818181818
2,183,511,360,17.272727272727273
2,184,561,135,20.727272727272727
2,185,599,131,13.818181818181818
2,186,577,101,10.363636363636363
2,187,562,105,10.363636363636363
2,188,568,117,13.818181818181818
2,189,612,94,10.363636363636363
2,190,631,86,10.363636363636363
2,191,612,76,10.363636363636363
2,192,765,147,41.45454545454545
2,193,735,240,24.18181818181818
2,194,770,258,17.272727272727273
2,195,794,319,13.818181818181818
2,196,750,343,31.09090909090909
2,197,810,340,27.636363636363637
2,198,862,395,24.18181818181818
2,199,906,402,27.636363636363637
2,200,738,488,20.727272727272727
2,201,895,267,20.727272727272727
2,202,843,297,20.727272727272727
2,203,856,324,24.18181818181818
2,204,647,352,20.727272727272727
2,205,619,313,20.727272727272727
2,206,691,133,20.727272727272727
2,207,773,18,31.09090909090909
2,208,914,55,24.18181818181818
2,209,856,96,20.727272727272727
2,210,772,92,13.818181818181818
2,211,771,109,13.818181818181818
2,212,693,78,10.363636363636363
2,213,672,54,17.272727272727273
2,214,684,117,10.363636363636363
2,215,656,165,13.818181818181818
2,216,698,160,10.363636363636363
2,217,685,174,10.363636363636363
2,218,536,235,13.818181818181818
2,219,615,226,17.272727272727273
2,220,768,290,10.363636363636363
2,221,782,300,10.363636363636363
2,222,755,309,17.272727272727273
2,223,828,305,20.727272727272727
2,224,909,195,10.363636363636363
2,225,781,179,20.727272727272727
2,226,797,157,6.909090909090909
2,227,780,219,13.818181818181818
2,228,797,237,17.272727272727273
2,229,825,251,10.363636363636363
2,230,869,258,17.272727272727273
2,231,614,50,17.272727272727273
2,232,815,24,13.818181818181818
2,233,909,39,20.727272727272727
2,234,927,24,13.818181818181818
2,235,951,19,13.818181818181818
2,236,967,50,13.818181818181818
2,237,979,142,34.54545454545455
2,238,829,50,24.18181818181818
2,239,907,66,27.636363636363637
2,240,641,202,10.363636363636363
2,241,882,143,13.818181818181818
2,242,938,150,24.18181818181818
2,243,954,148,13.818181818181818
2,244,911,151,10.363636363636363
2,245,913,143,10.363636363636363
2,246,968,197,17.272727272727273
2,247,964,243,17.272727272727273
2,248,962,219,20.727272727272727
2,249,894,242,13.818181818181818
2,250,939,272,17.272727272727273
2,251,971,294,6.909090909090909
2,252,928,253,17.272727272727273
2,253,697,394,20.727272727272727
2,254,739,400,17.272727272727273
2,255,749,426,17.272727272727273
2,256,736,421,13.818181818181818
2,257,724,414,13.818181818181818
2,258,584,477,20.727272727272727
2,259,599,455,10.363636363636363
2,260,506,455,20.727272727272727
2,261,701,467,10.363636363636363
2,262,819,463,17.272727272727273
2,263,939,466,17.272727272727273
2,264,892,462,6.909090909090909
2,265,499,89,13.818181818181818
2,266,889,21,13.818181818181818
2,267,916,94,17.272727272727273
2,268,808,121,13.818181818181818
2,269,830,132,13.818181818181818
2,270,664,299,10.363636363636363
2,271,560,258,6.909090909090909
2,272,588,330,17.272727272727273
2,273,601,335,13.818181818181818
2,274,790,340,17.272727272727273
2,275,802,198,17.272727272727273
2,276,833,101,13.818181818181818
2,277,883,90,17.272727272727273
2,278,716,97,17.272727272727273
2,279,705,28,17.272727272727273
2,280,735,44,13.818181818181818
2,281,735,59,13.818181818181818
2,282,834,61,13.818181818181818
2,283,841,83,24.18181818181818
2,284,560,161,20.727272727272727
2,285,638,174,10.363636363636363
2,286,714,192,17.272727272727273
2,287,712,139,13.818181818181818
2,288,628,114,10.363636363636363
2,289,613,116,17.272727272727273
2,290,652,138,10.363636363636363
2,291,756,184,17.272727272727273
2,292,890,164,10.363636363636363
2,293,901,170,13.818181818181818
2,294,897,183,24.18181818181818
2,295,872,193,10.363636363636363
2,296,855,166,10.363636363636363
2,297,824,215,27.636363636363637
2,298,867,233,6.909090909090909
2,299,877,281,20.727272727272727
2,300,702,309,20.727272727272727
2,301,722,315,20.727272727272727
2,302,736,324,10.363636363636363
2,303,706,346,20.727272727272727
2,304,662,338,20.727272727272727
2,305,718,375,13.818181818181818
2,306,681,373,13.818181818181818
2,307,673,373,13.818181818181818
2,308,800,427,17.272727272727273
2,309,824,423,6.909090909090909
2,310,665,455,20.727272727272727
2,311,750,446,10.363636363636363
2,312,762,445,13.818181818181818
2,313,535,368,17.272727272727273
2,314,560,361,13.818181818181818
2,315,558,316,10.363636363636363
2,316,684,248,20.727272727272727
2,317,699,224,10.363636363636363
2,318,917,368,10.363636363636363
2,319,942,359,17.272727272727273
2,320,946,375,13.818181818181818
2,321,894,314,13.818181818181818
2,322,871,360,20.727272727272727
2,323,923,236,17.272727272727273
2,324,943,253,10.363636363636363
2,325,923,291,13.818181818181818
2,326,934,312,17.272727272727273
2,327,944,305,13.818181818181818
2,328,956,318,17.272727272727273
2,329,727,266,10.363636363636363
2,330,564,235,20.727272727272727
2,331,593,179,17.272727272727273
2,332,664,9,17.272727272727273
2,333,679,24,10.363636363636363
2,334,855,21,10.363636363636363
2,335,947,482,10.363636363636363
2,336,910,452,13.818181818181818
2,337,926,461,17.272727272727273
2,338,883,474,38.0
2,339,796,475,13.818181818181818
3,340,1016,47,41.45454545454545
3,341,1032,53,20.727272727272727
3,342,1250,251,72.54545454545455
3,343,1336,326,38.0
3,344,1231,367,51.81818181818181
3,345,1138,411,41.45454545454545
3,346,1326,424,76.0
3,347,1296,415,31.09090909090909
3,348,1075,482,27.636363636363637
3,349,1372,54,41.45454545454545
3,350,1323,77,34.54545454545455
3,351,1338,99,24.18181818181818
3,352,1421,153,31.09090909090909
3,353,1447,163,20.727272727272727
3,354,1444,142,24.18181818181818
3,355,1425,203,13.818181818181818
3,356,1450,311,34.54545454545455
3,357,1288,119,31.09090909090909
3,358,1051,176,34.54545454545455
3,359,1027,162,34.54545454545455
3,360,1013,183,17.272727272727273
3,361,992,186,20.727272727272727
3,362,997,233,31.09090909090909
3,363,1036,230,27.636363636363637
3,364,1050,243,24.18181818181818
3,365,1091,333,24.18181818181818
3,366,1116,204,20.727272727272727
3,367,987,17,27.636363636363637
3,368,1013,25,20.727272727272727
3,369,1038,35,20.727272727272727
3,370,1085,52,17.272727272727273
3,371,1129,75,20.727272727272727
3,372,1102,85,24.18181818181818
3,373,1082,98,17.272727272727273
3,374,1015,139,24.18181818181818
3,375,1020,115,27.636363636363637
3,376,1037,90,24.18181818181818
3,377,1116,132,24.18181818181818
3,378,1188,20,17.272727272727273
3,379,1363,420,27.636363636363637
3,380,1120,443,20.727272727272727
3,381,996,436,17.272727272727273
3,382,1130,149,13.818181818181818
3,383,1113,168,10.363636363636363
3,384,1195,171,20.727272727272727
3,385,1229,168,17.272727272727273
3,386,1216,222,34.54545454545455
3,387,1056,225,6.909090909090909
3,388,1042,199,13.818181818181818
3,389,1102,193,13.818181818181818
3,390,1086,197,13.818181818181818
3,391,1086,210,10.363636363636363
3,392,1068,188,10.363636363636363
3,393,1076,182,6.909090909090909
3,394,1048,145,13.818181818181818
3,395,1069,132,10.363636363636363
3,396,1072,22,13.818181818181818
3,397,1153,16,27.636363636363637
3,398,1240,40,17.272727272727273
3,399,1295,46,20.727272727272727
3,400,1331,35,24.18181818181818
3,401,1393,42,13.818181818181818
3,402,1426,59,17.272727272727273
3,403,1457,30,17.272727272727273
3,404,1457,62,13.818181818181818
3,405,1374,79,13.818181818181818
3,406,1431,96,10.363636363636363
3,407,1391,105,13.818181818181818
3,408,1385,94,13.818181818181818
3,409,1400,124,20.727272727272727
3,410,1364,192,17.272727272727273
3,411,1346,138,17.272727272727273
3,412,1301,91,13.818181818181818
3,413,1284,71,10.363636363636363
3,414,1284,82,10.363636363636363
