Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,360,123,72.54545454545455
1,2,230,193,44.90909090909091
1,3,177,219,44.90909090909091
1,4,283,351,58.72727272727273
1,5,170,390,72.54545454545455
1,6,290,468,34.54545454545455
1,7,356,482,31.09090909090909
1,8,404,296,38.0
1,9,364,263,34.54545454545455
1,10,271,298,44.90909090909091
1,11,278,277,31.09090909090909
1,12,302,299,31.09090909090909
1,13,324,323,27.636363636363637
1,14,330,415,34.54545454545455
1,15,60,61,24.18181818181818
1,16,60,23,20.727272727272727
1,17,6,33,20.727272727272727
1,18,30,43,13.818181818181818
1,19,33,17,24.18181818181818
1,20,72,41,20.727272727272727
1,21,119,41,20.727272727272727
1,22,190,25,31.09090909090909
1,23,228,31,27.636363636363637
1,24,212,13,20.727272727272727
1,25,227,11,17.272727272727273
1,26,267,16,20.727272727272727
1,27,325,27,20.727272727272727
1,28,406,49,20.727272727272727
1,29,376,26,17.272727272727273
1,30,357,59,31.09090909090909
1,31,365,78,24.18181818181818
1,32,391,78,10.363636363636363
1,33,433,16,13.818181818181818
1,34,465,18,17.272727272727273
1,35,479,48,17.272727272727273
1,36,456,65,20.727272727272727
1,37,485,78,17.272727272727273
1,38,488,165,31.09090909090909
1,39,420,105,20.727272727272727
1,40,403,94,24.18181818181818
1,41,390,99,17.272727272727273
1,42,393,121,24.18181818181818
1,43,437,154,20.727272727272727
1,44,421,136,20.727272727272727
1,45,405,156,20.727272727272727
1,46,213,41,27.636363636363637
1,47,189,50,20.727272727272727
1,48,212,59,17.272727272727273
1,49,214,75,13.818181818181818
1,50,243,77,24.18181818181818
1,51,238,48,13.818181818181818
1,52,237,62,13.818181818181818
1,53,4,122,27.636363636363637
1,54,45,111,17.272727272727273
1,55,69,125,17.272727272727273
1,56,90,94,24.18181818181818
1,57,111,98,27.636363636363637
1,58,133,77,27.636363636363637
1,59,98,116,24.18181818181818
1,60,52,148,24.18181818181818
1,61,32,177,24.18181818181818
1,62,11,157,24.18181818181818
1,63,38,160,17.272727272727273
1,64,27,76,27.636363636363637
1,65,6,75,17.272727272727273
1,66,120,141,24.18181818181818
1,67,109,149,20.727272727272727
1,68,168,148,27.636363636363637
1,69,183,159,31.09090909090909
1,70,118,171,20.727272727272727
1,71,152,60,17.272727272727273
1,72,237,90,24.18181818181818
1,73,238,106,27.636363636363637
1,74,271,127,27.636363636363637
1,75,296,118,17.272727272727273
1,76,307,106,13.818181818181818
1,77,339,100,27.636363636363637
1,78,181,126,20.727272727272727
1,79,252,163,20.727272727272727
1,80,277,149,24.18181818181818
1,81,296,155,27.636363636363637
1,82,314,168,31.09090909090909
1,83,292,74,20.727272727272727
1,84,298,53,20.727272727272727
1,85,149,118,20.727272727272727
1,86,214,132,24.18181818181818
1,87,72,207,27.636363636363637
1,88,57,220,24.18181818181818
1,89,58,240,20.727272727272727
1,90,63,264,20.727272727272727
1,91,40,248,20.727272727272727
1,92,32,245,24.18181818181818
1,93,33,224,17.272727272727273
1,94,32,198,17.272727272727273
1,95,45,195,20.727272727272727
1,96,60,189,20.727272727272727
1,97,105,189,17.272727272727273
1,98,107,206,20.727272727272727
1,99,92,223,20.727272727272727
1,100,119,221,24.18181818181818
1,101,149,259,31.09090909090909
1,102,135,255,24.18181818181818
1,103,123,273,24.18181818181818
1,104,136,279,20.727272727272727
1,105,159,292,24.18181818181818
1,106,171,274,27.636363636363637
1,107,174,247,24.18181818181818
1,108,238,253,31.09090909090909
1,109,272,233,24.18181818181818
1,110,280,256,17.272727272727273
1,111,207,225,20.727272727272727
1,112,253,248,24.18181818181818
1,113,247,233,13.818181818181818
1,114,213,252,20.727272727272727
1,115,285,238,17.272727272727273
1,116,334,223,24.18181818181818
1,117,346,212,17.272727272727273
1,118,363,240,13.818181818181818
1,119,380,198,17.272727272727273
1,120,403,202,17.272727272727273
1,121,363,198,13.818181818181818
1,122,368,217,13.818181818181818
1,123,386,231,17.272727272727273
1,124,406,221,6.909090909090909
1,125,440,232,24.18181818181818
1,126,440,250,20.727272727272727
1,127,423,285,20.727272727272727
1,128,465,186,38.0
1,129,455,92,20.727272727272727
1,130,466,87,17.272727272727273
1,131,459,108,24.18181818181818
1,132,458,216,20.727272727272727
1,133,379,294,20.727272727272727
1,134,325,280,24.18181818181818
1,135,459,252,20.727272727272727
1,136,393,257,13.818181818181818
1,137,454,269,24.18181818181818
1,138,470,269,20.727272727272727
1,139,468,280,20.727272727272727
1,140,482,310,20.727272727272727
1,141,475,355,31.09090909090909
1,142,479,336,20.727272727272727
1,143,485,365,27.636363636363637
1,144,417,332,20.727272727272727
1,145,410,353,17.272727272727273
1,146,438,353,13.818181818181818
1,147,451,381,17.272727272727273
1,148,475,392,20.727272727272727
1,149,455,410,17.272727272727273
1,150,452,427,20.727272727272727
1,151,468,429,24.18181818181818
1,152,450,459,34.54545454545455
1,153,472,454,20.727272727272727
1,154,468,474,13.818181818181818
1,155,345,349,31.09090909090909
1,156,346,311,13.818181818181818
1,157,369,346,13.818181818181818
1,158,338,377,10.363636363636363
1,159,380,384,20.727272727272727
1,160,390,415,20.727272727272727
1,161,377,422,20.727272727272727
1,162,422,381,13.818181818181818
1,163,384,451,20.727272727272727
1,164,396,450,20.727272727272727
1,165,313,399,17.272727272727273
1,166,296,380,17.272727272727273
1,167,298,320,20.727272727272727
1,168,283,322,17.272727272727273
1,169,325,208,27.636363636363637
1,170,40,300,20.727272727272727
1,171,53,291,17.272727272727273
1,172,77,290,17.272727272727273
1,173,82,266,27.636363636363637
1,174,7,286,17.272727272727273
1,175,5,303,17.272727272727273
1,176,34,349,24.18181818181818
1,177,91,353,31.09090909090909
1,178,101,377,24.18181818181818
1,179,86,371,13.818181818181818
1,180,61,401,20.727272727272727
1,181,64,415,20.727272727272727
1,182,72,432,20.727272727272727
1,183,140,470,27.636363636363637
1,184,162,451,10.363636363636363
1,185,143,327,31.09090909090909
1,186,159,321,20.727272727272727
1,187,165,311,17.272727272727273
1,188,139,344,24.18181818181818
1,189,160,339,17.272727272727273
1,190,166,353,17.272727272727273
1,191,164,366,13.818181818181818
1,192,183,352,17.272727272727273
1,193,175,331,17.272727272727273
1,194,248,341,17.272727272727273
1,195,246,360,13.818181818181818
1,196,225,383,31.09090909090909
1,197,215,408,10.363636363636363
1,198,227,411,13.818181818181818
1,199,229,421,17.272727272727273
1,200,252,427,10.363636363636363
1,201,286,416,13.818181818181818
1,202,268,413,17.272727272727273
1,203,249,440,20.727272727272727
1,204,215,454,17.272727272727273
1,205,205,465,17.272727272727273
1,206,242,483,20.727272727272727
1,207,64,476,31.09090909090909
1,208,88,477,13.818181818181818
1,209,70,457,10.363636363636363
1,210,4,464,17.272727272727273
1,211,8,430,20.727272727272727
1,212,10,389,13.818181818181818
1,213,30,421,20.727272727272727
1,214,20,439,17.272727272727273
1,215,14,351,13.818181818181818
1,216,112,333,20.727272727272727
1,217,106,306,24.18181818181818
1,218,164,170,17.272727272727273
1,219,150,155,17.272727272727273
1,220,400,476,17.272727272727273
1,221,342,465,13.818181818181818
2,222,563,304,44.90909090909091
2,223,531,359,20.727272727272727
2,224,623,343,27.636363636363637
2,225,688,307,34.54545454545455
2,226,703,309,24.18181818181818
2,227,638,93,44.90909090909091
2,228,672,190,48.36363636363636
2,229,653,201,44.90909090909091
2,230,851,330,34.54545454545455
2,231,952,227,48.36363636363636
2,232,929,187,44.90909090909091
