Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,171,81,27.636363636363637
1,2,55,77,38.0
1,3,30,108,34.54545454545455
1,4,26,151,38.0
1,5,134,125,55.27272727272727
1,6,232,143,48.36363636363636
1,7,104,161,38.0
1,8,316,217,62.18181818181818
1,9,322,273,55.27272727272727
1,10,302,276,48.36363636363636
1,11,360,78,41.45454545454545
1,12,318,85,41.45454545454545
1,13,266,59,24.18181818181818
1,14,252,13,76.0
1,15,68,232,62.18181818181818
1,16,42,280,31.09090909090909
1,17,176,337,65.63636363636364
1,18,229,398,48.36363636363636
1,19,288,406,65.63636363636364
1,20,211,426,55.27272727272727
1,21,109,320,44.90909090909091
1,22,72,319,27.636363636363637
1,23,103,364,51.81818181818181
1,24,147,407,38.0
1,25,224,375,38.0
1,26,74,408,34.54545454545455
1,27,40,323,24.18181818181818
1,28,400,321,34.54545454545455
1,29,107,397,31.09090909090909
1,30,122,468,76.0
1,31,194,465,48.36363636363636
1,32,273,381,41.45454545454545
1,33,173,237,27.636363636363637
1,34,212,243,20.727272727272727
1,35,69,260,58.72727272727273
1,36,166,173,24.18181818181818
1,37,167,180,82.9090909090909
1,38,217,291,17.272727272727273
1,39,468,381,65.63636363636364
1,40,456,289,38.0
1,41,440,262,34.54545454545455
1,42,426,245,27.636363636363637
1,43,405,241,20.727272727272727
1,44,469,189,38.0
1,45,333,187,55.27272727272727
1,46,155,432,27.636363636363637
1,47,353,415,31.09090909090909
1,48,355,342,31.09090909090909
1,49,371,338,20.727272727272727
1,50,336,374,27.636363636363637
1,51,425,352,34.54545454545455
1,52,445,304,100.18181818181817
1,53,16,228,20.727272727272727
1,54,43,24,13.818181818181818
1,55,45,46,127.81818181818181
1,56,142,38,20.727272727272727
1,57,270,133,24.18181818181818
1,58,148,297,24.18181818181818
1,59,129,235,24.18181818181818
1,60,101,229,13.818181818181818
1,61,352,434,93.27272727272727
1,62,304,28,27.636363636363637
1,63,243,83,31.09090909090909
1,64,280,102,20.727272727272727
1,65,306,98,76.0
1,66,444,96,51.81818181818181
1,67,376,122,17.272727272727273
1,68,425,399,17.272727272727273
1,69,419,427,24.18181818181818
1,70,386,461,20.727272727272727
1,71,357,242,13.818181818181818
2,72,629,406,65.63636363636364
2,73,614,411,120.9090909090909
2,74,628,445,48.36363636363636
2,75,543,287,17.272727272727273
2,76,659,353,44.90909090909091
2,77,608,222,96.72727272727272
2,78,620,97,17.272727272727273
2,79,542,110,51.81818181818181
2,80,610,4,41.45454545454545
2,81,730,6,51.81818181818181
2,82,746,52,38.0
2,83,951,54,44.90909090909091
2,84,877,61,34.54545454545455
2,85,866,45,41.45454545454545
2,86,909,93,58.72727272727273
2,87,522,52,17.272727272727273
2,88,514,77,62.18181818181818
2,89,697,183,100.18181818181817
2,90,715,109,34.54545454545455
2,91,669,320,34.54545454545455
2,92,622,290,13.818181818181818
2,93,596,290,20.727272727272727
2,94,610,323,13.818181818181818
2,95,691,444,34.54545454545455
2,96,736,452,51.81818181818181
2,97,781,388,20.727272727272727
2,98,532,340,27.636363636363637
2,99,528,238,20.727272727272727
2,100,514,235,17.272727272727273
2,101,748,322,24.18181818181818
2,102,696,366,13.818181818181818
2,103,746,364,69.0909090909091
2,104,976,342,38.0
2,105,934,312,20.727272727272727
2,106,970,112,44.90909090909091
2,107,817,24,55.27272727272727
2,108,531,430,27.636363636363637
2,109,850,429,51.81818181818181
2,110,858,398,62.18181818181818
2,111,922,168,82.9090909090909
2,112,967,167,38.0
2,113,848,353,34.54545454545455
2,114,883,444,76.0
2,115,640,141,27.636363636363637
2,116,762,237,27.636363636363637
2,117,771,332,17.272727272727273
2,118,784,407,82.9090909090909
2,119,948,263,72.54545454545455
2,120,827,482,55.27272727272727
3,121,1155,62,41.45454545454545
3,122,1289,69,48.36363636363636
3,123,1190,93,20.727272727272727
3,124,1047,35,34.54545454545455
3,125,1126,198,44.90909090909091
3,126,1237,316,41.45454545454545
3,127,1073,233,31.09090909090909
3,128,1092,244,24.18181818181818
3,129,1068,282,44.90909090909091
3,130,1085,313,31.09090909090909
3,131,1030,289,34.54545454545455
3,132,1056,416,41.45454545454545
3,133,1030,476,44.90909090909091
3,134,1017,412,41.45454545454545
3,135,1025,397,24.18181818181818
3,136,1127,447,27.636363636363637
3,137,1147,457,27.636363636363637
3,138,1178,413,27.636363636363637
3,139,1099,467,38.0
3,140,1126,322,27.636363636363637
3,141,1009,5,48.36363636363636
3,142,1193,212,86.36363636363636
3,143,1145,135,31.09090909090909
3,144,1341,176,31.09090909090909
3,145,1394,124,20.727272727272727
3,146,1421,110,20.727272727272727
3,147,1325,130,103.63636363636363
3,148,1440,359,34.54545454545455
3,149,1434,381,44.90909090909091
3,150,1327,485,44.90909090909091
3,151,1394,483,20.727272727272727
3,152,1451,472,31.09090909090909
3,153,1472,462,48.36363636363636
3,154,1183,302,20.727272727272727
3,155,1220,366,17.272727272727273
3,156,1023,188,34.54545454545455
3,157,1129,359,24.18181818181818
3,158,1244,471,17.272727272727273
3,159,1259,272,51.81818181818181
3,160,1244,242,48.36363636363636
3,161,1351,374,93.27272727272727
3,162,1389,401,65.63636363636364
4,163,167,554,82.9090909090909
4,164,245,602,55.27272727272727
4,165,46,798,58.72727272727273
4,166,48,907,58.72727272727273
4,167,145,954,55.27272727272727
4,168,187,939,93.27272727272727
4,169,294,853,34.54545454545455
4,170,350,791,41.45454545454545
4,171,475,837,44.90909090909091
4,172,458,877,55.27272727272727
4,173,438,669,62.18181818181818
4,174,417,602,31.09090909090909
4,175,116,590,41.45454545454545
4,176,42,609,31.09090909090909
4,177,178,678,55.27272727272727
4,178,195,740,34.54545454545455
4,179,272,648,41.45454545454545
4,180,292,548,55.27272727272727
4,181,316,496,86.36363636363636
4,182,53,567,24.18181818181818
4,183,173,792,41.45454545454545
4,184,289,784,38.0
4,185,114,830,31.09090909090909
4,186,224,851,24.18181818181818
4,187,2,696,48.36363636363636
4,188,323,965,51.81818181818181
4,189,369,617,20.727272727272727
4,190,178,889,17.272727272727273
4,191,128,901,17.272727272727273
4,192,212,792,10.363636363636363
4,193,324,717,17.272727272727273
4,194,344,593,17.272727272727273
4,195,217,504,127.81818181818181
4,196,87,685,134.72727272727272
4,197,336,639,20.727272727272727
4,198,416,734,93.27272727272727
4,199,487,589,158.9090909090909
5,200,714,564,96.72727272727272
5,201,902,576,55.27272727272727
5,202,625,659,55.27272727272727
5,203,562,633,51.81818181818181
5,204,537,717,48.36363636363636
5,205,540,747,93.27272727272727
5,206,630,794,51.81818181818181
5,207,636,738,44.90909090909091
5,208,707,742,34.54545454545455
5,209,785,906,62.18181818181818
5,210,881,886,44.90909090909091
5,211,962,849,31.09090909090909
5,212,871,710,31.09090909090909
5,213,870,647,48.36363636363636
5,214,587,505,44.90909090909091
5,215,542,519,131.27272727272728
5,216,593,565,20.727272727272727
5,217,618,604,34.54545454545455
5,218,780,505,48.36363636363636
5,219,772,640,44.90909090909091
5,220,559,872,41.45454545454545
5,221,625,918,38.0
5,222,704,925,72.54545454545455
5,223,524,937,34.54545454545455
5,224,651,865,38.0
5,225,689,807,44.90909090909091
5,226,846,907,20.727272727272727
