Time[s],Y
0,31838135.84925325
1,31838145.785936035
2,31838156.459924504
3,31838175.460390527
4,31838171.109870683
5,31838159.82864503
6,31838155.346474905
7,31838127.15411543
8,31838146.543207355
9,31838176.41612832
10,31838185.62231548
11,31838185.43857013
12,31838173.687118102
13,31838168.307832226
14,31838154.963116463
15,31838156.87019235
16,31838157.888237562
17,31838168.297297336
18,31838180.17689216
19,31838185.30871064
20,31838195.823540967
21,31838189.282679446
22,31838162.587167516
23,31838169.682312086
24,31838183.265557848
25,31838189.426031586
26,31838195.78175586
27,31838192.54215467
28,31838200.04387591
29,31838200.855092876
30,31838130.459043913
31,31837758.66173836
32,31837616.2051462
33,31837575.988898054
34,31837560.79126488
35,31837552.599977702
36,31837545.171564806
37,31837538.388629295
38,31837530.915440742
39,31837528.051527184
40,31837525.162519712
41,31837527.31783483
42,31837520.22227702
43,31837518.525770754
44,31837517.301294293
45,31837516.313571185
46,31837515.252471495
47,31837510.04739501
48,31837508.997620102
49,31837509.08978276
50,31837508.961243868
51,31837508.599981308
52,31837505.443741124
53,31837504.027962144
54,31837503.583054975
55,31837503.632058952
56,31837504.8380444
57,31837499.558951378
58,31837499.991230093
59,31837498.443313368
60,31837519.94099206
61,31837912.841738347
62,31838107.710667044
63,31838135.73682347
64,31838149.633686
65,31838156.23476123
66,31838163.92639136
67,31838167.121248573
68,31838177.42556487
69,31838185.384533715
70,31838169.462218862
71,31838164.077055465
72,31838174.430669207
73,31838183.9515157
74,31838188.93993544
75,31838181.225994952
76,31838156.783028156
77,31838138.70950529
78,31838155.70898193
79,31838170.931013606
80,31838168.278781556
81,31838175.51071322
82,31838176.44728471
83,31838170.596630782
84,31838145.091939736
85,31838145.06151767
86,31838160.043503188
87,31838157.205549683
88,31838159.56311185
89,31838173.12046967
90,31838105.798475266
