Time[s],Y
0,31822486.111148242
1,31822486.887176417
2,31822487.792913143
3,31822487.152096055
4,31822487.791705683
5,31822487.97445454
6,31822487.96180681
7,31822488.08268905
8,31822488.797688905
9,31822488.91824277
10,31822488.84730659
11,31822488.12420378
12,31822488.873292934
13,31822488.919148415
14,31822488.138992053
15,31822488.779024836
16,31822487.942791376
17,31822487.88377416
18,31822487.174295172
19,31822489.61077099
20,31822489.080205157
21,31822489.682864003
22,31822488.96548447
23,31822488.90056192
24,31822488.906313576
25,31822488.90788892
26,31822488.95803113
27,31822488.15193244
28,31822488.75121368
29,31822487.03230366
30,31822478.808301087
31,31822453.04327173
32,31822442.451132663
33,31822440.242368244
34,31822439.251877952
35,31822437.15500642
36,31822437.075628765
37,31822436.34620121
38,31822437.5975141
39,31822436.463217854
40,31822436.11350724
41,31822436.249010626
42,31822435.293068364
43,31822435.914574083
44,31822436.79664824
45,31822436.402726587
46,31822436.87652803
47,31822437.205987513
48,31822436.412765026
49,31822437.880982343
50,31822437.338679343
51,31822436.3008613
52,31822436.895802885
53,31822437.179066814
54,31822437.781867318
55,31822437.35552227
56,31822437.8990694
57,31822438.779551044
58,31822439.06249117
59,31822439.122375052
60,31822443.581149872
61,31822472.524091832
62,31822485.64479396
63,31822487.602755614
64,31822488.630052928
65,31822489.512597665
66,31822490.503103063
67,31822490.93629164
68,31822491.500057288
69,31822492.53212522
70,31822493.04871116
71,31822492.810306042
72,31822492.81400138
73,31822493.04294852
74,31822491.6668679
75,31822489.660755217
76,31822489.40434648
77,31822491.031494956
78,31822491.866977654
79,31822493.141387854
80,31822494.109062716
81,31822493.24015273
82,31822492.814587086
83,31822491.737999424
84,31822491.405968927
85,31822492.438125838
86,31822493.964812614
87,31822495.451660685
88,31822495.424558252
89,31822493.76602148
90,31822492.41822038
