Time[s],Y
0,31839032.286509275
1,31839031.099217992
2,31839030.91039781
3,31839030.15865834
4,31839030.872898728
5,31839030.97233481
6,31839031.027437117
7,31839031.864031017
8,31839032.0099742
9,31839032.12296856
10,31839032.88275308
11,31839032.986258183
12,31839032.987742096
13,31839032.992223382
14,31839032.088811334
15,31839032.01146725
16,31839032.011261616
17,31839032.04787328
18,31839032.834474325
19,31839033.07964668
20,31839033.845359642
21,31839033.155027267
22,31839032.996117625
23,31839032.98307021
24,31839033.029927224
25,31839033.76381851
26,31839033.12310393
27,31839032.99521129
28,31839032.915446598
29,31839032.080914494
30,31839029.571278114
31,31839018.110064074
32,31839014.1737995
33,31839011.59372357
34,31839011.74393964
35,31839010.247299515
36,31839009.25476437
37,31839009.792094316
38,31839009.21187682
39,31839009.77170797
40,31839009.188808933
41,31839008.16387072
42,31839007.92956972
43,31839008.88145219
44,31839008.92710577
45,31839008.050908767
46,31839007.99823296
47,31839007.985908926
48,31839007.986511983
49,31839007.933296606
50,31839008.74018636
51,31839009.038680702
52,31839008.178222544
53,31839007.97602478
54,31839008.742118765
55,31839008.891748294
56,31839007.596674353
57,31839007.007785752
58,31839007.736971688
59,31839007.930667683
60,31839009.46344622
61,31839021.553111117
62,31839028.006960023
63,31839029.572096344
64,31839029.314228985
65,31839029.620973233
66,31839031.294720374
67,31839032.02318123
68,31839032.01512975
69,31839032.013887074
70,31839032.01609791
71,31839031.99871093
72,31839031.22533481
73,31839030.98542524
74,31839031.565233726
75,31839031.287320107
76,31839030.978887588
77,31839031.62238566
78,31839031.990580987
79,31839032.57931198
80,31839033.009220567
81,31839033.6320905
82,31839034.037719436
83,31839033.401314445
84,31839032.38792612
85,31839032.542396516
86,31839032.981623508
87,31839032.95447112
88,31839033.52109827
89,31839033.960431967
90,31839037.073071778
