Time[s],Y
0,31848732.850025497
1,31848729.2946564
2,31848729.13306742
3,31848729.16604389
4,31848729.977105647
5,31848729.330974266
6,31848730.222633317
7,31848730.486119337
8,31848731.869370103
9,31848730.37896209
10,31848731.313162725
11,31848732.8641771
12,31848731.140614234
13,31848731.12376329
14,31848731.128810056
15,31848731.131226163
16,31848731.177585207
17,31848730.261015564
18,31848731.212310657
19,31848732.852016594
20,31848732.24354335
21,31848732.938700598
22,31848733.115532048
23,31848733.087449048
24,31848733.94215542
25,31848733.22289204
26,31848733.0369148
27,31848733.947284237
28,31848733.27039777
29,31848730.720147368
30,31848719.63790745
31,31848688.393589422
32,31848678.889299456
33,31848676.122879304
34,31848675.817392025
35,31848674.312368993
36,31848673.965872273
37,31848673.947054185
38,31848673.783662386
39,31848673.009681895
40,31848672.942322772
41,31848672.94705256
42,31848673.09750773
43,31848671.940303158
44,31848671.95451274
45,31848671.79246159
46,31848672.650087006
47,31848672.925963506
48,31848673.11554675
49,31848672.095064174
50,31848672.74178001
51,31848672.2098165
52,31848671.953836024
53,31848671.958057884
54,31848671.813134406
55,31848672.778062604
56,31848673.035382267
57,31848672.172935575
58,31848672.735185396
59,31848673.744530436
60,31848680.09526134
61,31848716.653249234
62,31848729.5276967
63,31848731.61998347
64,31848732.139312554
65,31848732.91222354
66,31848733.114802428
67,31848733.097737815
68,31848734.62515907
69,31848735.08834031
70,31848735.318600338
71,31848734.360234175
72,31848733.45281969
73,31848733.784680296
74,31848732.151296724
75,31848729.733820807
76,31848730.546025485
77,31848731.74591477
78,31848733.69426792
79,31848733.93721357
80,31848734.819979522
81,31848735.213457264
82,31848734.46914557
83,31848732.203996114
84,31848731.790844567
85,31848733.490121935
86,31848734.793235295
87,31848735.719824336
88,31848735.54866666
89,31848733.525202893
90,31848748.918063045
