Time[s],Y
0,31843797.544139646
1,31843797.03744354
2,31843797.038736384
3,31843797.18525132
4,31843797.804089714
5,31843796.93209979
6,31843796.051461946
7,31843796.06977744
8,31843796.17825846
9,31843796.838643342
10,31843796.513717134
11,31843798.011538576
12,31843797.902239766
13,31843797.093341146
14,31843796.99967478
15,31843796.08580014
16,31843796.211936418
17,31843797.017385915
18,31843797.037183788
19,31843797.037029047
20,31843797.03704941
21,31843797.036872722
22,31843797.14745748
23,31843797.851393554
24,31843797.115605123
25,31843796.960358992
26,31843796.37632519
27,31843797.80943465
28,31843796.98574117
29,31843795.94909893
30,31843794.06154118
31,31843786.668984894
32,31843784.12877199
33,31843782.967565272
34,31843782.11677405
35,31843782.03690286
36,31843782.0370451
37,31843782.03694264
38,31843781.997506365
39,31843781.20866682
40,31843782.02019534
41,31843782.03663359
42,31843782.037032757
43,31843782.03703716
44,31843782.037037022
45,31843782.037037026
46,31843782.037037026
47,31843782.037037034
48,31843782.037037026
49,31843782.037037034
50,31843782.03703693
51,31843782.037041828
52,31843782.037193403
53,31843782.101821035
54,31843782.848445322
55,31843782.24582708
56,31843782.827160947
57,31843783.002376147
58,31843782.21655946
59,31843782.85092401
60,31843784.217302
61,31843792.874523364
62,31843794.961816773
63,31843796.67129337
64,31843797.034885358
65,31843797.089878157
66,31843797.882077064
67,31843798.055653397
68,31843798.84087285
69,31843798.271445837
70,31843798.056306075
71,31843798.055547677
72,31843798.05554048
73,31843798.045350716
74,31843797.290747117
75,31843796.260544732
76,31843796.117545564
77,31843796.84926313
78,31843797.075412955
79,31843797.80062504
80,31843797.17045961
81,31843797.03913148
82,31843797.03703986
83,31843797.03860316
84,31843796.310357574
85,31843796.81537068
86,31843797.037047334
87,31843797.03703659
88,31843797.037037037
89,31843797.03703703
90,31843797.037036896
