Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,105,177,114.0
1,2,343,47,171.0
1,3,226,165,114.0
1,4,291,268,76.0
1,5,287,371,133.0
1,6,198,372,95.0
1,7,67,332,76.0
1,8,164,142,95.0
2,9,584,372,76.0
2,10,807,120,114.0
2,11,680,75,95.0
2,12,678,184,114.0
2,13,709,235,114.0
2,14,506,150,133.0
2,15,526,42,76.0
2,16,509,400,95.0
2,17,678,354,114.0
2,18,824,224,76.0
3,19,1238,282,133.0
3,20,1234,180,76.0
3,21,1089,47,152.0
3,22,1196,100,114.0
3,23,941,174,76.0
3,24,899,123,95.0
3,25,897,240,76.0
3,26,1098,396,76.0
4,27,260,588,95.0
4,28,249,703,76.0
4,29,35,724,76.0
4,30,38,652,114.0
4,31,107,806,76.0
4,32,200,809,76.0
4,33,284,455,95.0
4,34,317,467,76.0
4,35,102,437,76.0
4,36,102,531,76.0
5,37,671,459,95.0
5,38,589,642,114.0
5,39,517,665,95.0
5,40,659,838,76.0
5,41,684,829,76.0
5,42,797,588,95.0
5,43,470,462,76.0
