Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,134,13,76.0
1,2,50,237,76.0
1,3,250,163,76.0
1,4,236,205,76.0
1,5,53,394,95.0
1,6,237,390,57.0
1,7,332,227,76.0
1,8,179,308,38.0
1,9,368,371,57.0
2,10,577,167,114.0
2,11,570,324,95.0
2,12,523,397,114.0
2,13,692,370,95.0
2,14,699,411,95.0
2,15,837,222,114.0
2,16,630,31,76.0
2,17,667,140,95.0
3,18,935,21,76.0
3,19,1019,74,114.0
3,20,975,180,57.0
3,21,1010,326,95.0
3,22,1076,303,95.0
3,23,1167,403,76.0
3,24,1201,170,171.0
3,25,1226,156,114.0
3,26,1197,88,57.0
3,27,994,281,76.0
4,28,213,644,57.0
4,29,211,594,57.0
4,30,242,445,95.0
4,31,140,429,114.0
4,32,52,489,76.0
4,33,151,820,95.0
4,34,339,722,95.0
4,35,382,542,95.0
5,36,759,501,114.0
5,37,688,526,76.0
5,38,581,621,57.0
5,39,574,669,57.0
5,40,484,657,95.0
5,41,515,789,114.0
5,42,498,475,76.0
5,43,577,723,38.0
5,44,554,820,95.0
