Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,417,66,114.0
1,2,352,315,133.0
1,3,399,339,95.0
1,4,227,279,95.0
1,5,158,223,114.0
1,6,177,62,114.0
1,7,255,152,76.0
1,8,53,253,114.0
1,9,20,253,114.0
1,10,23,330,95.0
1,11,77,408,152.0
1,12,46,357,95.0
1,13,334,68,114.0
1,14,297,109,95.0
1,15,414,188,76.0
1,16,405,5,133.0
1,17,147,28,95.0
1,18,59,58,95.0
2,19,785,20,114.0
2,20,790,248,114.0
2,21,778,356,114.0
2,22,728,239,95.0
2,23,659,164,57.0
2,24,597,266,95.0
2,25,518,147,114.0
2,26,453,145,114.0
2,27,479,185,114.0
2,28,563,392,114.0
2,29,644,407,76.0
2,30,524,50,76.0
3,31,945,264,133.0
3,32,969,328,95.0
3,33,931,390,95.0
3,34,1102,313,114.0
3,35,1109,247,171.0
3,36,1151,303,76.0
3,37,1141,336,133.0
3,38,1183,325,95.0
3,39,1213,391,95.0
3,40,1034,200,133.0
3,41,1093,139,114.0
3,42,1117,164,76.0
3,43,1111,107,95.0
3,44,1127,127,95.0
3,45,1040,42,95.0
3,46,852,198,114.0
4,47,291,612,152.0
4,48,186,607,114.0
4,49,54,658,114.0
4,50,56,711,114.0
4,51,19,606,95.0
4,52,23,672,76.0
4,53,286,430,114.0
4,54,245,512,76.0
4,55,416,457,114.0
4,56,207,609,76.0
5,57,678,502,95.0
5,58,645,604,95.0
5,59,612,625,95.0
5,60,538,602,133.0
5,61,484,645,95.0
5,62,467,703,171.0
5,63,430,704,114.0
5,64,794,795,114.0
5,65,744,816,114.0
5,66,574,803,76.0
5,67,512,532,133.0
5,68,543,498,114.0
5,69,832,513,95.0
5,70,516,762,57.0
5,71,748,761,95.0
