Square_number,Circle_number,Center_x_display,Center_y_display,Diameter_nm
1,1,356,27,95.0
1,2,235,53,114.0
1,3,288,270,114.0
1,4,297,316,114.0
1,5,286,367,114.0
1,6,209,326,114.0
1,7,53,301,114.0
1,8,33,393,152.0
1,9,118,403,133.0
1,10,57,222,114.0
1,11,83,190,76.0
2,12,516,361,133.0
2,13,462,287,133.0
2,14,719,295,114.0
2,15,768,313,114.0
2,16,767,395,133.0
2,17,547,92,95.0
2,18,694,64,76.0
3,19,1158,70,133.0
3,20,1223,45,57.0
3,21,1236,79,76.0
3,22,1099,115,76.0
3,23,1223,328,133.0
3,24,1057,356,95.0
3,25,1027,210,114.0
4,26,388,540,133.0
4,27,331,528,114.0
4,28,213,529,114.0
4,29,255,752,152.0
4,30,275,747,133.0
4,31,142,677,76.0
4,32,33,613,76.0
4,33,168,485,76.0
5,34,713,476,95.0
5,35,664,633,114.0
5,36,743,827,114.0
5,37,633,744,76.0
5,38,488,775,133.0
