Time[s],Y
0,31830209.26862869
1,31830189.606608808
2,31830160.069971986
3,31830150.971562058
4,31830095.68315299
5,31829995.854187276
6,31830081.894091807
7,31830175.33196014
8,31830154.35062927
9,31830064.157732423
10,31830000.971625455
11,31830017.26745798
12,31830085.21837578
13,31830092.668664705
14,31830073.997283224
15,31830120.13140627
16,31830089.55112034
17,31830059.87025555
18,31830082.706637427
19,31830115.139761798
20,31830158.238212287
21,31830166.56684395
22,31830172.345462453
23,31830155.425265003
24,31830159.44100954
25,31830145.401051093
26,31830134.58294948
27,31830119.33611726
28,31830131.452865086
29,31830135.223312184
30,31829984.248049475
31,31829293.85198061
32,31829060.60404443
33,31829004.19876129
34,31828986.172279052
35,31828970.591127627
36,31828963.767795805
37,31828957.663819373
38,31828950.05331688
39,31828942.541370515
40,31828942.077317286
41,31828936.435333014
42,31828935.189772837
43,31828936.571505107
44,31828930.85080184
45,31828935.74635458
46,31828934.03845605
47,31828928.390731815
48,31828924.762620322
49,31828924.920270134
50,31828920.825131968
51,31828921.64168044
52,31828921.63473692
53,31828921.63470071
54,31828921.634704016
55,31828921.63468482
56,31828921.6261957
57,31828922.477736305
58,31828918.18239665
59,31828922.251760576
60,31828992.74926669
61,31829819.301794797
62,31830091.64544367
63,31830158.521771904
64,31830163.06824605
65,31830180.196335137
66,31830188.775718093
67,31830205.00625778
68,31830226.20377319
69,31830204.155365925
70,31830151.960769635
71,31830192.020583495
72,31830215.572020918
73,31830231.820895575
74,31830233.168768056
75,31830237.593071736
76,31830218.479712833
77,31830216.49966499
78,31830203.974917755
79,31830194.783036713
80,31830222.936049476
81,31830250.05174668
82,31830271.874710593
83,31830272.58201575
84,31830287.44187646
85,31830272.484916523
86,31830265.036914703
87,31830265.016549494
88,31830270.394690298
89,31830268.675308485
90,31830133.823916197
