Time[s],Y
0,31837628.499417376
1,31837653.07236243
2,31837629.802403662
3,31837627.558491275
4,31837599.897214543
5,31837531.80999012
6,31837574.499259695
7,31837636.745387625
8,31837637.078133617
9,31837588.047725704
10,31837540.25807439
11,31837543.905805834
12,31837583.821915496
13,31837589.186803706
14,31837580.375400838
15,31837603.59516966
16,31837592.57404492
17,31837573.33766617
18,31837581.982520863
19,31837599.7130747
20,31837624.252286527
21,31837632.61781121
22,31837636.92375473
23,31837628.5988421
24,31837627.996968538
25,31837621.87639316
26,31837616.314148992
27,31837604.546802245
28,31837609.745889686
29,31837618.100052636
30,31837561.118325345
31,31837160.449817143
32,31836995.188427594
33,31836953.80194009
34,31836938.959550455
35,31836931.121686295
36,31836923.847714894
37,31836922.098265134
38,31836917.94451726
39,31836914.368975606
40,31836914.363856375
41,31836910.19301287
42,31836909.03292329
43,31836907.06668141
44,31836905.103296038
45,31836905.393671263
46,31836903.630769253
47,31836905.03668323
48,31836901.514487945
49,31836899.1106476
50,31836898.866729736
51,31836896.90115425
52,31836897.113261856
53,31836897.114367552
54,31836897.114313215
55,31836897.114355776
56,31836897.1329087
57,31836894.57850417
58,31836895.038182143
59,31836893.28788736
60,31836909.63841799
61,31837338.64454881
62,31837571.472530283
63,31837620.08205031
64,31837628.525107678
65,31837637.78532763
66,31837641.181033596
67,31837651.357868377
68,31837663.162034556
69,31837654.85875212
70,31837626.439412884
71,31837642.64995799
72,31837657.386490595
73,31837666.93448494
74,31837669.852416065
75,31837669.764509268
76,31837660.88425761
77,31837657.320221145
78,31837651.148242306
79,31837645.01344355
80,31837656.221002843
81,31837674.578841962
82,31837686.04069227
83,31837693.245652866
84,31837697.85478553
85,31837690.94827659
86,31837686.27541807
87,31837686.334124707
88,31837689.411401458
89,31837690.36605942
90,31837599.535068393
