Time[s],Y
0,31846304.921486534
1,31846313.218185585
2,31846302.98326317
3,31846301.698829085
4,31846289.550287995
5,31846253.299049076
6,31846270.978851296
7,31846306.453205653
8,31846306.031859923
9,31846279.55671005
10,31846256.497386176
11,31846259.001207545
12,31846279.19935876
13,31846281.977465525
14,31846275.903429523
15,31846288.74419333
16,31846283.25074419
17,31846273.115306765
18,31846276.681377094
19,31846286.596381992
20,31846298.789574325
21,31846302.155649606
22,31846304.459664993
23,31846300.93032256
24,31846299.94291337
25,31846297.572447464
26,31846294.07815677
27,31846289.251395084
28,31846291.06741697
29,31846295.66895555
30,31846268.3851239
31,31846054.1610663
32,31845956.81974374
33,31845931.329437554
34,31845923.23983369
35,31845917.834931668
36,31845915.21091409
37,31845913.904031273
38,31845910.736254036
39,31845908.687813394
40,31845908.756745882
41,31845908.58703624
42,31845906.25520997
43,31845906.28374763
44,31845904.45946174
45,31845905.144128945
46,31845903.777588442
47,31845902.322153457
48,31845901.867641024
49,31845900.63348495
50,31845900.662806645
51,31845901.793328445
52,31845899.547623303
53,31845899.555959914
54,31845899.555577908
55,31845899.555576686
56,31845899.552888274
57,31845899.822560605
58,31845898.499311022
59,31845897.42605133
60,31845909.52325351
61,31846135.904773824
62,31846266.922593564
63,31846297.388717927
64,31846300.498113524
65,31846304.237857
66,31846306.743703574
67,31846311.207455058
68,31846315.487266332
69,31846313.266831815
70,31846299.64564398
71,31846305.007922135
72,31846313.381505996
73,31846318.4539238
74,31846318.68562066
75,31846319.78786216
76,31846315.265680674
77,31846311.259075038
78,31846310.34865291
79,31846308.941404413
80,31846311.824359737
81,31846320.3769159
82,31846326.60621427
83,31846329.595881198
84,31846331.62902927
85,31846329.649455313
86,31846326.701511517
87,31846327.051347733
88,31846328.538660787
89,31846327.96505338
90,31846332.912207544
